theta_id,map_family,agents,nominal_budget_ms,rows,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549001444,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001445,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001445,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001446,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001446,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001447,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001447,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001448,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001448,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001449,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001449,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001450,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001450,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001451,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001451,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001452,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001452,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001453,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001453,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001454,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001454,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001455,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001455,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001456,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001456,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001457,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001457,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001458,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001458,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001459,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001459,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001460,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001460,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001461,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001461,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001462,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001462,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001463,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001463,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001464,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001464,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001465,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001465,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001466,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001466,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001467,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001467,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001468,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001468,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001469,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001469,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001470,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001470,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001471,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001471,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001472,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001472,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001473,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001473,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001474,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001474,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001475,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001475,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001476,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001476,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001477,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001477,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001478,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001478,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001479,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001479,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001480,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001480,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001481,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001481,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001482,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001482,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001483,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001483,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001484,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001484,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001485,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001485,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001486,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001486,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001487,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001487,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001488,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001488,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001489,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001489,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001490,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001490,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001491,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001491,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001492,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001492,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001493,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001493,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001494,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001494,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001495,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001495,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001496,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001496,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001497,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001497,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001498,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001498,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001499,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001499,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001500,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001500,random,100,2000,15,False,False,False,False,False
repair5g549_theta_549001501,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001501,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001502,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001502,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001503,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001503,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001504,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001504,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001505,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001505,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001506,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001506,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001507,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001507,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001508,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001508,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001509,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001509,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001510,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001510,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001511,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001511,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001512,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001512,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001513,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001513,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001514,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001514,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001515,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001515,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001516,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001516,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001517,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001517,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001518,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001518,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001519,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001519,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001520,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549001520,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549001521,random,50,2000,12,False,False,False,False,False
