candidate_id,theta_family,candidate_rows,paired_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,both_success_quality_delta_median_vs_static_flow,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,global_fixed_support_gate_passed,stage1_validation_ready,not_ready_reason,source_rounds,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000776,alpha_cong_commit_nonprogress_sweep,29,29,0,4,0.137931034483,11,0.01411595786,0.01030042918,2,9,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.61203257594,1.25,1.18982487035,1.25,0.75,0.75,1,1,0.95,1,1.09722580555,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000987,g543_true_near_signal_neighborhood,29,29,0,2,0.0689655172414,23,0.01438636311,0.00813743219,4,19,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.20070578192,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.324741150518,0.224054451891,0.716525316949,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000785,goal_projection_mode_ablation,29,29,0,4,0.137931034483,11,0.0145049053,0.01578947369,2,9,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.71014417971,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.615216269567,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000848,g546_g548_safe_no_gain_neighborhood,29,29,0,0,0,17,0.0152087689153,0.01696606786,6,11,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.33296631074,1.25,1.25,1.25,0.75,0.75,1,0.988368723263,0.95,1,1.09443236114,1,0.35,0.75,0.414120771758,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000802,lambda_flow_lambda_cong_sweep,29,29,0,0,0,15,0.015463927088,0.01962533452,2,13,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.91778376443,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.25073449853,1.30057389885,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001198,g546_g548_safe_no_gain_neighborhood,29,29,0,0,0,21,0.015990464129,0.01857585139,8,13,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.52790630752,1.25,1.25,1.25,0.75,0.75,1,0.337846424307,0.95,1,1.18791517417,1,0.35,0.75,0.697714504571,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000911,static_flow_local_perturbation_fulltheta,29,29,0,0,0,19,0.01659070773,0.01947502117,4,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.50941294117,1.25,1.25,1.25,0.75,0.75,1,0.946103307793,0.95,1,1.21479297041,0.806605986788,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001101,static_flow_local_perturbation_fulltheta,29,29,0,1,0.0344827586207,20,0.016934175931,0.022575917785,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.43808604383,1.25,1.25,1.25,0.75,0.75,1,0.81116477767,0.95,1,1.28747922504,0.752512494975,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000852,lambda_flow_lambda_cong_sweep,29,29,0,0,0,17,0.0180064144094,0.0112412178,4,13,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.66216727567,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.32352235296,0.807967384065,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001038,g546_g548_safe_no_gain_neighborhood,29,29,0,2,0.0689655172414,23,0.0185618344683,0.02087198516,3,20,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.17217806898,1.25,1.25,1.25,0.75,0.75,1,0.951339197322,0.95,1,1.27566564867,1,0.35,0.75,0.648419203162,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001109,surrogate_guided_theta_if_model_exists,29,29,0,0,0,20,0.018869823169,0.025576393965,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.03575530848,1.25,0.854841940316,1.25,0.75,0.75,1,1,0.95,1,1.24853320293,1.00664348671,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000816,alpha_cong_commit_nonprogress_sweep,29,29,0,0,0,15,0.0189766232867,0.02046511628,3,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.53970372059,1.25,1.19113361773,1.25,0.75,0.75,1,1,0.95,1,0.974056051888,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001029,surrogate_guided_theta_if_model_exists,29,29,0,2,0.0689655172414,23,0.0196518973778,0.01692650334,5,18,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.56190197619,1.25,0.952847594305,1.25,0.75,0.75,1,1,0.95,1,1.23572922854,0.432676234648,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001106,alpha_cong_commit_nonprogress_sweep,29,29,0,0,0,20,0.019775556674,0.02703146679,4,16,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.91831996336,1.25,0.797201905596,1.25,0.75,0.75,1,1,0.95,1,1.08941482117,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001188,g546_g548_safe_no_gain_neighborhood,29,29,0,0,0,21,0.0198806400086,0.0344067049,8,13,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.27888193557,1.25,1.25,1.25,0.75,0.75,1,0.86888496223,0.95,1,1.33937592125,1,0.35,0.75,0.566701466597,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001018,g546_g548_safe_no_gain_neighborhood,29,29,0,2,0.0689655172414,23,0.0206170625643,0.01851851852,4,19,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.6471170991,1.25,1.25,1.25,0.75,0.75,1,0.239907720185,0.95,1,1.33216223568,1,0.35,0.75,0.657728484543,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001108,g546_g548_safe_no_gain_neighborhood,29,29,0,2,0.0689655172414,20,0.021023857129,0.0317523957,4,16,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.73085114496,1.25,1.25,1.25,0.75,0.75,1,1.00292979414,0.95,1,1.38468473063,1,0.35,0.75,0.342133065734,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001128,g546_g548_safe_no_gain_neighborhood,29,29,0,3,0.103448275862,20,0.021467289482,0.021485134035,2,18,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.89805230723,1.25,1.25,1.25,0.75,0.75,1,0.902889594221,0.95,1,1.19331146338,1,0.35,0.75,0.763178123644,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000791,static_flow_local_perturbation_fulltheta,29,29,0,0,0,11,0.0215427662309,0.02371541502,1,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.61193625613,1.25,1.25,1.25,0.75,0.75,1,1.18453623093,0.95,1,1.13429713141,0.79501520997,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000842,lambda_flow_lambda_cong_sweep,29,29,0,0,0,17,0.0223502616471,0.01578947369,2,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.48354363291,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.29951040098,0.5760498479,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000765,goal_projection_mode_ablation,29,29,0,6,0.206896551724,11,0.0226326005909,0.0184859155,0,9,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.65514728971,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.532720934558,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000827,g543_true_near_signal_neighborhood,29,29,0,0,0,15,0.0229713116687,0.01778656126,2,13,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.3370153843,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.600044599911,0.383977632045,0.631857986284,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001037,g543_true_near_signal_neighborhood,29,29,0,0,0,23,0.0233560976743,0.0245825603,3,20,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.14932387635,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.293924412151,0.30137979724,0.634251231498,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001148,g546_g548_safe_no_gain_neighborhood,29,29,0,0,0,21,0.0244388855033,0.02937249666,4,17,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.65326956346,1.25,1.25,1.25,0.75,0.75,1,0.296475307049,0.95,1,1.14100866798,1,0.35,0.75,0.543689512621,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000992,lambda_flow_lambda_cong_sweep,29,29,0,2,0.0689655172414,23,0.02503229285,0.02366071429,4,19,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.84680990638,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.434000132,0.919214661571,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000782,lambda_flow_lambda_cong_sweep,29,29,0,0,0,11,0.0251705349936,0.03157894737,0,11,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.51368657263,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.35093229814,0.544131411737,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000761,static_flow_local_perturbation_fulltheta,29,29,0,4,0.137931034483,11,0.0255822480155,0.03421052632,3,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.64934554131,1.25,1.25,1.25,0.75,0.75,1,1.16267647465,0.95,1,1.16944386111,0.824640750718,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001016,alpha_cong_commit_nonprogress_sweep,29,29,0,4,0.137931034483,23,0.0264438605696,0.03429844098,3,20,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.02357575285,1.25,0.951370347259,1.25,0.75,0.75,1,1,0.95,1,1.31800536399,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001151,static_flow_local_perturbation_fulltheta,29,29,0,0,0,21,0.0265999841924,0.03019538188,4,17,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.45919332162,1.25,1.25,1.25,0.75,0.75,1,0.792861214278,0.95,1,1.2975514049,0.791029417941,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000772,lambda_flow_lambda_cong_sweep,29,29,0,2,0.0689655172414,11,0.0271858192209,0.03684210526,3,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.8715498569,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.40915418169,0.993593512813,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000789,surrogate_guided_theta_if_model_exists,29,29,0,0,0,11,0.0273897100427,0.01976284585,2,9,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.22796712407,1.25,0.916054567891,1.25,0.75,0.75,1,1,0.95,1,1.31870586259,1.26315737369,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000777,g543_true_near_signal_neighborhood,29,29,0,4,0.137931034483,11,0.0292335310745,0.02575107296,0,11,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.67793141914,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.812018575963,0.470094459811,0.516915466169,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001172,lambda_flow_lambda_cong_sweep,29,29,0,2,0.0689655172414,21,0.0295604422543,0.02917009039,0,21,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.77537704925,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.26289047422,1.06872986254,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000808,g546_g548_safe_no_gain_neighborhood,29,29,0,0,0,15,0.030138695992,0.03100088574,0,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.80957059419,1.25,1.25,1.25,0.75,0.75,1,0.274360551279,0.95,1,1.29536580927,1,0.35,0.75,0.528962742075,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001127,g543_true_near_signal_neighborhood,29,29,0,3,0.103448275862,20,0.030150380118,0.02860346252,4,16,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.72965455736,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.88215523569,0.484777930444,0.533651682697,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000829,surrogate_guided_theta_if_model_exists,29,29,0,2,0.0689655172414,15,0.0323049686787,0.0354295837,0,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.0743007114,1.25,1.22637534725,1.25,0.75,0.75,1,1,0.95,1,1.44005441989,1.22301985396,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001137,g543_true_near_signal_neighborhood,29,29,0,1,0.0344827586207,20,0.032794703025,0.02811439141,0,20,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.25301112731,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.350034699931,0.300413299173,0.552910894178,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001107,g543_true_near_signal_neighborhood,29,29,0,2,0.0689655172414,20,0.033860317394,0.02947495168,2,18,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.55642255382,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.733677132646,0.252311395377,0.568507862984,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001169,surrogate_guided_theta_if_model_exists,29,29,0,2,0.0689655172414,21,0.0344996531462,0.0352889281,2,19,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.06032393935,1.25,1.285997628,1.25,0.75,0.75,1,1,0.95,1,1.33541222918,1.34417041166,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001000,negative_control,29,29,0,4,0.137931034483,23,0.0377764921504,0.05007019186,3,20,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.17856274288,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.59478481043,0.0511063977872,0.35,0.75,1,9.24289351421,0,0,1,False,False,False,False,False
repair5g549_theta_549000779,surrogate_guided_theta_if_model_exists,29,29,0,4,0.137931034483,11,0.0378393987282,0.03925066904,0,11,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.01288975422,1.25,0.960309729381,1.25,0.75,0.75,1,1,0.95,1,1.44335521329,0.806673486653,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001132,lambda_flow_lambda_cong_sweep,29,29,0,1,0.0344827586207,20,0.042088081037,0.043795486625,4,16,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.25883108233,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.4878480243,1.45647458705,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001115,goal_projection_mode_ablation,29,29,0,3,0.103448275862,20,0.048644794848,0.05288005081,0,20,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.50544258911,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.308163883672,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549000820,negative_control,29,29,0,2,0.0689655172414,15,0.0502839743647,0.0535236396,0,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.04534400931,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.753044493911,0.11681976636,0.35,0.75,1,9.31796536407,0,0,1,False,False,False,False,False
repair5g549_theta_549001005,goal_projection_mode_ablation,29,29,0,4,0.137931034483,23,0.0511099036896,0.06148282098,3,20,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.457500685,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.236251027498,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000915,goal_projection_mode_ablation,29,29,0,0,0,19,0.0625075840547,0.066367713,0,18,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.4607486785,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.241123017754,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001030,negative_control,29,29,0,2,0.0689655172414,23,0.0630347503087,0.05920444034,1,22,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.58937392126,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.927934144132,0.189814120372,0.35,0.75,1,11.3630612739,0,0,1,False,False,False,False,False
repair5g549_theta_549000825,goal_projection_mode_ablation,29,29,0,2,0.0689655172414,15,0.068645930224,0.07348837209,0,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.41902076196,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.178531142938,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000855,goal_projection_mode_ablation,29,29,0,0,0,17,0.0693768060941,0.06172248804,2,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.34923990152,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.0738598522803,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000860,negative_control,29,29,0,0,0,17,0.0705710864671,0.07280701754,0,17,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.56121597757,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.42986214028,0.55161489677,0.35,0.75,1,9.14555770888,0,0,1,False,False,False,False,False
repair5g549_theta_549001035,goal_projection_mode_ablation,29,29,0,2,0.0689655172414,23,0.071575419813,0.05920444034,0,23,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.41271677457,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.16907516185,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001040,negative_control,29,29,0,2,0.0689655172414,23,0.0727608269904,0.06473214286,0,23,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.55789498421,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.32823534353,0.443967612065,0.35,0.75,1,8.46527506945,0,0,1,False,False,False,False,False
repair5g549_theta_549000770,negative_control,29,29,0,6,0.206896551724,11,0.0949610396464,0.11956521739,0,11,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.18535672929,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.842691314617,0.00163499673001,0.35,0.75,1,8.09216781566,0,0,1,False,False,False,False,False
repair5g549_theta_549000960,negative_control,29,29,0,2,0.0689655172414,23,0.0975658442765,0.10178571429,2,21,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.24800560399,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.17321765356,0.171770656459,0.35,0.75,1,8.35890328219,0,0,1,False,False,False,False,False
repair5g549_theta_549000790,negative_control,29,29,0,4,0.137931034483,11,0.0990288199564,0.10258697591,0,11,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.84769540462,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.26842846314,0.363824272351,0.35,0.75,1,10.8531302937,0,0,1,False,False,False,False,False
repair5g549_theta_549000930,negative_control,29,29,0,2,0.0689655172414,19,0.103465793362,0.10852017937,3,16,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,2.25796158408,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.31552236896,0.220796558407,0.35,0.75,1,9.01903396193,0,0,1,False,False,False,False,False
repair5g549_theta_549000815,goal_projection_mode_ablation,29,29,0,0,0,15,0.109086127879,0.11666666667,0,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.35678588643,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.0851788296423,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001180,negative_control,29,29,0,0,0,21,0.129059312109,0.11433756806,0,21,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.82476545048,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.26752746495,0.0846493307013,0.35,0.75,1,10.1967796064,0,0,1,False,False,False,False,False
repair5g549_theta_549000840,negative_control,29,29,0,0,0,15,0.156822718145,0.1311627907,0,15,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:29,1.68858672283,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.22259655481,0.0514183971632,0.35,0.75,1,11.5268449463,0,0,1,False,False,False,False,False
repair5g549_theta_549001575,goal_projection_mode_ablation,28,28,0,2,0.0714285714286,14,-0.0602868995871,-0.05537757437,14,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.07131445737,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.15697168606,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000030,negative_control,28,28,0,0,0,22,-0.0566518380327,-0.04923599321,22,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.67498075004,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.3118993762,1.34933430133,0.35,0.75,1,11.6541006918,0,0,1,False,False,False,False,False
repair5g549_theta_549001085,goal_projection_mode_ablation,28,28,0,3,0.107142857143,21,-0.0552287701643,-0.04889455783,21,0,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.24209411581,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.41314117372,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001685,goal_projection_mode_ablation,28,28,0,0,0,18,-0.0547561474792,-0.06759098787,16,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:28,2.14682630635,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.27023945952,0.35,0.75,1,11,0,1,0,False,False,False,False,False
