g566_evaluation_uid,g566_dataset_row_id,split,map,map_family,agents,budget_ms,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
d1cdc06dea0d56c34bb9eaf2a702c0cbb08ac3b3aa72eb7b6645460058e93b46,g566_valid_002953,CALIBRATION,g566-string-32x24-a-v0,other,12,750,False,False,False,False,False
9288608b1b88c576c985732a6cb318cb9e4367c2570860ec048a1ecd33eb868a,g566_valid_003209,CALIBRATION,g566-string-32x24-a-v0,other,12,3000,False,False,False,False,False
fbe9170979173c60617b027216c87a99f0013f4f87ec28adbc16c8578def4f79,g566_valid_003465,CALIBRATION,g566-string-32x24-a-v0,other,12,750,False,False,False,False,False
c634bc8bf2a8849a176056801744504b06e881864e339842536cfffb86282ffe,g566_valid_000201,CALIBRATION,g566-string-32x24-a-v1,other,12,5000,False,False,False,False,False
083e6cf8a3d1ddff770f0df2bddaa8c2d5e991124e92331df546cd75949f3c94,g566_valid_000457,CALIBRATION,g566-string-32x24-a-v1,other,12,1000,False,False,False,False,False
f875a2809a39da470bcf6a99ad529f93ec621e0123ef5f2463bd604e1c428d3e,g566_valid_000713,CALIBRATION,g566-string-32x24-a-v1,other,12,5000,False,False,False,False,False
25709605777bd1899bcddfd6e00263613398d5b815cf8a40ef7dc330221f6342,g566_valid_000969,CALIBRATION,g566-string-32x24-a-v1,other,12,1000,False,False,False,False,False
ca19cd5aff31f0816a62b156d7dfbe918db2730de89033ab9b84c503e9556cae,g566_valid_001225,CALIBRATION,g566-string-32x24-a-v1,other,12,5000,False,False,False,False,False
91cd1c5593c8ea4da7cac45d620a61cce78dc4d55cef28ef6c7f50caf1e713a4,g566_valid_001481,CALIBRATION,g566-string-32x24-a-v1,other,12,1000,False,False,False,False,False
5e37376b4ddd0cb4a6720313f2c557a7a736a9b2805c2c8c4e3576fdffc0f559,g566_valid_001737,CALIBRATION,g566-string-32x24-a-v1,other,12,5000,False,False,False,False,False
6e97ce8186447c34fa72a720f6047ea2661c4d45572412e44472d386e6581f2f,g566_valid_001993,CALIBRATION,g566-string-32x24-a-v1,other,12,1000,False,False,False,False,False
cad46863af2dcba043ea67c6da2c5dfda457793c009e6e1520ea9109a4fd0713,g566_valid_002249,CALIBRATION,g566-string-32x24-a-v1,other,12,5000,False,False,False,False,False
20e6ba37f407656215c6c85dda7e71652ea8872e3feb89e24df8f3c9860ec4ce,g566_valid_002505,CALIBRATION,g566-string-32x24-a-v1,other,12,1000,False,False,False,False,False
de689172487c0b9036e4b5d8a11de2e90d72ec4c86f60f58fa9f40df3a964b6f,g566_valid_002761,CALIBRATION,g566-string-32x24-a-v1,other,12,5000,False,False,False,False,False
52ecbfdc84f490109a1b2e6bb83311de05f02037cce820d0d398685f70c6e735,g566_valid_003017,CALIBRATION,g566-string-32x24-a-v1,other,12,1000,False,False,False,False,False
e28414a53008f2fbe97d005e9e1c236eae6c8a4450b016a70365354468043bf5,g566_valid_003273,CALIBRATION,g566-string-32x24-a-v1,other,12,5000,False,False,False,False,False
82214ad300d64d6d41775193e8096004a8e7093fc5eb0219b3590edc8356476a,g566_valid_003529,CALIBRATION,g566-string-32x24-a-v1,other,12,1000,False,False,False,False,False
bfac17f96f1ad52ecfb2fc09dbe683762ffcfe941b0229c30b8346607082248b,g566_valid_000009,CALIBRATION,g566-string-32x24-a-v2,other,12,1500,False,False,False,False,False
06ea9d20cff7866c06503012520ee518ff72b70193f5fa8d2361b0a4764f5412,g566_valid_000265,CALIBRATION,g566-string-32x24-a-v2,other,12,8000,False,False,False,False,False
b55d330b0dd72914420b44d9d9294eec48af26b29165faeb7184dbdd8df26288,g566_valid_000521,CALIBRATION,g566-string-32x24-a-v2,other,12,1500,False,False,False,False,False
059f96f8c92db33f007f1302e8107e36d628645019ae9b05e4a798cdd79429ff,g566_valid_000777,CALIBRATION,g566-string-32x24-a-v2,other,12,8000,False,False,False,False,False
09869cd51fdb73e758d629e1544911997e080920b04eb65ba5cbd09e85e67246,g566_valid_001033,CALIBRATION,g566-string-32x24-a-v2,other,12,1500,False,False,False,False,False
cf6d3ac637d413d9dff230245136e1f6fcf44aac8598ab11fe964f3822d409e5,g566_valid_001289,CALIBRATION,g566-string-32x24-a-v2,other,12,8000,False,False,False,False,False
785a1b4ab018ef4c4571530acfb7eb5d9d380b60d127ea8db6726c194edb2e7a,g566_valid_001545,CALIBRATION,g566-string-32x24-a-v2,other,12,1500,False,False,False,False,False
9ced96902b4392025fe755e4c32354769aa7cebed392bebf836bee204a7ba3a5,g566_valid_001801,CALIBRATION,g566-string-32x24-a-v2,other,12,8000,False,False,False,False,False
37003a33b67ca393109bee3fd98ee28c91377b9ea269af8e2b406b8897e5aa22,g566_valid_002057,CALIBRATION,g566-string-32x24-a-v2,other,12,1500,False,False,False,False,False
fa937ea800e8e76c99d11203e14b5674498d63b7d7cafeec529bb4a96dd66c3f,g566_valid_002313,CALIBRATION,g566-string-32x24-a-v2,other,12,8000,False,False,False,False,False
1579a3338f8ecc5a0a11b80bb2d404a58458ee0895a7285feb288678fd724e8b,g566_valid_002569,CALIBRATION,g566-string-32x24-a-v2,other,12,1500,False,False,False,False,False
bfd10dee912b0bf1be1fe5617722d7c9049f064c2c726a0368962ed8e8c9bb3a,g566_valid_002825,CALIBRATION,g566-string-32x24-a-v2,other,12,8000,False,False,False,False,False
89e89284e71b1946b0144a52644595fb27e83902b7ea3066717f38070ae7723c,g566_valid_003081,CALIBRATION,g566-string-32x24-a-v2,other,12,1500,False,False,False,False,False
253d605eac91d48349352e910edacdf3883a932a545b109da32d5eaae7b7d52a,g566_valid_003337,CALIBRATION,g566-string-32x24-a-v2,other,12,8000,False,False,False,False,False
a1281ae87cbc9a2597ed4dd5ebdd0386e19dd3f2bf9e4e71d1f2bd5d9b1e09cd,g566_valid_003593,CALIBRATION,g566-string-32x24-a-v2,other,12,1500,False,False,False,False,False
b1460b66765efdf257cca91974e3c523c09f5e4dae54434c540c752a0d14becd,g566_valid_000073,CALIBRATION,g566-string-32x24-a-v3,other,12,2000,False,False,False,False,False
ec7f9b7cccd3f8d15d74ab71b29a558da24a245f7ca4fc5194b3461334d99b78,g566_valid_000329,CALIBRATION,g566-string-32x24-a-v3,other,12,500,False,False,False,False,False
4f16575261e15503b6a04d60b343d4e76075875b33c6d7910d52b6f7765a67c5,g566_valid_000585,CALIBRATION,g566-string-32x24-a-v3,other,12,2000,False,False,False,False,False
bc8bae9d0e69a88ed8726d376f0e52c5af921fc764f84f6754cb574b873cff87,g566_valid_000841,CALIBRATION,g566-string-32x24-a-v3,other,12,500,False,False,False,False,False
6ba21118606a8cdfd0758ae8de7cb18e01f4ec2c6ab8be9d5d676162ee3369f3,g566_valid_001097,CALIBRATION,g566-string-32x24-a-v3,other,12,2000,False,False,False,False,False
8cbaeb74f019cb08c591e2a804fefb5d2bcccec17da4783babfe7f88eccd501d,g566_valid_001353,CALIBRATION,g566-string-32x24-a-v3,other,12,500,False,False,False,False,False
a3ea59f00b54fd430567f80d7ff24c1e2caefdea1c2ab28f0ca910d4db91ab60,g566_valid_001609,CALIBRATION,g566-string-32x24-a-v3,other,12,2000,False,False,False,False,False
009290fbdfed798681bd8af98cee3913fef87fa1bc7605c59e51e6a50825dba0,g566_valid_001865,CALIBRATION,g566-string-32x24-a-v3,other,12,500,False,False,False,False,False
2dec89844f388074b39f455774574788144b05a6b0d981746a1489b27bd8ad71,g566_valid_002121,CALIBRATION,g566-string-32x24-a-v3,other,12,2000,False,False,False,False,False
0def48e0a2a6bf2366e7645ca52a5a70f8470c7af17ad0da9a2a9ff024de5f4a,g566_valid_002377,CALIBRATION,g566-string-32x24-a-v3,other,12,500,False,False,False,False,False
e39c6282e2d42981c742526e0bbd1933a22255ec49c367f7c2c8b2d69870e7bb,g566_valid_002633,CALIBRATION,g566-string-32x24-a-v3,other,12,2000,False,False,False,False,False
448699e4c4c36290318c07f0b0b03cb5d1d0fa864086c961584b0af8e298b3e2,g566_valid_002889,CALIBRATION,g566-string-32x24-a-v3,other,12,500,False,False,False,False,False
78998149f33e730825fc131cb0fbf75ae5110f4b4e693d34c525bf20f4db1f64,g566_valid_003145,CALIBRATION,g566-string-32x24-a-v3,other,12,2000,False,False,False,False,False
52a0ed8c9106ecd3518ce3900992c6f963108dd3c46ffd33f850b3d0e1dff2ef,g566_valid_003401,CALIBRATION,g566-string-32x24-a-v3,other,12,500,False,False,False,False,False
7da1c07c5121de4cfda15a495c1a21945d62b44415959f38776bc3357bca65b0,g566_valid_000200,VALIDATION,g566-tree-32x32-a-v0,other,8,2000,False,False,False,False,False
7ae44df22b18bc4fc16a7cb20dc29d6b75db8ad89538bdad791626741dce6b8d,g566_valid_000456,VALIDATION,g566-tree-32x32-a-v0,other,8,500,False,False,False,False,False
8643f71270f120c871c900476cc18188d17e71e4750706005843e2b4669de932,g566_valid_000712,VALIDATION,g566-tree-32x32-a-v0,other,8,2000,False,False,False,False,False
23972a5b0ea690d8a03d3c9669889314a0e5caa37e52a03048e4d58d0856de0f,g566_valid_000968,VALIDATION,g566-tree-32x32-a-v0,other,8,500,False,False,False,False,False
bbae31a2437fb3f92de1ef4c6f23f929a4cc36222bef5834bb47224499b9ca59,g566_valid_001224,VALIDATION,g566-tree-32x32-a-v0,other,8,2000,False,False,False,False,False
00386516000e918942d0017b6cfb065d1302c2782b580d80b89092b85cc3c86b,g566_valid_001480,VALIDATION,g566-tree-32x32-a-v0,other,8,500,False,False,False,False,False
6f4f463eb3f1665b60f49f6df173ef27e0bb44d53ab1918cdcb5d24cc945f8a8,g566_valid_001736,VALIDATION,g566-tree-32x32-a-v0,other,8,2000,False,False,False,False,False
89a78857a9bc2d000ecc3c00ffdcff92c990f0e7e888c3d6b8756ee27189cb43,g566_valid_001992,VALIDATION,g566-tree-32x32-a-v0,other,8,500,False,False,False,False,False
bed750e0dffd0a4a5a060a59d95c392869207f0d76c6588b376e0e3d6a046d0d,g566_valid_002248,VALIDATION,g566-tree-32x32-a-v0,other,8,2000,False,False,False,False,False
0d82c821f0a1f51e986cfd831375cb0541af7f6bfa8b1ab6b0a5d0fdda651890,g566_valid_002504,VALIDATION,g566-tree-32x32-a-v0,other,8,500,False,False,False,False,False
8ecf4310fc1717509122589cd9e73f9bd6b1c2c358a31213c7786482a31c4c20,g566_valid_002760,VALIDATION,g566-tree-32x32-a-v0,other,8,2000,False,False,False,False,False
4a0ce5fa4890d967c549a717fa055214cbd5fce0bbf9dade8b077928d25c538c,g566_valid_003016,VALIDATION,g566-tree-32x32-a-v0,other,8,500,False,False,False,False,False
13c9d951bb81e374cad0e49e6463090b897810dc024ecc6cfa0e4f591e6e25a3,g566_valid_003272,VALIDATION,g566-tree-32x32-a-v0,other,8,2000,False,False,False,False,False
9c69b16889d1e873136eba82f2e12e1d390cb4348d45504e1714be3b08f8648e,g566_valid_003528,VALIDATION,g566-tree-32x32-a-v0,other,8,500,False,False,False,False,False
5f64d2a3638b225083f32065ffae192907871b0a67a3d1474a5c00eb003b64be,g566_valid_000008,VALIDATION,g566-tree-32x32-a-v1,other,8,750,False,False,False,False,False
e0b85dd5ac27ba68b7a1e249b18161dff3057181ca129ceaff3879c0bb8ba32d,g566_valid_000264,VALIDATION,g566-tree-32x32-a-v1,other,8,3000,False,False,False,False,False
9dda87afe65917494745b7f38a75520b3e7a1839818050125d3c61ab76c698d8,g566_valid_000520,VALIDATION,g566-tree-32x32-a-v1,other,8,750,False,False,False,False,False
0a0015f23efdd5c0a790a0effec90b737db422167860350b6a51225fb7c8403f,g566_valid_000776,VALIDATION,g566-tree-32x32-a-v1,other,8,3000,False,False,False,False,False
a8ad7bc0c59405258b0b9755e78d580751d78fd72b583d986c13623eda136e49,g566_valid_001032,VALIDATION,g566-tree-32x32-a-v1,other,8,750,False,False,False,False,False
25dbb62f123dd015b42fd8867e8e5a689935463965b662193ebff93441512f99,g566_valid_001288,VALIDATION,g566-tree-32x32-a-v1,other,8,3000,False,False,False,False,False
f92b84140d2e55f47a403e667c8441e4b51e53b75a214c7ad32004a4074d783f,g566_valid_001544,VALIDATION,g566-tree-32x32-a-v1,other,8,750,False,False,False,False,False
b2086eacf8bb83d11f3168696a1aa831d86cd5b99f200c5325f7c75cdff0718f,g566_valid_001800,VALIDATION,g566-tree-32x32-a-v1,other,8,3000,False,False,False,False,False
1ba479e0a07e939a57c6c641435bc290b5d0e4ebde335b679a60cc74f3ebb3b6,g566_valid_002056,VALIDATION,g566-tree-32x32-a-v1,other,8,750,False,False,False,False,False
7a017fcd4d7ef20f452aa3e5e48752d63d8a662eb9186a6ad86222f27b51e7af,g566_valid_002312,VALIDATION,g566-tree-32x32-a-v1,other,8,3000,False,False,False,False,False
5aa5f5919c2d79d7f659e763e98386f7eee1f4e8ad0e3772adc5a2c4597644c7,g566_valid_002568,VALIDATION,g566-tree-32x32-a-v1,other,8,750,False,False,False,False,False
dc905e4d788a5be12af881e353ef7eb155d548d92315bed029167934017e0a6a,g566_valid_002824,VALIDATION,g566-tree-32x32-a-v1,other,8,3000,False,False,False,False,False
8092b68b97c047e039ad2f10023d799515e65cc44df5de6b7dde102c4082ff76,g566_valid_003080,VALIDATION,g566-tree-32x32-a-v1,other,8,750,False,False,False,False,False
1b02f41a045803d5cf6edbf82176a6571649ef45cf9480c240d152dac0084d0f,g566_valid_003336,VALIDATION,g566-tree-32x32-a-v1,other,8,3000,False,False,False,False,False
4bbc29eca4f89b941666aae7e0bedc0de2ae55d8753473dda82c1fa83e99775b,g566_valid_003592,VALIDATION,g566-tree-32x32-a-v1,other,8,750,False,False,False,False,False
c230cfbf855d4815c032f6bccfb7070c76e53069d2c58d56583ce624be8a128a,g566_valid_000072,VALIDATION,g566-tree-32x32-a-v2,other,8,1000,False,False,False,False,False
41d6c7520ef42f4f49222f223140c451e4f79c709398875adcd0829bc0dedd0b,g566_valid_000328,VALIDATION,g566-tree-32x32-a-v2,other,8,5000,False,False,False,False,False
a3491a8a9054b206bb0eb31bedce9b9c35758c07efb411d53776a17ae75c7e43,g566_valid_000584,VALIDATION,g566-tree-32x32-a-v2,other,8,1000,False,False,False,False,False
9f89b563a981887fd9b7480b6912d82ca6032c8e3ec488e5e63e56d83318c741,g566_valid_000840,VALIDATION,g566-tree-32x32-a-v2,other,8,5000,False,False,False,False,False
7a9f4d12c00847c8ced31eb324d5a92ee30ffa14c8cec4c9ff0621f8dc5da41a,g566_valid_001096,VALIDATION,g566-tree-32x32-a-v2,other,8,1000,False,False,False,False,False
8e2886d8f460744e31496ebd45284ca92105546a4436af42358e11e5e14f8563,g566_valid_001352,VALIDATION,g566-tree-32x32-a-v2,other,8,5000,False,False,False,False,False
abcefbacf6026e5d795f14bb6964fe4d881ec61453565b14633eca8410c7a446,g566_valid_001608,VALIDATION,g566-tree-32x32-a-v2,other,8,1000,False,False,False,False,False
8366afda5f832900ea7cb1966e663f63941ef73ce26b9b43f650afedec2efcf4,g566_valid_001864,VALIDATION,g566-tree-32x32-a-v2,other,8,5000,False,False,False,False,False
60ac6a078b15cfc49103baf7a5fa392039342aad424b6564af563c52e7559fbe,g566_valid_002120,VALIDATION,g566-tree-32x32-a-v2,other,8,1000,False,False,False,False,False
789e731502ae03b0069da39be5bab2549d47e08cde49faa094707ea7a71a5f4a,g566_valid_002376,VALIDATION,g566-tree-32x32-a-v2,other,8,5000,False,False,False,False,False
41d4fa4a1593f9f43c133c20dc613c98d3cb499600eef3dfb64682b30ad2c045,g566_valid_002632,VALIDATION,g566-tree-32x32-a-v2,other,8,1000,False,False,False,False,False
79010d70087d1dc3444294c54d0b8331ac289c387b9a1347ebee1021c0742fca,g566_valid_002888,VALIDATION,g566-tree-32x32-a-v2,other,8,5000,False,False,False,False,False
bb2d0525c348035cb2c78c1754adaeb3902ddc49f2529f57c8258a1a77785b2e,g566_valid_003144,VALIDATION,g566-tree-32x32-a-v2,other,8,1000,False,False,False,False,False
d349098a2f65a7038289fe1aac1102a5fa4df9e454b018128157c1a348dfbf84,g566_valid_003400,VALIDATION,g566-tree-32x32-a-v2,other,8,5000,False,False,False,False,False
0dfde2343047ab2699a9a04d2e279f61a8476d9909b097056aa428f696d2fd6d,g566_valid_000136,VALIDATION,g566-tree-32x32-a-v3,other,8,1500,False,False,False,False,False
3389eee50451e18f8df9d43403982d84c542fc5a6ca4502a785913388088e174,g566_valid_000392,VALIDATION,g566-tree-32x32-a-v3,other,8,8000,False,False,False,False,False
adb7a092ab524bccef08767da38bf28a10ce19b4f50dc44faf2e89370fcca3fa,g566_valid_000648,VALIDATION,g566-tree-32x32-a-v3,other,8,1500,False,False,False,False,False
92c01f81167f934c60b3b20b2db8cce789fb9ba4708bd4c8ebd5075113d53430,g566_valid_000904,VALIDATION,g566-tree-32x32-a-v3,other,8,8000,False,False,False,False,False
c3af49732b13d85efc9a2447d2111302b49e8308aa57e1237dd07fa2c24b13c0,g566_valid_001160,VALIDATION,g566-tree-32x32-a-v3,other,8,1500,False,False,False,False,False
7a3b7846d14c133f646ca9cce5a27f3647b0d448f3e27ca18b49df56caa85a09,g566_valid_001416,VALIDATION,g566-tree-32x32-a-v3,other,8,8000,False,False,False,False,False
fa42ed491588344bc41cd8b1787de0c3c3e856fc83189502793b82f4e7c8cb19,g566_valid_001672,VALIDATION,g566-tree-32x32-a-v3,other,8,1500,False,False,False,False,False
2656f507d5baf0893967f57f21c2bd679cce72ee9bc61d94acfebed4436c9898,g566_valid_001928,VALIDATION,g566-tree-32x32-a-v3,other,8,8000,False,False,False,False,False
60fdc7b6cdaec05cd1f27fdeecb81343b0c7f56de7aa36ade9fd16a7a305720b,g566_valid_002184,VALIDATION,g566-tree-32x32-a-v3,other,8,1500,False,False,False,False,False
7e378e108735dbee851cf045e7921f238a2de6b164e519432423a0b2de9f7295,g566_valid_002440,VALIDATION,g566-tree-32x32-a-v3,other,8,8000,False,False,False,False,False
2f7f1d85c29a7cbf63daf94d87e177bfad5a374a5d54273e1648c331d8e022db,g566_valid_002696,VALIDATION,g566-tree-32x32-a-v3,other,8,1500,False,False,False,False,False
20997fd80bac45ab631dbe7e9d0793a9459a8aede87287f808c538ee643cb492,g566_valid_002952,VALIDATION,g566-tree-32x32-a-v3,other,8,8000,False,False,False,False,False
87b4258e58a90eeb639635a69f06230068a036bb7c184365e9965d571d1e4bcd,g566_valid_003208,VALIDATION,g566-tree-32x32-a-v3,other,8,1500,False,False,False,False,False
352cedec7eca9f08597018e4a984d1ca80594a270a0778a3f4cc4807fac23e4f,g566_valid_003464,VALIDATION,g566-tree-32x32-a-v3,other,8,8000,False,False,False,False,False
