instance_index,map,map_family,solver_seed,solver_scenario_path,solver_scenario_sha256,solver_scenario_pair_count,start_goal_assignment_sha256,actual_solver_scenario_from_instance_assignment,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
2909,g565-synth-islands-b-48,islands,9909,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-b-48-random-9909.scen,b6d548b9e4e7acbdb8bf8e2b281d8d442595c33a2a84eefd1ec7449f3849f367,256,8935abab5b9174befb01a11f2af3f29321e269e1c51030be8ac749eca971b0ef,True,False,False,False,False,False
2910,g565-synth-bridge-a-40,narrow_bridge,9910,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-a-40-random-9910.scen,46b54f957507b142a71fe978e06f801e190526ef01c0b6a615ffeb0bed1038c7,16,06107d6814d1b1904eb14bc0b404b385f618242e23454ba0794a2840d9f8fe2a,True,False,False,False,False,False
2911,g565-synth-bridge-b-48,narrow_bridge,9911,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-b-48-random-9911.scen,05d380613511e04307f2a26eb3913f815949fad38caf52ba351d29f88aedcc92,32,fe663d6ecacaf682f8fec752a0b241435aa2e577e9c4b9b1f93245138625a067,True,False,False,False,False,False
2912,g565-synth-labyrinth-a-40,labyrinth,9912,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-a-40-random-9912.scen,ba11c1f6d71afa37ccfdc371e36c9702be73c40f50d2cab6149b3ebe96a32f53,64,9452f5b6bb90effa5b9b85cbc11859034109446991a2ef9b4c99cf6154d55d0e,True,False,False,False,False,False
2913,g565-synth-labyrinth-b-48,labyrinth,9913,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-b-48-random-9913.scen,affc5795465244330bd4c5c3b573833141502b8b157ecc91eb484a426a664153,96,83296e40398cc6940ab7e9de7488b98a65e7843b9da26aa0453953589d92c188,True,False,False,False,False,False
2914,g565-synth-checker-a-40,checker,9914,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-a-40-random-9914.scen,f822bed30273a8a95f4df5a70da901cf5308f970b4e80462b8318e724028a2ec,128,d16a3430b106053c38e90e8a9eb0d8bc7aa52d49f24bbeb46c67ab112bcbadc6,True,False,False,False,False,False
2915,g565-synth-checker-b-48,checker,9915,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-b-48-random-9915.scen,24780f572d3f64ba4d1934d61bc74e9dfe53e99cdba1db942c50729ce3ff81f4,256,7075568a47559631821dd6fdf3bbf5bbe2a1d0529e19acf431506b2421433129,True,False,False,False,False,False
2916,g565-synth-corridor-grid-a-44,corridor_grid,9916,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-a-44-random-9916.scen,129e8d369b154b5f4fbac069d874c2897939e507a3506e52f3441a2abf0f46a1,16,fee4f06734106ee749d8d1f53ee48327c621ca100fad3d4c9e1d9bb288c6ddb8,True,False,False,False,False,False
2917,g565-synth-corridor-grid-b-52,corridor_grid,9917,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-b-52-random-9917.scen,730d6476e3db856db99bf4efb23493ff78bd897a6521ff02532806198df24d1b,32,18cd9109e4c751e63ade608fe616e8f8784ea7b80128435d252993d868943816,True,False,False,False,False,False
2918,g565-synth-hub-spoke-a-44,hub_spoke,9918,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-a-44-random-9918.scen,ce5962c14a5d94cceac45fc840702429284653d0bf0189a2e95b46b18acc5357,64,3583deadacec130b482fccec8cb19eb1cbfb340e58103ec42b06db06b11ce671,True,False,False,False,False,False
2919,g565-synth-hub-spoke-b-52,hub_spoke,9919,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-b-52-random-9919.scen,705af96e80015f1819fa17cb0927c691fb568bc3818f40354d9a56d77a8e995c,96,b85f338f2c592bd8b794f3318803496be61561fca6cc901923fcbc775e23e5c0,True,False,False,False,False,False
2920,empty-8-8,empty,9920,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-9920.scen,14bcf60f4b7c12e6053381561a1de2ec0347d1ff84d6e4d5920f8f499488518e,64,a50942899d6b47e57c4b72cf7d8e104e9f838635f00a7946674844c84083a0f7,True,False,False,False,False,False
2921,empty-16-16,empty,9921,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-9921.scen,16e37d1820673d2f1542b22c42a72c41051e577335d8c42a2b0be24ec96ce11c,256,12c85ea79085abadd8d0c90c93faddb301047c681aa61ac2642d5c7b330ab0a8,True,False,False,False,False,False
2922,empty-32-32,empty,9922,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-9922.scen,a209cb236f73a498e4e63bd6ac944808f414b2db14b9f167ed51e90a8b944829,16,a735394a28bec880a7344e8ac2fb4de43790f95e74bc9fb919f9a2ff6caa9b0a,True,False,False,False,False,False
2923,random-8-8-20,random,9923,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-9923.scen,c0a5a735825b450ce8c90428283623e45d6f211d349ad670dd47800aa8bc89bb,32,22926019f2c32bca4a8f639746044b4c1f83820f7ef6046f8dd0de9e33407062,True,False,False,False,False,False
2924,random-32-32-10,random,9924,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-9924.scen,5a9ad2aafe0a5733cd4cdf3625e8d76943b33f01645a66f876d08ecee1205400,64,00f22492acfa757f3c53cf10ad8b5f3e782340b031672bd51d29fda4db6dac77,True,False,False,False,False,False
2925,random-32-32-20,random,9925,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-9925.scen,fdcb5720f93014fc7f89406378e5cadf44eae9dcec309f49d99985a8afe16a0b,96,3993dae9405a410e6837ce8d75be334ec830457263428e7019ce99c05892d1d8,True,False,False,False,False,False
2926,maze-32-32-2,maze,9926,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-9926.scen,4afffc9b6591a937f7bf842b8ea42b8f47e688ea11bb37e09d0af7e00b9d8614,128,ca7c9dc4b539847a394bc53b2935da5528d7ca5665df8890b7ac617f03579083,True,False,False,False,False,False
2927,maze-36-32-4,maze,9927,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-9927.scen,4eb4e309dfe71377f8b60b1f481930548e1f40a60c4ba741288be5a6cedc8a03,256,930e85b944d9dd9c243494badce1640ffc8d368d46d12d0fa9b9a00bce803d63,True,False,False,False,False,False
2928,room-32-32-4,room,9928,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-9928.scen,b6ee9aa75594bdc7bcb6847f92587010b7d35c603f7e1ec48be6605c66c24c0a,16,22c2e36ac2e8d3edfdc369fba01eaa12e5803ba1c0932ab47c36e88a9fac57fb,True,False,False,False,False,False
2929,room-40-32-8,room,9929,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-9929.scen,2e94b8c52a91a47e01132a1f71c53d197fd4a5698a9bd1dd62d12267821d67b0,32,ad5121a378499c3719e6fbf0830471121c3ef5b52dcada5ef48e49539cc7f615,True,False,False,False,False,False
2930,g559-synth-warehouse-a-32,warehouse,9930,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-9930.scen,f31a433b542f5714984b5b16ce7841a5cb14fcc0ebc092c0b5b0c04faacaccef,64,5ae2ddf111af4751e3f9ac59333ad35436c79d01fa9f256fe22dab621493d3cf,True,False,False,False,False,False
2931,g559-synth-warehouse-b-36,warehouse,9931,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-9931.scen,ed30615790e0f3ff9bcb957fb9f2a9d77e5af5e85a37680f00e3533198d1b334,96,5019b6f248b9d8eae6d241c9adafcd9edff6e59bc2f796d8e03e46e92783f8b6,True,False,False,False,False,False
2932,g559-synth-connector-32,irregular_bottleneck,9932,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-9932.scen,5534b1daf77106deece7580e7774d77fea11f4402ab63f2368fccc31a7939eb3,128,cea5f5667649624e8b6953cf41ff58580875a41cd1581547d47603c067a52156,True,False,False,False,False,False
2933,g559-synth-corners-34,irregular_bottleneck,9933,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-9933.scen,e1fac9f9f0575196e78e3944b7a510ea01ca3f71b4ab95f8928fe956cd63dfd2,256,2cc054d43deb70b8fbc7022e71387da4f52a1b62d0d0f01b4d54f164ac88d8ef,True,False,False,False,False,False
2934,g559-synth-loop-chain-36,irregular_bottleneck,9934,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-9934.scen,6fba1809957797daf55273fb8bbe235a86edf0bc73bf2ba7b6cf9dc41ec8a890,16,79c9ecdc3fd4c1f1080874681267e972b04d3a0ee181b37a5e138747e68b903c,True,False,False,False,False,False
2935,g559-synth-tunnel-38,irregular_bottleneck,9935,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-9935.scen,c5445827ea9b7e849b755041c0b337c5ef0f6fbafa168501c646e34ba6194382,32,529acd05da6f98a2d63c608d064d583a21f690ce87ee9b120dd44e5a23119f80,True,False,False,False,False,False
2936,g559-synth-string-40,irregular_bottleneck,9936,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-9936.scen,4bebb2d5a5a5e62c4aef31ce34d2ac220698ed209cf6562a37807a8a5ae731db,64,6ed36b1fe1268fba01c79839a3ee7ea8676d5a8ac40488e98fed158c55d4cc5c,True,False,False,False,False,False
2937,g559-synth-tree-42,irregular_bottleneck,9937,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-9937.scen,0b23fd90bb1482d67e3f3b855d834f8a95ea00d9f57fbe964196001859d5ee70,96,f1c4cbcb8feb8b5325250b71f61c577f672dade5086e4d8013511fc941788685,True,False,False,False,False,False
2938,g559-synth-game-den-32,game,9938,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-9938.scen,23d92a07157434ab13d7ab0214b96142fd734aea424eface76b2d39481a1f460,128,0d1a5bf6059154342f150ef417850d897d6f67ec07f81f01060e2c99cd868f84,True,False,False,False,False,False
2939,g559-synth-game-brc-32,game,9939,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-9939.scen,65ba3d892c7754d204b34d3fca4478c2d04a45e4cf9ac191e37de540c18472f6,256,90c3ad9d453bbdfaddf898a78ea205586ceee70c8d64ea53cecd3bdcdc7c0edd,True,False,False,False,False,False
2940,g559-synth-city-berlin-32,city,9940,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-9940.scen,9fc32065dd321ad792ee112385f9f9fdd4a2a6da0cbe5b402c07c3c2debfc6ef,16,3f93fa76a6a2e2c6ab684330c8d1805509e5c4ce4c06323a3e7b7f14fddc8f57,True,False,False,False,False,False
2941,g559-synth-city-boston-32,city,9941,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-9941.scen,26ec6a051284231e4872ccd42a3ac86ec5268c0ba5a07bd99d43e546cfda0223,32,f10bc53c7f72b31dc20d6050ef8d503e3aa3b6c04778e8869540d13a056b4dba,True,False,False,False,False,False
2942,g559-synth-city-paris-32,city,9942,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-9942.scen,706feee7fc6ae69606608d5929aeb36e60b20756b07978002a69810801a1672a,64,6d1971d10dbe0404b206a3203463d27700cb410e3ed3ea86f414259e62978f42,True,False,False,False,False,False
2943,g559-synth-game-lak-32,game,9943,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-9943.scen,0c045ca95d26a64753ff6b95a5f889737f6e50f1debe778dc6e129067d92365d,96,4157a5515ee33381c3ebe9d6414606eb8c6a23a429366b7b8177a51d40e730eb,True,False,False,False,False,False
2944,g565-synth-open-cross-40,open_cross,9944,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-cross-40-random-9944.scen,5b210147a739f9eed279139ad1d863b3b356946a3c546e5cec64aa67a990467b,128,67100caae5e0e8e87276b0e3632d2e4107e1a112debb912e2399613b2e6da1fa,True,False,False,False,False,False
2945,g565-synth-open-halls-44,open_cross,9945,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-halls-44-random-9945.scen,44c9ffeb0c3ff989f1160813dd446736919286f309113deabf3670ab49eefd48,256,c4078d989441d7452e7eeac4d3c9e4b9cf959ec2cf87e85f3fcabf8df0d00158,True,False,False,False,False,False
2946,g565-synth-ring-a-40,ring,9946,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-ring-a-40-random-9946.scen,298509b112a9f3e2192d15ea8ea8a6e74edac05409c1749afbec179175b231a1,16,fe161e34b1ee207b045809521b75ff9cf9ad639d37ebc75ac919e70f256cc4b2,True,False,False,False,False,False
2947,g565-synth-ring-b-48,ring,9947,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-ring-b-48-random-9947.scen,5980169b9654f72f7b0afbbffe2e35791a912fe82b1c76211dddd429a0edd177,32,791e51950dfce5ab6bd7a340b5e1d52d267bf1c65834dbb2c0f1701d1a28c118,True,False,False,False,False,False
2948,g565-synth-islands-a-40,islands,9948,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-a-40-random-9948.scen,ed5d252c35db56c214eea551d7b1c2362020768251aa9945515ed4d9bbd9f52d,64,b2241e95ee771cd2bcf5ea61a3cbd32d6a69ba47d322f51f8cff75ab8d215d50,True,False,False,False,False,False
2949,g565-synth-islands-b-48,islands,9949,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-b-48-random-9949.scen,4066bc24e08960f3dc71c3e0cf55d7f954d8cd7f69ade6beff6a962981667901,96,d526cc64df42e67da24aafb11b32d3de013f83aa39756e807e979f5b3198a166,True,False,False,False,False,False
2950,g565-synth-bridge-a-40,narrow_bridge,9950,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-a-40-random-9950.scen,a243a8cef9f27be50d8550d92fd9b14e0fec8f50a35c79902d72538b406e8757,128,099ebfdb66d663508e4190392e4abc636c096456ad21cc6bda0afe5c218e870e,True,False,False,False,False,False
2951,g565-synth-bridge-b-48,narrow_bridge,9951,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-bridge-b-48-random-9951.scen,7a0f714dc71fd2575d305627f56fd7b95afdddf6fa5b898060e5f1f5ca4dfd68,256,1242d0ebd79fde4c89a1eaa1160bd707343a6ac3195ad17985ff63c0f7c26a84,True,False,False,False,False,False
2952,g565-synth-labyrinth-a-40,labyrinth,9952,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-a-40-random-9952.scen,3ac903db4249c89431222d0151de7bc2424f88d55fb11d18312cf078a4816d26,16,d90791956d91777923b9e8359407abb4a97da0fcb6487aef94aeff16570ff5c0,True,False,False,False,False,False
2953,g565-synth-labyrinth-b-48,labyrinth,9953,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-b-48-random-9953.scen,dcbb96f106a317cbf7247f65e55c0dfb4b19633f7425a66eb0eaace9bda8656c,32,44df88086969489ce062fa50a22ceb90ea59c504562fd7bb8a94371fbb22ebe3,True,False,False,False,False,False
2954,g565-synth-checker-a-40,checker,9954,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-a-40-random-9954.scen,391bcdc7e7e37f7b4a98c4fcd8971c85045a40506acef732aa424dde3266dca1,64,389794c09ad0fca4a35aeea50cb4c57fe75e09b74fe2815c29ee9a48e8cebf0c,True,False,False,False,False,False
2955,g565-synth-checker-b-48,checker,9955,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-b-48-random-9955.scen,520470be8189624ccba5d137a510c18fb3c5d2c08b67412cb889376a1109a2cb,96,89b0304838b5bd7dd50a29fc2567f14316e2a04431938dc5b89000e4d3df084c,True,False,False,False,False,False
2956,g565-synth-corridor-grid-a-44,corridor_grid,9956,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-a-44-random-9956.scen,1b4cfa3cb89fb208ddce73f3110f47c53951c5d52d3dcd69d1a4eaf35010d6e5,128,d7433a1ae8b14a5ca7d1774445cfa935251b1ccbb14fcd1d8133c7d69e0d09e5,True,False,False,False,False,False
2957,g565-synth-corridor-grid-b-52,corridor_grid,9957,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-b-52-random-9957.scen,38398cf5dd6e6005157955d835f60b01a0264a2995236e8ba2712c77f93f402f,256,a96b8cc8716b3afbef015c0705b1e3d8ffd90022f4a5dd7197b906e6dbf86993,True,False,False,False,False,False
2958,g565-synth-hub-spoke-a-44,hub_spoke,9958,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-a-44-random-9958.scen,e3b772c58e72f6308a634f93e7f5ac9e2dd883535b56577400e8059470b64298,16,c814e8b21a9670ee075ed58a8878f0aff9ce404b5e837cf6973b315bad3df507,True,False,False,False,False,False
2959,g565-synth-hub-spoke-b-52,hub_spoke,9959,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-b-52-random-9959.scen,f29c1f28ca364235c904f2fdd85a538a73de308e962d62741f3db5564725225b,32,a98a00cd5bba899d66a3261ead3d615bbb0c72d6a83bbcc76f9ac6a3b06f5316,True,False,False,False,False,False
2960,empty-8-8,empty,9960,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-9960.scen,b6f17556cca2b37552ac9990b65d5e732d19ba7e9fd20d1f8cbbb9c3f5597c95,64,72187046d03ea1f96c4834dd05fe02d5ead1e85b1be523e718b3ef00d1ff856e,True,False,False,False,False,False
2961,empty-16-16,empty,9961,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-9961.scen,2edf7cbcf2fc9863926dce4c9eb0ee22341b308da6e77ceb18e5d44c0daaceda,96,34ba990a2928af506e0598cbb0fd1ac7e71b2c74e1f8c9a96723774a9d330c74,True,False,False,False,False,False
2962,empty-32-32,empty,9962,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-9962.scen,ed6c89c4d25aab07229258292cb34787d270c4422eb505b31f8cc55d5aacdb25,128,01a56f87f00c590be41486bc00f3622aab6fc5580872b117e804dc34ef56359b,True,False,False,False,False,False
2963,random-8-8-20,random,9963,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-9963.scen,c9c8b2dc43ed5a51cf3293d937d6a07170c9012ce00d391346037524bb43adbc,32,e1ff6995091c1bed662149cb754b106e9bf2c68d64a4ef0d3806a64f495b3163,True,False,False,False,False,False
2964,random-32-32-10,random,9964,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-9964.scen,1c8f99331c9f2434d763cf8dcf8e81d60c4170e2e27ffa8b601b085e38e854ab,16,e2672c10661389158b64cb88ced582e82cd3d2700554d0afed8b523c249390ff,True,False,False,False,False,False
2965,random-32-32-20,random,9965,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-9965.scen,8501646dca6420291c8a0b2bfc921b571c9939ceaa53efa17f73cf8a721fc832,32,50923f4e6840be7995b1c4981cff001e292409eb2df26bb08738b125cc85a8b7,True,False,False,False,False,False
2966,maze-32-32-2,maze,9966,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-9966.scen,d8b830dbf44b0b819417bd24bb06435f1a2202ecbdf327dbfb242ce134b36e33,64,7c238e3feb1ae91b48951f0d472e28264d6c30d43fa65c4d022063c4b3b4db95,True,False,False,False,False,False
2967,maze-36-32-4,maze,9967,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-9967.scen,7e8c49e40dfb14cd9aa00155c4e457ed14da0ea9e8cfcf90519749b1dff14e5d,96,cc677280069596fffc42358333033a9313a982063e03d66472806796af029391,True,False,False,False,False,False
2968,room-32-32-4,room,9968,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-9968.scen,0dde15ee060bbe8b9fde0139b5f6e5d7528708b5a985bcbf93cb5f2196a83e19,128,c65f23530ac9577d52a2800fda630908b0c48b5480f0457dc4f919f5a6536b1f,True,False,False,False,False,False
2969,room-40-32-8,room,9969,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-9969.scen,96103833a6981cc650447eacc37708859b410675a7b7c2295fedf83830778397,256,f28ec181d20103ad248d5fd4068b97e1169f25b921468ef6a8416f9b9d627671,True,False,False,False,False,False
2970,g559-synth-warehouse-a-32,warehouse,9970,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-9970.scen,16d009f71a9b925203338961d336809d432310b6137b53417ff5afdfbc411ef3,16,cd4fe649bfd1cdca53aaa2d77ef8a9a2f483cbf5925cd042e6d6aece82349ef9,True,False,False,False,False,False
2971,g559-synth-warehouse-b-36,warehouse,9971,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-9971.scen,ee0f3efc62c9f1a89c5a8fc8c41343e0d2082efe66fdda7a0b73d3a3a544747c,32,465f547ad81e4c0669feb1c1feecc540de740a5679fb0456290fd8f67e866631,True,False,False,False,False,False
2972,g559-synth-connector-32,irregular_bottleneck,9972,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-9972.scen,8dccf5b0137383d4b71907f5f896a3f337de59c5b17478d30a5838e24cb4b5ba,64,044bd528f11ba84f28afdf660ff971593bf68509d838a1e8d2d0d6c0ae21086d,True,False,False,False,False,False
2973,g559-synth-corners-34,irregular_bottleneck,9973,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-9973.scen,3aba6e89b08a51643d7c4cf142ab83edc3d5ced75db55a6318094ff0d8436e27,96,ea9ff9fda5ac53471d13188910f6ef29de68894c98ab89b1061969b060154ec0,True,False,False,False,False,False
2974,g559-synth-loop-chain-36,irregular_bottleneck,9974,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-9974.scen,fcd982735984e34c3c5b817ecf663c10612179c768cad3de7f9e9dc7d0b2ee8f,128,47bbd831065cddc962aeee2fde521a8e49a110494da14ff8f5ade8599fdfe061,True,False,False,False,False,False
