checkpoint_id,split,map_name,agents,seed,iteration,selected_rule,selected_decision,selected_rule_harmful,selected_vs_additive_delta
empty-16-16__a200__i8__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,200,8,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a200__i9__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,200,9,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a200__i9__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,200,9,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a200__i9__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,200,9,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a200__i9__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,200,9,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i10__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,10,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i10__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,10,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i10__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,10,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i10__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,10,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i11__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,11,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i11__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,11,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i11__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,11,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i11__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,11,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i12__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,12,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i12__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,12,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i12__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,12,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i12__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,12,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i13__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,13,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i13__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,13,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i13__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,13,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i13__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,13,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i14__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,14,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i14__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,14,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i14__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,14,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i14__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,14,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i15__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,15,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i15__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,15,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i15__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,15,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i15__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,15,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i16__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,16,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i16__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,16,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i16__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,16,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i16__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,16,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i17__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,17,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i17__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,17,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i17__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,17,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i17__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,17,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i18__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,18,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i18__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,18,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i18__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,18,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i18__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,18,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i19__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,19,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i19__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,19,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i19__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,19,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i19__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,19,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,1,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,1,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,1,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i1__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,1,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i20__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,20,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i20__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,20,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i20__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,20,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i20__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,20,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i21__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,21,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i21__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,21,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i21__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,21,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i21__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,21,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i22__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,22,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i22__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,22,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i22__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,22,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i22__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,22,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i23__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,23,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i23__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,23,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i23__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,23,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i23__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,23,3,wait_heavy,use_nonadditive,False,0.0909090909091
empty-16-16__a50__i24__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,24,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i24__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,24,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i24__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,24,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i24__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,24,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i25__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,25,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i25__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,25,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i25__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,25,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i25__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,25,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,2,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,2,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,2,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i2__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,2,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,3,0,decay_090,use_nonadditive,False,0.0
empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,3,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,3,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i3__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,3,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i4__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,4,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i4__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,4,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i4__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,4,2,decay_095,use_nonadditive,False,0.049115913556
empty-16-16__a50__i4__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,4,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i5__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,5,0,decay_090,use_nonadditive,False,0.0
empty-16-16__a50__i5__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,5,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i5__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,5,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i5__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,5,3,block_light,use_nonadditive,True,-0.0210325047801
empty-16-16__a50__i6__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,6,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i6__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,6,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i6__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,6,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i6__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,6,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i7__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,7,0,decay_095,use_nonadditive,False,0.0
empty-16-16__a50__i7__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,7,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i7__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,7,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i7__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,7,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i8__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,8,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i8__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,8,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i8__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,8,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i8__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,8,3,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i9__phase4_phase4-full-repair5-expand5000__iter0,train,empty-16-16,50,9,0,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i9__phase4_phase4-full-repair5-expand5000__iter1,train,empty-16-16,50,9,1,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i9__phase4_phase4-full-repair5-expand5000__iter2,train,empty-16-16,50,9,2,additive_ltm,defer_ltm,False,0.0
empty-16-16__a50__i9__phase4_phase4-full-repair5-expand5000__iter3,train,empty-16-16,50,9,3,additive_ltm,defer_ltm,False,0.0
empty-32-32__a100__i10__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,10,0,block_heavy,use_nonadditive,False,0.026825633383
empty-32-32__a100__i10__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,10,1,decay_095,use_nonadditive,False,0.016393442623
empty-32-32__a100__i10__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,10,2,block_heavy,use_nonadditive,False,-0.0153999006458
empty-32-32__a100__i10__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,10,3,wait_heavy,use_nonadditive,False,0.00347739692002
empty-32-32__a100__i11__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,11,0,wait_heavy,use_nonadditive,False,0.0272941176471
empty-32-32__a100__i11__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,11,1,block_heavy,use_nonadditive,False,0.0343529411765
empty-32-32__a100__i11__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,11,2,block_heavy,use_nonadditive,False,-0.00847058823529
empty-32-32__a100__i11__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,11,3,decay_090,use_nonadditive,False,0.0136470588235
empty-32-32__a100__i12__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,12,0,block_heavy,use_nonadditive,False,0.0161797752809
empty-32-32__a100__i12__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,12,1,block_heavy,use_nonadditive,False,0.0355056179775
empty-32-32__a100__i12__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,12,2,decay_090,use_nonadditive,False,0.0166292134831
empty-32-32__a100__i12__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,12,3,wait_light,use_nonadditive,False,0.00224719101124
empty-32-32__a100__i13__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,13,0,wait_heavy,use_nonadditive,False,0.0053974484789
empty-32-32__a100__i13__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,13,1,commit_heavy,use_nonadditive,False,0.0235525024534
empty-32-32__a100__i13__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,13,2,block_heavy,use_nonadditive,False,0.0117762512267
empty-32-32__a100__i13__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,13,3,wait_light,use_nonadditive,False,0.00245338567223
empty-32-32__a100__i14__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,14,0,block_heavy,use_nonadditive,False,0.0241020793951
empty-32-32__a100__i14__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,14,1,block_heavy,use_nonadditive,False,0.0316635160681
empty-32-32__a100__i14__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,14,2,wait_light,use_nonadditive,False,0.0378071833648
empty-32-32__a100__i14__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,14,3,decay_090,use_nonadditive,False,-0.00850661625709
empty-32-32__a100__i15__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,15,0,block_heavy,use_nonadditive,False,0.00667302192564
empty-32-32__a100__i15__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,15,1,commit_heavy,use_nonadditive,False,-0.00047664442326
empty-32-32__a100__i15__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,15,2,commit_heavy,use_nonadditive,False,0.0233555767398
empty-32-32__a100__i15__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,15,3,block_heavy,use_nonadditive,False,-0.0133460438513
empty-32-32__a100__i16__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,16,0,decay_095,use_nonadditive,False,0.0
empty-32-32__a100__i16__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,16,1,commit_heavy,use_nonadditive,False,0.0272547076313
empty-32-32__a100__i16__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,16,2,decay_095,use_nonadditive,False,-0.00297324083251
empty-32-32__a100__i16__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,16,3,commit_heavy,use_nonadditive,False,0.0356788899901
empty-32-32__a100__i17__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,17,0,wait_heavy,use_nonadditive,False,0.0321739130435
empty-32-32__a100__i17__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,17,1,wait_heavy,use_nonadditive,False,0.00608695652174
empty-32-32__a100__i17__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,17,2,wait_light,use_nonadditive,False,0.0204347826087
empty-32-32__a100__i17__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,17,3,block_light,use_nonadditive,False,0.0121739130435
empty-32-32__a100__i18__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,18,0,block_heavy,use_nonadditive,False,0.022232962784
empty-32-32__a100__i18__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,18,1,wait_heavy,use_nonadditive,False,0.0130497825036
empty-32-32__a100__i18__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,18,2,wait_heavy,use_nonadditive,False,0.0280328661189
empty-32-32__a100__i18__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,18,3,block_heavy,use_nonadditive,False,0.0231996133398
empty-32-32__a100__i19__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,19,0,decay_090,use_nonadditive,False,0.0
empty-32-32__a100__i19__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,19,1,wait_heavy,use_nonadditive,False,0.0935499753816
empty-32-32__a100__i19__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,19,2,block_light,use_nonadditive,False,0.0182176267848
empty-32-32__a100__i19__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,19,3,block_light,use_nonadditive,False,0.00738552437223
empty-32-32__a100__i1__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,1,0,wait_heavy,use_nonadditive,False,0.0231241151487
empty-32-32__a100__i1__phase4_phase4-full-repair5-expand5000__iter1,train,empty-32-32,100,1,1,decay_090,use_nonadditive,False,0.0254837187353
empty-32-32__a100__i1__phase4_phase4-full-repair5-expand5000__iter2,train,empty-32-32,100,1,2,decay_095,use_nonadditive,False,0.00755073147711
empty-32-32__a100__i1__phase4_phase4-full-repair5-expand5000__iter3,train,empty-32-32,100,1,3,block_light,use_nonadditive,False,0.00330344502124
empty-32-32__a100__i20__phase4_phase4-full-repair5-expand5000__iter0,train,empty-32-32,100,20,0,block_heavy,use_nonadditive,False,0.00800753650495
