mode,split,checkpoint_id,run_id,map_name,agents,seed,iteration,decision_target,target_rule,selected_decision,selected_rule,fallback_reason,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,oracle_best_safe_rule,oracle_best_safe_utility,utility_regret_to_oracle,selected_rule_harmful,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,opportunity_margin,top_candidate_rules,harmful_labels,harmful_predictions,safety_mode
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i7__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i7__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,7,1,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.1,0.1,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""decay_095""]","[0, 1, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i7__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a400__i7__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,7,2,defer_ltm,block_heavy,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,6.18352708384e-05,6.18352708384e-05,False,False,False,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i7__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a400__i7__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,7,3,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""commit_heavy"", ""decay_090""]","[0, 1, 0, 1, 1, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i8__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i8__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,8,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i8__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i8__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,8,1,defer_ltm,block_heavy,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,-0.0192604922126,-0.0192604922126,False,False,False,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i9__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a400__i9__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,9,0,defer_ltm,,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,commit_heavy,-0.1,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a400__i9__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a400__i9__phase4_phase4-full-repair5-expand5000,maze-32-32-4,400,9,1,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.1,0.1,False,True,True,0.01,"[""decay_095"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i10__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,10,0,use_nonadditive,wait_light,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.0276174773289,0.0276174773289,False,True,True,0.01,"[""block_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i10__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,10,1,use_nonadditive,wait_heavy,use_nonadditive,decay_095,oracle_decision_learned_rank,False,False,False,False,-0.00865622423743,0.0,-0.00865622423743,-0.00865622423743,0.0,-0.00865622423743,wait_heavy,0.0276174773289,0.03627370156633,False,True,True,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i10__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,10,2,use_nonadditive,wait_heavy,use_nonadditive,wait_light,oracle_decision_learned_rank,False,False,False,False,-0.0436933223413,0.0,-0.0436933223413,-0.09369332234130001,0.0,-0.09369332234130001,wait_heavy,0.0362737015664,0.1299670239077,True,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i10__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i10__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,10,3,use_nonadditive,wait_light,use_nonadditive,wait_light,oracle_decision_learned_rank,True,True,True,True,0.0812036273702,0.0,0.0812036273702,0.0812036273702,0.0,0.0812036273702,wait_light,0.0812036273702,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i11__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,11,0,use_nonadditive,wait_light,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.021850302185,0.021850302185,False,True,True,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i11__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,11,1,defer_ltm,wait_light,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,0.00511390051139,0.00511390051139,False,False,False,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 0, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i11__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,11,2,use_nonadditive,wait_heavy,use_nonadditive,decay_095,oracle_decision_learned_rank,False,False,False,False,-0.00371920037192,0.0,-0.00371920037192,-0.00371920037192,0.0,-0.00371920037192,wait_heavy,0.0595072059507,0.06322640632262,False,True,True,0.01,"[""commit_heavy"", ""decay_095"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i11__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i11__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,11,3,use_nonadditive,block_heavy,use_nonadditive,decay_095,oracle_decision_learned_rank,False,False,False,True,0.0120874012087,0.0,0.0120874012087,0.0120874012087,0.0,0.0120874012087,block_heavy,0.0195258019526,0.007438400743900002,False,True,False,0.01,"[""commit_heavy"", ""decay_095"", ""wait_light""]","[0, 1, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i12__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,12,0,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.0541645375575,0.0541645375575,False,True,True,0.01,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i12__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,12,1,use_nonadditive,wait_light,use_nonadditive,wait_light,oracle_decision_learned_rank,True,True,True,True,0.034236075626,0.0,0.034236075626,0.034236075626,0.0,0.034236075626,wait_light,0.034236075626,0.0,False,True,True,0.01,"[""wait_light"", ""commit_heavy"", ""decay_095""]","[0, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 0, 0, 1, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i12__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,12,2,defer_ltm,commit_heavy,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.00766479305059,0.00766479305059,False,False,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i12__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i12__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,12,3,use_nonadditive,block_light,use_nonadditive,wait_light,oracle_decision_learned_rank,False,False,False,True,0.00306591722024,0.0,0.00306591722024,0.00306591722024,0.0,0.00306591722024,block_light,0.0107307102708,0.00766479305056,False,True,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 1, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i13__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,13,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0170664206642,0.0170664206642,False,True,False,0.01,"[""block_heavy"", ""wait_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i13__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,13,1,use_nonadditive,decay_095,use_nonadditive,wait_light,oracle_decision_learned_rank,False,True,False,True,0.0175276752768,0.0,0.0175276752768,0.0175276752768,0.0,0.0175276752768,decay_095,0.0405904059041,0.0230627306273,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i13__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,13,2,use_nonadditive,block_light,use_nonadditive,wait_light,oracle_decision_learned_rank,False,False,False,False,-0.00645756457565,0.0,-0.00645756457565,-0.00645756457565,0.0,-0.00645756457565,block_light,0.0179889298893,0.024446494464949998,False,True,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i13__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i13__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,13,3,defer_ltm,decay_095,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.00968634686347,0.00968634686347,False,False,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i14__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,14,0,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0223152022315,0.0223152022315,False,True,True,0.01,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i14__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,14,1,use_nonadditive,wait_light,use_nonadditive,wait_light,oracle_decision_learned_rank,True,True,True,True,0.0330079033008,0.0,0.0330079033008,0.0330079033008,0.0,0.0330079033008,wait_light,0.0330079033008,0.0,False,True,True,0.01,"[""wait_light"", ""block_light"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i14__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,14,2,defer_ltm,decay_090,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.00790330079033,0.00790330079033,False,False,False,0.01,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i14__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i14__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,14,3,defer_ltm,wait_heavy,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.00278940027894,0.00278940027894,False,False,False,0.01,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i15__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,15,0,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0205896116051,0.0205896116051,False,True,True,0.01,"[""block_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i15__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,15,1,use_nonadditive,wait_light,use_nonadditive,block_light,oracle_decision_learned_rank,False,True,False,False,-0.00608329433786,0.0,-0.00608329433786,-0.00608329433786,0.0,-0.00608329433786,wait_light,0.0102948058025,0.01637810014036,False,True,False,0.01,"[""commit_heavy"", ""block_light"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i15__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,15,2,use_nonadditive,decay_090,use_nonadditive,wait_light,oracle_decision_learned_rank,False,False,False,False,-0.0318203088442,0.0,-0.0318203088442,-0.0818203088442,0.0,-0.0818203088442,decay_090,0.0224613944782,0.1042817033224,True,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i15__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i15__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,15,3,use_nonadditive,decay_095,use_nonadditive,wait_light,oracle_decision_learned_rank,False,True,False,True,0.0177819372953,0.0,0.0177819372953,0.0177819372953,0.0,0.0177819372953,decay_095,0.0416471689284,0.0238652316331,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i16__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,16,0,defer_ltm,commit_heavy,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.00962379702537,0.00962379702537,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i16__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,16,1,defer_ltm,decay_090,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_090,0.00174978127734,0.00174978127734,False,False,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 1, 1, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i16__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,16,2,use_nonadditive,block_heavy,use_nonadditive,wait_light,oracle_decision_learned_rank,False,False,False,False,-0.0244969378828,0.0,-0.0244969378828,-0.0744969378828,0.0,-0.0744969378828,block_heavy,0.0122484689414,0.0867454068242,True,True,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i16__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i16__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,16,3,defer_ltm,wait_light,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_light,-0.00087489063867,-0.00087489063867,False,False,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i17__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,17,0,defer_ltm,decay_095,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""block_light""]","[0, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i17__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,17,1,use_nonadditive,wait_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,wait_heavy,0.1,0.1,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i17__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,17,2,use_nonadditive,commit_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.0298013245033,0.0298013245033,False,True,True,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 1, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i17__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i17__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,17,3,use_nonadditive,decay_090,use_nonadditive,wait_light,oracle_decision_learned_rank,False,False,False,True,-0.000946073793756,0.0,-0.000946073793756,-0.000946073793756,0.0,-0.000946073793756,decay_090,0.0108798486282,0.011825922421956,False,True,False,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 1, 0, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i18__phase4_phase4-full-repair5-expand5000__iter0,maze-32-32-4__a50__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,18,0,use_nonadditive,block_heavy,defer_ltm,additive_ltm,oracle_decision_no_safe_topk_candidate,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0296610169492,0.0296610169492,False,True,True,0.01,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 1, 1, 1, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i18__phase4_phase4-full-repair5-expand5000__iter1,maze-32-32-4__a50__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,18,1,defer_ltm,block_heavy,defer_ltm,additive_ltm,oracle_decision_defer,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,block_heavy,0.0021186440678,0.0021186440678,False,False,False,0.01,"[""block_light"", ""commit_heavy"", ""decay_095""]","[0, 1, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 1, 0, 0, 0, 1]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i18__phase4_phase4-full-repair5-expand5000__iter2,maze-32-32-4__a50__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,18,2,use_nonadditive,commit_heavy,use_nonadditive,decay_095,oracle_decision_learned_rank,False,True,False,False,0.00529661016949,0.0,0.00529661016949,0.00529661016949,0.0,0.00529661016949,commit_heavy,0.0222457627119,0.01694915254241,False,True,True,0.01,"[""commit_heavy"", ""decay_095"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
oracle_decision_learned_rerank,validation,maze-32-32-4__a50__i18__phase4_phase4-full-repair5-expand5000__iter3,maze-32-32-4__a50__i18__phase4_phase4-full-repair5-expand5000,maze-32-32-4,50,18,3,use_nonadditive,block_light,use_nonadditive,wait_light,oracle_decision_learned_rank,False,False,False,True,0.0185381355932,0.0,0.0185381355932,0.0185381355932,0.0,0.0185381355932,block_light,0.0227754237288,0.004237288135599999,False,True,True,0.01,"[""commit_heavy"", ""wait_light"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",learned
