acquisition_category,rank,reason,replay_phase,map,map_family,agents,seed,budget_ms,horizon_id,theta_id,method,success_regression,quality_delta_vs_g556,quality_delta_vs_additive,theta_l2_distance_to_g556,candidate_runtime_ms,candidate_expanded_nodes,candidate_low_level_pibt_calls,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
worst_map_family,7,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7176,2000,g561_dev_room_a64_b2000_i4,g561_f6_full_goal_aware_dual_channel_actor_eb0515d2f1df,F6_full_goal_aware_dual_channel_actor,False,0.10017574692999998,-0.1165787932000002,0.6268542413007474,7.203216,64,4086,False,False,False,False,False
worst_map_family,8,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7248,1000,g561_dev_room_a64_b1000_i3,g561_f6_full_goal_aware_dual_channel_actor_55aaadca42b0,F6_full_goal_aware_dual_channel_actor,False,0.09859154930000003,-0.08634415185999988,0.6521024208269485,7.137565,61,3839,False,False,False,False,False
worst_map_family,9,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7248,1000,g561_dev_room_a64_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_eebbd5de4b62,F7_full_goal_aware_actor_training_critic,False,0.09859154930000003,-0.08634415185999988,0.7302795941725128,7.206476,65,4095,False,False,False,False,False
worst_map_family,10,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7320,1500,g561_dev_room_a64_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_23bea257b92d,F7_full_goal_aware_actor_training_critic,False,0.08911564626000001,-0.18503401359999994,0.7235065217003513,7.028898,57,3583,False,False,False,False,False
worst_map_family,11,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7392,750,g561_dev_room_a64_b750_i2,g561_f6_full_goal_aware_dual_channel_actor_3bfc121af75b,F6_full_goal_aware_dual_channel_actor,False,0.08761766836000007,-0.10499637942999995,0.6421585187894159,7.091505,51,3198,False,False,False,False,False
worst_map_family,12,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7296,500,g561_dev_room_a64_b500_i2,g561_f7_full_goal_aware_actor_training_critic_8a87aba784df,F7_full_goal_aware_actor_training_critic,False,0.08729680914999993,-0.042745334130000145,0.7216745850370458,7.046899,63,3964,False,False,False,False,False
worst_map_family,13,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7392,750,g561_dev_room_a64_b750_i2,g561_f7_full_goal_aware_actor_training_critic_adb63ed70a72,F7_full_goal_aware_actor_training_critic,False,0.08254887762000007,-0.11006517016999995,0.7266624416805986,6.827622,51,3198,False,False,False,False,False
worst_map_family,14,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7680,8000,g561_dev_room_a64_b8000_i8,g561_f6_full_goal_aware_dual_channel_actor_ce6b3ce2ca60,F6_full_goal_aware_dual_channel_actor,False,0.07916666666999994,-0.058928571430000076,0.649829912344877,6.907655,59,3709,False,False,False,False,False
worst_map_family,15,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7080,1500,g561_dev_room_a64_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_89337d2c1e45,F7_full_goal_aware_actor_training_critic,False,0.07105943152999994,-0.11498708010000014,0.7293795910602222,7.061499,58,3647,False,False,False,False,False
worst_map_family,16,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7320,1500,g561_dev_room_a64_b1500_i3,g561_f6_full_goal_aware_dual_channel_actor_30191ef9ad7f,F6_full_goal_aware_dual_channel_actor,False,0.06938775509999995,-0.20476190476,0.6234115472987035,6.855461,56,3520,False,False,False,False,False
worst_map_family,17,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7488,1000,g561_dev_room_a64_b1000_i3,g561_f6_full_goal_aware_dual_channel_actor_03789368204a,F6_full_goal_aware_dual_channel_actor,False,0.06330749353999998,-0.13178294574000016,0.6551362197713491,7.015196,55,3455,False,False,False,False,False
worst_map_family,18,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7128,5000,g561_dev_room_a64_b5000_i6,g561_f6_full_goal_aware_dual_channel_actor_01d8b8a003d4,F6_full_goal_aware_dual_channel_actor,False,0.06326781326999997,-0.19656019656000012,0.6424216012462634,7.113943,69,4344,False,False,False,False,False
worst_map_family,19,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7272,3000,g561_dev_room_a64_b3000_i4,g561_f6_full_goal_aware_dual_channel_actor_93e023ccad4b,F6_full_goal_aware_dual_channel_actor,False,0.06292412091999999,-0.1474398519400002,0.6510068396383739,7.42692,62,4406,False,False,False,False,False
worst_map_family,20,family=room; family_rank=3,development_replay,room-32-32-4,room,64,7488,1000,g561_dev_room_a64_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_2475471cbf2e,F7_full_goal_aware_actor_training_critic,False,0.05426356589000014,-0.14082687339,0.729684583327264,6.937862,53,3327,False,False,False,False,False
worst_map_family,1,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000152,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_e94547cd82d0,F7_full_goal_aware_actor_training_critic,False,0.13905930470999994,0.06441717792000001,0.725728882058982,4.853883,61,2868,False,False,False,False,False
worst_map_family,2,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000152,3000,g561_dev_tunnel_a48_b3000_i4,g561_f6_full_goal_aware_dual_channel_actor_697df601e2ed,F6_full_goal_aware_dual_channel_actor,False,0.12167689161999995,0.04703476483000002,0.6598563674726796,5.146413,76,3583,False,False,False,False,False
worst_map_family,3,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000882,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_168b3fef8c9a,F7_full_goal_aware_actor_training_critic,False,0.11565420559999984,-0.03855140187000017,0.7184279687790606,4.857661,52,2433,False,False,False,False,False
worst_map_family,4,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v1,tunnel,48,561001101,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_1d5382e88bd2,F7_full_goal_aware_actor_training_critic,False,0.08250825082999991,-0.033003300330000096,0.7279353146540749,4.952873,50,2351,False,False,False,False,False
worst_map_family,5,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v1,tunnel,48,561000079,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_f3f1fd512004,F7_full_goal_aware_actor_training_critic,False,0.07621247112999985,-0.04965357968000017,0.7074016070843824,4.71287,47,2208,False,False,False,False,False
worst_map_family,6,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000444,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_e3972435a6c4,F7_full_goal_aware_actor_training_critic,False,0.07354685647000014,-0.029655990510000008,0.710355963380425,4.955427,49,2290,False,False,False,False,False
worst_map_family,7,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v1,tunnel,16,561000035,1000,g561_dev_tunnel_a16_b1000_i3,g561_f6_full_goal_aware_dual_channel_actor_b4b843af0449,F6_full_goal_aware_dual_channel_actor,False,0.06870229008000006,-0.02544529261999995,0.6601582515159986,1.766262,47,736,False,False,False,False,False
worst_map_family,8,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v1,tunnel,16,561000035,1000,g561_dev_tunnel_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_2b582e7907ca,F7_full_goal_aware_actor_training_critic,False,0.06870229008000006,-0.02544529261999995,0.7278320534839636,1.635451,47,736,False,False,False,False,False
worst_map_family,9,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000298,3000,g561_dev_tunnel_a48_b3000_i4,g561_f6_full_goal_aware_dual_channel_actor_61ec554b76bd,F6_full_goal_aware_dual_channel_actor,False,0.06444444443999986,-0.19111111111000012,0.6584657389301859,4.732145,50,2337,False,False,False,False,False
worst_map_family,10,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v1,tunnel,48,561000809,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_484b8eab5317,F7_full_goal_aware_actor_training_critic,False,0.05807814150000001,-0.07602956705999997,0.728224470234815,4.903244,54,2535,False,False,False,False,False
worst_map_family,11,family=tunnel; family_rank=4,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000298,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_4798cc10577d,F7_full_goal_aware_actor_training_critic,False,0.055555555550000024,-0.19999999999999996,0.7209364224392086,4.686506,50,2335,False,False,False,False,False
