panel_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,alpha_to_real_positive_safe_target,best_observed_positive_quality_delta_vs_g556,source_positive_rows,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_alpha_00001034,27dea93e8e6d38765a24f631cbc979485ada17f74a9c948718fb0ce75416f3a4,validation,maze-36-32-4,maze,32,8663,5000,1.0,-0.0369415807600002,12,True,1.1986883878707886,1.133543610572815,1.2934566736221313,0.8053273558616638,0.7817691564559937,1.1020989418029785,0.7422955632209778,0.9808167219161987,0.9987532496452332,0.6451788544654846,0.6405569314956665,0.3803984820842743,0.9776816964149475,0.966295599937439,11.030426025390625,1,0,0,False,False,False,False,False
g562_alpha_00001035,2830f2b33524a1258665140faf35c39010fa1b92bcae7dd3ecf29b820d9d5732,train,g559-synth-connector-32,irregular_bottleneck,16,7036,500,0.0,-0.007334963320000165,4,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001036,2830f2b33524a1258665140faf35c39010fa1b92bcae7dd3ecf29b820d9d5732,train,g559-synth-connector-32,irregular_bottleneck,16,7036,500,0.25,-0.007334963320000165,4,True,1.2557041645050049,1.1374592781066895,1.2833434343338013,0.7427839040756226,0.7658373713493347,1.0544708967208862,0.7057966589927673,0.9817391633987427,0.9984014630317688,0.6735464334487915,0.6352316737174988,0.33890023827552795,0.8704845905303955,0.9783231019973755,10.84177017211914,1,0,0,False,False,False,False,False
g562_alpha_00001037,2830f2b33524a1258665140faf35c39010fa1b92bcae7dd3ecf29b820d9d5732,train,g559-synth-connector-32,irregular_bottleneck,16,7036,500,0.5,-0.007334963320000165,4,True,1.2614084482192993,1.1169145107269287,1.3166868686676025,0.7355678677558899,0.7816747426986694,1.0686020851135254,0.718327522277832,0.9835425615310669,0.9968029260635376,0.6629375219345093,0.6204633712768555,0.3422892093658447,0.8819631338119507,0.9566461443901062,10.890277862548828,1,0,0,False,False,False,False,False
g562_alpha_00001038,2830f2b33524a1258665140faf35c39010fa1b92bcae7dd3ecf29b820d9d5732,train,g559-synth-connector-32,irregular_bottleneck,16,7036,500,0.75,-0.007334963320000165,4,True,1.2671127319335938,1.0963696241378784,1.3500303030014038,0.7283518314361572,0.7975120544433594,1.0827332735061646,0.7308583855628967,0.9853459596633911,0.9952044486999512,0.652328610420227,0.6056950688362122,0.3456781506538391,0.8934416770935059,0.9349691867828369,10.9387845993042,1,0,0,False,False,False,False,False
g562_alpha_00001039,2830f2b33524a1258665140faf35c39010fa1b92bcae7dd3ecf29b820d9d5732,train,g559-synth-connector-32,irregular_bottleneck,16,7036,500,1.0,-0.007334963320000165,4,True,1.2728168964385986,1.0758247375488281,1.383373737335205,0.7211357355117798,0.8133494257926941,1.0968644618988037,0.7433891892433167,0.9871492981910706,0.99360591173172,0.6417197585105896,0.5909267663955688,0.3490671217441559,0.904920220375061,0.9132922887802124,10.98729133605957,1,0,0,False,False,False,False,False
g562_alpha_00001040,28619c48965d9e98df05ed2d98bfa849b110ae47703ba38c8f594b9693742a26,validation,g559-synth-warehouse-a-32,warehouse,128,7058,2000,0.0,-0.05927835051000008,16,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001041,28619c48965d9e98df05ed2d98bfa849b110ae47703ba38c8f594b9693742a26,validation,g559-synth-warehouse-a-32,warehouse,128,7058,2000,0.25,-0.05927835051000008,16,True,1.2647961378097534,1.139967679977417,1.220328450202942,0.7260853052139282,0.669588565826416,1.0422887802124023,0.7160497903823853,0.9772551655769348,0.9960779547691345,0.6809264421463013,0.6941225528717041,0.3673405051231384,0.8361793756484985,0.9744086265563965,10.851739883422852,1,0,0,False,False,False,False,False
g562_alpha_00001042,28619c48965d9e98df05ed2d98bfa849b110ae47703ba38c8f594b9693742a26,validation,g559-synth-warehouse-a-32,warehouse,128,7058,2000,0.5,-0.05927835051000008,16,True,1.2795922756195068,1.1219313144683838,1.1906569004058838,0.7021706104278564,0.5891770720481873,1.0442378520965576,0.7388337850570679,0.9745745062828064,0.992155909538269,0.6776975393295288,0.7382451295852661,0.3991696834564209,0.8133525848388672,0.9488171935081482,10.91021728515625,1,0,0,False,False,False,False,False
g562_alpha_00001043,28619c48965d9e98df05ed2d98bfa849b110ae47703ba38c8f594b9693742a26,validation,g559-synth-warehouse-a-32,warehouse,128,7058,2000,0.75,-0.05927835051000008,16,True,1.2943885326385498,1.1038949489593506,1.1609854698181152,0.6782559752464294,0.5087656378746033,1.046186923980713,0.7616177201271057,0.971893846988678,0.9882338047027588,0.6744686365127563,0.7823677062988281,0.43099886178970337,0.7905257940292358,0.9232257604598999,10.968693733215332,1,0,0,False,False,False,False,False
g562_alpha_00001044,28619c48965d9e98df05ed2d98bfa849b110ae47703ba38c8f594b9693742a26,validation,g559-synth-warehouse-a-32,warehouse,128,7058,2000,1.0,-0.05927835051000008,16,True,1.3091846704483032,1.0858584642410278,1.1313139200210571,0.6543412804603577,0.4283541738986969,1.0481359958648682,0.7844016551971436,0.9692131876945496,0.9843117594718933,0.6712397336959839,0.8264903426170349,0.4628280997276306,0.767699122428894,0.8976343870162964,11.027170181274414,1,0,0,False,False,False,False,False
g562_alpha_00001045,2875740e0453dd6568c813948528ca6b765afdb2350449df7d4e5846c002d041,train,g559-synth-game-brc-32,game,32,8675,5000,0.0,-0.02978235967999998,13,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001046,2875740e0453dd6568c813948528ca6b765afdb2350449df7d4e5846c002d041,train,g559-synth-game-brc-32,game,32,8675,5000,0.25,-0.02978235967999998,13,True,1.2561821937561035,1.1415746212005615,1.2475917339324951,0.7856234312057495,0.7232295870780945,1.0204628705978394,0.6960388422012329,0.9802440404891968,0.9980217814445496,0.6843783855438232,0.6227948069572449,0.3309899568557739,0.8943767547607422,0.9856430292129517,10.819419860839844,1,0,0,False,False,False,False,False
g562_alpha_00001047,2875740e0453dd6568c813948528ca6b765afdb2350449df7d4e5846c002d041,train,g559-synth-game-brc-32,game,32,8675,5000,0.5,-0.02978235967999998,13,True,1.262364387512207,1.1251451969146729,1.2451834678649902,0.8212468028068542,0.696459174156189,1.0005860328674316,0.6988118886947632,0.9805521965026855,0.9960435628890991,0.6846014261245728,0.5955896377563477,0.3264685869216919,0.929747462272644,0.9712859988212585,10.845576286315918,1,0,0,False,False,False,False,False
g562_alpha_00001048,2875740e0453dd6568c813948528ca6b765afdb2350449df7d4e5846c002d041,train,g559-synth-game-brc-32,game,32,8675,5000,0.75,-0.02978235967999998,13,True,1.2685465812683105,1.1087157726287842,1.2427750825881958,0.856870174407959,0.6696888208389282,0.9807091951370239,0.7015849351882935,0.9808604121208191,0.9940653443336487,0.6848244667053223,0.5683844685554504,0.32194727659225464,0.9651181697845459,0.9569289684295654,10.871732711791992,1,0,0,False,False,False,False,False
g562_alpha_00001049,2875740e0453dd6568c813948528ca6b765afdb2350449df7d4e5846c002d041,train,g559-synth-game-brc-32,game,32,8675,5000,1.0,-0.02978235967999998,13,True,1.274728775024414,1.092286229133606,1.240366816520691,0.8924936056137085,0.6429184079170227,0.9608323574066162,0.7043579816818237,0.9811686277389526,0.9920871257781982,0.6850475072860718,0.5411792993545532,0.317425936460495,1.0004888772964478,0.9425719976425171,10.897889137268066,1,0,0,False,False,False,False,False
g562_alpha_00001050,289a65e9a156a0877f47f5e6541025ed021b7d9ac03fcfab7bb09fda213b5ea4,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7950,2000,0.0,-0.050000000000000044,8,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001051,289a65e9a156a0877f47f5e6541025ed021b7d9ac03fcfab7bb09fda213b5ea4,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7950,2000,0.25,-0.050000000000000044,8,True,1.2568027973175049,1.1572498083114624,1.3080952167510986,0.7613469362258911,0.7136450409889221,1.0762438774108887,0.7094713449478149,0.9806407690048218,0.996809720993042,0.66831374168396,0.6624373197555542,0.3513287305831909,0.8376830816268921,0.9901397228240967,10.852529525756836,1,0,0,False,False,False,False,False
g562_alpha_00001052,289a65e9a156a0877f47f5e6541025ed021b7d9ac03fcfab7bb09fda213b5ea4,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7950,2000,0.5,-0.050000000000000044,8,True,1.2636055946350098,1.1564955711364746,1.3661905527114868,0.7726938724517822,0.6772900819778442,1.1121481657028198,0.7256768345832825,0.9813457727432251,0.993619441986084,0.6524722576141357,0.6748746037483215,0.36714616417884827,0.8163600564002991,0.9802794456481934,10.911795616149902,1,0,0,False,False,False,False,False
g562_alpha_00001053,289a65e9a156a0877f47f5e6541025ed021b7d9ac03fcfab7bb09fda213b5ea4,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7950,2000,0.75,-0.050000000000000044,8,True,1.2704083919525146,1.1557413339614868,1.424285888671875,0.7840408086776733,0.6409351825714111,1.148052453994751,0.74188232421875,0.9820507168769836,0.990429162979126,0.636630654335022,0.6873118877410889,0.3829635977745056,0.795037031173706,0.9704192280769348,10.971061706542969,1,0,0,False,False,False,False,False
g562_alpha_00001054,289a65e9a156a0877f47f5e6541025ed021b7d9ac03fcfab7bb09fda213b5ea4,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7950,2000,1.0,-0.050000000000000044,8,True,1.2772111892700195,1.1549869775772095,1.4823811054229736,0.7953877449035645,0.6045802235603333,1.1839566230773926,0.7580878138542175,0.9827556610107422,0.987238883972168,0.620789110660553,0.699749231338501,0.39878106117248535,0.7737140655517578,0.9605589509010315,11.030327796936035,1,0,0,False,False,False,False,False
g562_alpha_00001055,28c504c737e5de77e8478a681e06eae32e9433d4945963f323db8195ff8398af,validation,maze-36-32-4,maze,32,8183,5000,0.0,-0.057675244009999904,33,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001056,28c504c737e5de77e8478a681e06eae32e9433d4945963f323db8195ff8398af,validation,maze-36-32-4,maze,32,8183,5000,0.25,-0.057675244009999904,33,True,1.22755765914917,1.1677320003509521,1.2503324747085571,0.752565324306488,0.7430358529090881,1.0394976139068604,0.6922177672386169,0.9802650213241577,0.99873286485672,0.6740777492523193,0.6466121673583984,0.3443711996078491,0.8807351589202881,0.9909795522689819,10.772403717041016,1,0,0,False,False,False,False,False
g562_alpha_00001057,28c504c737e5de77e8478a681e06eae32e9433d4945963f323db8195ff8398af,validation,maze-36-32-4,maze,32,8183,5000,0.5,-0.057675244009999904,33,True,1.2051153182983398,1.1774598360061646,1.2506649494171143,0.7551306486129761,0.7360717058181763,1.0386556386947632,0.6911697387695312,0.9805942177772522,0.9974657297134399,0.6640002727508545,0.6432244181632996,0.3532310724258423,0.9024641513824463,0.9819591045379639,10.751543045043945,1,0,0,False,False,False,False,False
g562_alpha_00001058,28c504c737e5de77e8478a681e06eae32e9433d4945963f323db8195ff8398af,validation,maze-36-32-4,maze,32,8183,5000,0.75,-0.057675244009999904,33,True,1.1826730966567993,1.187187671661377,1.2509973049163818,0.7576959133148193,0.7291075587272644,1.037813663482666,0.6901217103004456,0.9809234142303467,0.9961985349655151,0.6539226770401001,0.6398366689682007,0.3620910048484802,0.924193263053894,0.9729386568069458,10.730683326721191,1,0,0,False,False,False,False,False
g562_alpha_00001059,28c504c737e5de77e8478a681e06eae32e9433d4945963f323db8195ff8398af,validation,maze-36-32-4,maze,32,8183,5000,1.0,-0.057675244009999904,33,True,1.1602307558059692,1.1969155073165894,1.251329779624939,0.7602612376213074,0.7221434116363525,1.0369715690612793,0.6890736222267151,0.9812526106834412,0.9949313998222351,0.6438451409339905,0.636448860168457,0.3709509074687958,0.945922315120697,0.9639182090759277,10.709823608398438,1,0,0,False,False,False,False,False
g562_alpha_00001060,294f0062464bbdb09a7ac1adba5e4fb36256f8f09352dc805fcf476159307f22,train,g559-synth-tunnel-38,irregular_bottleneck,96,8335,5000,0.0,-0.05099502486999996,7,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001061,294f0062464bbdb09a7ac1adba5e4fb36256f8f09352dc805fcf476159307f22,train,g559-synth-tunnel-38,irregular_bottleneck,96,8335,5000,0.25,-0.05099502486999996,7,True,1.2256392240524292,1.1656887531280518,1.2518670558929443,0.7321946620941162,0.7438226342201233,1.0097637176513672,0.7006937861442566,0.9819122552871704,0.9994224905967712,0.6696258783340454,0.669323205947876,0.3186153173446655,0.8488258123397827,0.9958233833312988,10.714695930480957,1,0,0,False,False,False,False,False
g562_alpha_00001062,294f0062464bbdb09a7ac1adba5e4fb36256f8f09352dc805fcf476159307f22,train,g559-synth-tunnel-38,irregular_bottleneck,96,8335,5000,0.5,-0.05099502486999996,7,True,1.2012784481048584,1.1733732223510742,1.2537341117858887,0.7143893241882324,0.7376452684402466,0.9791877269744873,0.7081217169761658,0.9838887453079224,0.9988449811935425,0.6550964117050171,0.6886464357376099,0.3017193675041199,0.8386455774307251,0.9916467070579529,10.636128425598145,1,0,0,False,False,False,False,False
g562_alpha_00001063,294f0062464bbdb09a7ac1adba5e4fb36256f8f09352dc805fcf476159307f22,train,g559-synth-tunnel-38,irregular_bottleneck,96,8335,5000,0.75,-0.05099502486999996,7,True,1.1769177913665771,1.1810578107833862,1.255601167678833,0.6965839862823486,0.7314679026603699,0.9486117362976074,0.715549647808075,0.9858652353286743,0.9982674717903137,0.6405669450759888,0.7079696655273438,0.2848234176635742,0.8284653425216675,0.9874700307846069,10.557560920715332,1,0,0,False,False,False,False,False
g562_alpha_00001064,294f0062464bbdb09a7ac1adba5e4fb36256f8f09352dc805fcf476159307f22,train,g559-synth-tunnel-38,irregular_bottleneck,96,8335,5000,1.0,-0.05099502486999996,7,True,1.1525570154190063,1.1887423992156982,1.2574682235717773,0.6787786483764648,0.7252905368804932,0.9180357456207275,0.7229775786399841,0.9878416657447815,0.997689962387085,0.6260375380516052,0.7272929549217224,0.26792746782302856,0.8182851076126099,0.9832934141159058,10.47899341583252,1,0,0,False,False,False,False,False
g562_alpha_00001065,2989004e4a3e989d1f2b2169e5f2d08e1edc9feff089046f4fec36299d4b6a5e,train,room-40-32-8,room,96,8833,1000,0.0,-0.06686518679000009,26,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001066,2989004e4a3e989d1f2b2169e5f2d08e1edc9feff089046f4fec36299d4b6a5e,train,room-40-32-8,room,96,8833,1000,0.25,-0.06686518679000009,26,True,1.2525453567504883,1.1462619304656982,1.2409663200378418,0.755751371383667,0.7075976133346558,1.0027461051940918,0.7075825333595276,0.9797312021255493,0.998268723487854,0.6881052255630493,0.6310851573944092,0.3346465229988098,0.9110578894615173,0.9881665110588074,10.784065246582031,1,0,0,False,False,False,False,False
g562_alpha_00001067,2989004e4a3e989d1f2b2169e5f2d08e1edc9feff089046f4fec36299d4b6a5e,train,room-40-32-8,room,96,8833,1000,0.5,-0.06686518679000009,26,True,1.2550908327102661,1.1345196962356567,1.2319326400756836,0.761502742767334,0.6651952266693115,0.9651525020599365,0.7218992710113525,0.9795265197753906,0.996537446975708,0.6920552253723145,0.612170398235321,0.33378171920776367,0.9631096720695496,0.9763330221176147,10.774866104125977,1,0,0,False,False,False,False,False
g562_alpha_00001068,2989004e4a3e989d1f2b2169e5f2d08e1edc9feff089046f4fec36299d4b6a5e,train,room-40-32-8,room,96,8833,1000,0.75,-0.06686518679000009,26,True,1.257636308670044,1.1227774620056152,1.2228989601135254,0.7672541737556458,0.6227928400039673,0.927558958530426,0.7362159490585327,0.9793218970298767,0.9948061108589172,0.6960052251815796,0.5932556390762329,0.3329169750213623,1.0151615142822266,0.9644995927810669,10.765667915344238,1,0,0,False,False,False,False,False
g562_alpha_00001069,2989004e4a3e989d1f2b2169e5f2d08e1edc9feff089046f4fec36299d4b6a5e,train,room-40-32-8,room,96,8833,1000,1.0,-0.06686518679000009,26,True,1.2601816654205322,1.1110352277755737,1.2138652801513672,0.7730055451393127,0.580390453338623,0.8899653553962708,0.7505326271057129,0.9791172742843628,0.9930748343467712,0.6999551057815552,0.5743408203125,0.33205220103263855,1.0672132968902588,0.9526661038398743,10.7564697265625,1,0,0,False,False,False,False,False
g562_alpha_00001070,29de62718714a063cf3a42a9633fd30fd743f7d9b6de264f201d681889346f5f,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7398,2000,0.0,-1.09617755857,5,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00001071,29de62718714a063cf3a42a9633fd30fd743f7d9b6de264f201d681889346f5f,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7398,2000,0.25,-1.09617755857,5,True,1.253082036972046,1.1374313831329346,1.281650424003601,0.7622158527374268,0.7718485593795776,1.0746090412139893,0.641822338104248,0.9786989688873291,0.9973034858703613,0.7047375440597534,0.664926290512085,0.3292264938354492,0.8838409781455994,0.9852901697158813,10.776082038879395,1,0,0,False,False,False,False,False
g562_alpha_00001072,29de62718714a063cf3a42a9633fd30fd743f7d9b6de264f201d681889346f5f,train,g559-synth-loop-chain-36,irregular_bottleneck,64,7398,2000,0.5,-1.09617755857,5,True,1.2561640739440918,1.1168584823608398,1.3133008480072021,0.7744317054748535,0.7936971187591553,1.108878493309021,0.5903788208961487,0.9774621725082397,0.9946069121360779,0.7253198623657227,0.6798525452613831,0.32294172048568726,0.9086759090423584,0.9705803394317627,10.75890064239502,1,0,0,False,False,False,False,False
