context_key,context_id,topology_id,map_family,agent_count,budget_ms,oracle_theta_id,oracle_topk_theta_ids,no_safe_improvement,safe_candidate_count,safe_improving_candidate_count,oracle_quality_delta_vs_g556,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-64-64-20|75|111644|500|b500_short2000_t200_i4,random-64-64-20|a75|s111644|it0|g557_label_matrix_random_64_64_20_a75_s111644_hb500_short2000_t200_i4_b500,,random,75,500,g557_gcst_00023,g557_gcst_00023;g557_gcst_00089;g557_gcst_00483;g557_gcst_00092;g557_gcst_00161,False,512,48,-0.01750076757,False,False,False,False,False
random-64-64-10|75|111080|500|b500_short1000_t200_i2,random-64-64-10|a75|s111080|it0|g557_label_matrix_random_64_64_10_a75_s111080_hb500_short1000_t200_i2_b500,,random,75,500,g557_gcst_00079,g557_gcst_00079;g557_gcst_00436;g557_gcst_00207;g557_gcst_00092;g557_gcst_00322,False,512,234,-0.01872659176,False,False,False,False,False
random-32-32-10|75|113565|1000|b1000_short500_t050_i8,random-32-32-10|a75|s113565|it0|g557_label_matrix_random_32_32_10_a75_s113565_hb1000_short500_t050_i8_b1000,,random,75,1000,g557_gcst_00092,g557_gcst_00092;g557_gcst_00310;g557_gcst_00460;g557_gcst_00441;g557_gcst_00212,False,512,174,-0.02972258916,False,False,False,False,False
random-64-64-20|75|111678|5000|b5000_short250_t200_i4,random-64-64-20|a75|s111678|it0|g557_label_matrix_random_64_64_20_a75_s111678_hb5000_short250_t200_i4_b5000,,random,75,5000,g557_gcst_00509,g557_gcst_00509;g557_gcst_00349;g557_gcst_00207;g557_gcst_00437;g557_gcst_00115,False,512,195,-0.03125967193,False,False,False,False,False
random-32-32-20|75|114043|500|b500_short1000_t100_i2,random-32-32-20|a75|s114043|it0|g557_label_matrix_random_32_32_20_a75_s114043_hb500_short1000_t100_i2_b500,,random,75,500,g557_gcst_00443,g557_gcst_00443;g557_gcst_00064;g557_gcst_00084;g557_gcst_00460;g557_gcst_00292,False,512,221,-0.04044943821,False,False,False,False,False
random-32-32-10|75|114045|1000|b1000_short1000_t100_i2,random-32-32-10|a75|s114045|it0|g557_label_matrix_random_32_32_10_a75_s114045_hb1000_short1000_t100_i2_b1000,,random,75,1000,g557_gcst_00048,g557_gcst_00048;g557_gcst_00158;g557_gcst_00198;g557_gcst_00145;g557_gcst_00190,False,512,453,-0.06064209275,False,False,False,False,False
random-32-32-10|75|113599|5000|b5000_short1000_t050_i8,random-32-32-10|a75|s113599|it0|g557_label_matrix_random_32_32_10_a75_s113599_hb5000_short1000_t050_i8_b5000,,random,75,5000,g557_gcst_00123,g557_gcst_00123;g557_gcst_00103;g557_gcst_00228;g557_gcst_00442;g557_gcst_00235,False,512,134,-0.0348493798,False,False,False,False,False
random-32-32-20|75|114077|5000|b5000_short2000_t100_i8,random-32-32-20|a75|s114077|it0|g557_label_matrix_random_32_32_20_a75_s114077_hb5000_short2000_t100_i8_b5000,,random,75,5000,g557_gcst_00116,g557_gcst_00116;g557_gcst_00448;g557_gcst_00048;g557_gcst_00244;g557_gcst_00132,False,512,204,-0.05347593583,False,False,False,False,False
random-32-32-10|75|114079|5000|b5000_short2000_t100_i2,random-32-32-10|a75|s114079|it0|g557_label_matrix_random_32_32_10_a75_s114079_hb5000_short2000_t100_i2_b5000,,random,75,5000,g557_gcst_00375,g557_gcst_00375;g557_gcst_00344;g557_gcst_00076;g557_gcst_00250;g557_gcst_00343,False,512,105,-0.01918465228,False,False,False,False,False
random-64-64-20|75|112364|500|b500_short1000_t200_i2,random-64-64-20|a75|s112364|it0|g557_label_matrix_random_64_64_20_a75_s112364_hb500_short1000_t200_i2_b500,,random,75,500,g557_gcst_00414,g557_gcst_00414;g557_gcst_00115;g557_gcst_00276;g557_gcst_00368;g557_gcst_00023,False,512,255,-0.03063802905,False,False,False,False,False
random-32-32-20|75|114523|500|b500_short1000_t050_i4,random-32-32-20|a75|s114523|it0|g557_label_matrix_random_32_32_20_a75_s114523_hb500_short1000_t050_i4_b500,,random,75,500,g557_gcst_00022,g557_gcst_00022;g557_gcst_00206;g557_gcst_00317;g557_gcst_00075;g557_gcst_00077,False,512,191,-0.02804808242,False,False,False,False,False
random-32-32-20|75|114557|5000|b5000_short2000_t050_i2,random-32-32-20|a75|s114557|it0|g557_label_matrix_random_32_32_20_a75_s114557_hb5000_short2000_t050_i2_b5000,,random,75,5000,g557_gcst_00207,g557_gcst_00207;g557_gcst_00097;g557_gcst_00407;g557_gcst_00388;g557_gcst_00391,False,512,300,-0.06297502715,False,False,False,False,False
random-64-64-10|75|111826|1000|b1000_short500_t100_i2,random-64-64-10|a75|s111826|it0|g557_label_matrix_random_64_64_10_a75_s111826_hb1000_short500_t100_i2_b1000,,random,75,1000,g557_gcst_00443,g557_gcst_00443;g557_gcst_00509;g557_gcst_00414;g557_gcst_00198;g557_gcst_00129,False,512,119,-0.01947656726,False,False,False,False,False
random-64-64-20|75|112398|5000|b5000_short2000_t200_i8,random-64-64-20|a75|s112398|it0|g557_label_matrix_random_64_64_20_a75_s112398_hb5000_short2000_t200_i8_b5000,,random,75,5000,g557_gcst_00184,g557_gcst_00184;g557_gcst_00460;g557_gcst_00129;g557_gcst_00437;g557_gcst_00115,False,512,143,-0.02525697504,False,False,False,False,False
random-32-32-10|75|114525|1000|b1000_short2000_t050_i4,random-32-32-10|a75|s114525|it0|g557_label_matrix_random_32_32_10_a75_s114525_hb1000_short2000_t050_i4_b1000,,random,75,1000,g557_gcst_00506,g557_gcst_00506;g557_gcst_00288;g557_gcst_00244;g557_gcst_00053;g557_gcst_00476,False,512,123,-0.03506650545,False,False,False,False,False
random-32-32-10|75|114559|5000|b5000_short2000_t050_i2,random-32-32-10|a75|s114559|it0|g557_label_matrix_random_32_32_10_a75_s114559_hb5000_short2000_t050_i2_b5000,,random,75,5000,g557_gcst_00198,g557_gcst_00198;g557_gcst_00315;g557_gcst_00302;g557_gcst_00116;g557_gcst_00349,False,512,191,-0.04531346989,False,False,False,False,False
random-32-32-20|75|115003|500|b500_short2000_t100_i8,random-32-32-20|a75|s115003|it0|g557_label_matrix_random_32_32_20_a75_s115003_hb500_short2000_t100_i8_b500,,random,75,500,g557_gcst_00005,g557_gcst_00005;g557_gcst_00244;g557_gcst_00198;g557_gcst_00430;g557_gcst_00056,False,512,183,-0.04958183991,False,False,False,False,False
random-64-64-10|75|111860|500|b500_short1000_t100_i2,random-64-64-10|a75|s111860|it0|g557_label_matrix_random_64_64_10_a75_s111860_hb500_short1000_t100_i2_b500,,random,75,500,g557_gcst_00437,g557_gcst_00437;g557_gcst_00448;g557_gcst_00353;g557_gcst_00368;g557_gcst_00402,False,512,124,-0.01221374046,False,False,False,False,False
random-32-32-10|75|115005|1000|b1000_short2000_t200_i8,random-32-32-10|a75|s115005|it0|g557_label_matrix_random_32_32_10_a75_s115005_hb1000_short2000_t200_i8_b1000,,random,75,1000,g557_gcst_00204,g557_gcst_00204;g557_gcst_00498;g557_gcst_00107;g557_gcst_00472;g557_gcst_00353,False,512,73,-0.0231741573,False,False,False,False,False
random-64-64-20|75|113084|500|b500_short500_t100_i4,random-64-64-20|a75|s113084|it0|g557_label_matrix_random_64_64_20_a75_s113084_hb500_short500_t100_i4_b500,,random,75,500,g557_gcst_00184,g557_gcst_00184;g557_gcst_00259;g557_gcst_00161;g557_gcst_00460;g557_gcst_00499,False,512,192,-0.02457524271,False,False,False,False,False
random-64-64-10|75|112606|1000|b1000_short250_t050_i2,random-64-64-10|a75|s112606|it0|g557_label_matrix_random_64_64_10_a75_s112606_hb1000_short250_t050_i2_b1000,,random,75,1000,g557_gcst_00322,g557_gcst_00322;g557_gcst_00127;g557_gcst_00092;g557_gcst_00437;g557_gcst_00509,False,512,228,-0.01905387648,False,False,False,False,False
random-64-64-20|75|113118|5000|b5000_short1000_t100_i4,random-64-64-20|a75|s113118|it0|g557_label_matrix_random_64_64_20_a75_s113118_hb5000_short1000_t100_i4_b5000,,random,75,5000,g557_gcst_00322,g557_gcst_00322;g557_gcst_00349;g557_gcst_00207;g557_gcst_00391;g557_gcst_00414,False,512,118,-0.0306030603,False,False,False,False,False
random-32-32-20|100|100183|500|b500_short1000_t100_i8,random-32-32-20|a100|s100183|it0|g557_label_matrix_random_32_32_20_a100_s100183_hb500_short1000_t100_i8_b500,,random,100,500,g557_gcst_00243,g557_gcst_00243;g557_gcst_00387;g557_gcst_00324;g557_gcst_00444;g557_gcst_00017,False,512,18,-0.00865979381,False,False,False,False,False
random-32-32-20|100|100217|5000|b5000_short2000_t100_i4,random-32-32-20|a100|s100217|it0|g557_label_matrix_random_32_32_20_a100_s100217_hb5000_short2000_t100_i4_b5000,,random,100,5000,g557_gcst_00349,g557_gcst_00349;g557_gcst_00290;g557_gcst_00258;g557_gcst_00437;g557_gcst_00470,False,512,226,-0.0564231738,False,False,False,False,False
random-64-64-10|75|112640|500|b500_short500_t050_i2,random-64-64-10|a75|s112640|it0|g557_label_matrix_random_64_64_10_a75_s112640_hb500_short500_t050_i2_b500,,random,75,500,g557_gcst_00437,g557_gcst_00437;g557_gcst_00092;g557_gcst_00322;g557_gcst_00286;g557_gcst_00016,False,512,236,-0.02327746741,False,False,False,False,False
random-32-32-10|100|100185|1000|b1000_short1000_t100_i8,random-32-32-10|a100|s100185|it0|g557_label_matrix_random_32_32_10_a100_s100185_hb1000_short1000_t100_i8_b1000,,random,100,1000,g557_gcst_00203,g557_gcst_00203;g557_gcst_00330;g557_gcst_00303;g557_gcst_00016;g557_gcst_00266,False,512,40,-0.02513553474,False,False,False,False,False
random-32-32-10|100|100219|5000|b5000_short2000_t100_i4,random-32-32-10|a100|s100219|it0|g557_label_matrix_random_32_32_10_a100_s100219_hb5000_short2000_t100_i4_b5000,,random,100,5000,g557_gcst_00436,g557_gcst_00436;g557_gcst_00159;g557_gcst_00158;g557_gcst_00375;g557_gcst_00504,False,512,99,-0.02979683973,False,False,False,False,False
random-32-32-20|100|100663|500|b500_short1000_t050_i2,random-32-32-20|a100|s100663|it0|g557_label_matrix_random_32_32_20_a100_s100663_hb500_short1000_t050_i2_b500,,random,100,500,g557_gcst_00397,g557_gcst_00397;g557_gcst_00349;g557_gcst_00351;g557_gcst_00471;g557_gcst_00247,False,512,70,-0.03117729176,False,False,False,False,False
random-64-64-20|75|113838|5000|b5000_short250_t100_i8,random-64-64-20|a75|s113838|it0|g557_label_matrix_random_64_64_20_a75_s113838_hb5000_short250_t100_i8_b5000,,random,75,5000,g557_gcst_00115,g557_gcst_00115;g557_gcst_00349;g557_gcst_00079;g557_gcst_00092;g557_gcst_00414,False,512,206,-0.03668602874,False,False,False,False,False
random-64-64-20|75|113804|500|b500_short250_t050_i8,random-64-64-20|a75|s113804|it0|g557_label_matrix_random_64_64_20_a75_s113804_hb500_short250_t050_i8_b500,,random,75,500,g557_gcst_00089,g557_gcst_00089;g557_gcst_00184;g557_gcst_00483;g557_gcst_00437;g557_gcst_00349,False,512,187,-0.02511485452,False,False,False,False,False
random-64-64-10|75|113386|1000|b1000_short250_t100_i2,random-64-64-10|a75|s113386|it0|g557_label_matrix_random_64_64_10_a75_s113386_hb1000_short250_t100_i2_b1000,,random,75,1000,g557_gcst_00483,g557_gcst_00483;g557_gcst_00509;g557_gcst_00349;g557_gcst_00505;g557_gcst_00184,False,512,264,-0.01947477132,False,False,False,False,False
random-64-64-10|75|113420|500|b500_short500_t200_i2,random-64-64-10|a75|s113420|it0|g557_label_matrix_random_64_64_10_a75_s113420_hb500_short500_t200_i2_b500,,random,75,500,g557_gcst_00259,g557_gcst_00259;g557_gcst_00419;g557_gcst_00159;g557_gcst_00329;g557_gcst_00483,False,512,84,-0.01845748188,False,False,False,False,False
random-32-32-20|100|100697|5000|b5000_short2000_t050_i8,random-32-32-20|a100|s100697|it0|g557_label_matrix_random_32_32_20_a100_s100697_hb5000_short2000_t050_i8_b5000,,random,100,5000,g557_gcst_00317,g557_gcst_00317;g557_gcst_00166;g557_gcst_00087;g557_gcst_00044;g557_gcst_00164,False,512,346,-0.06335403727,False,False,False,False,False
random-32-32-10|100|100665|1000|b1000_short2000_t050_i2,random-32-32-10|a100|s100665|it0|g557_label_matrix_random_32_32_10_a100_s100665_hb1000_short2000_t050_i2_b1000,,random,100,1000,g557_gcst_00270,g557_gcst_00270;g557_gcst_00459;g557_gcst_00382;g557_gcst_00114;g557_gcst_00302,False,512,305,-0.0514483355,False,False,False,False,False
random-32-32-10|100|100699|5000|b5000_short2000_t050_i8,random-32-32-10|a100|s100699|it0|g557_label_matrix_random_32_32_10_a100_s100699_hb5000_short2000_t050_i8_b5000,,random,100,5000,g557_gcst_00493,g557_gcst_00493;g557_gcst_00128;g557_gcst_00302;g557_gcst_00427;g557_gcst_00196,False,512,125,-0.04065420561,False,False,False,False,False
random-32-32-20|100|101143|500|b500_short2000_t100_i2,random-32-32-20|a100|s101143|it0|g557_label_matrix_random_32_32_20_a100_s101143_hb500_short2000_t100_i2_b500,,random,100,500,g557_gcst_00287,g557_gcst_00287;g557_gcst_00375;g557_gcst_00306;g557_gcst_00438;g557_gcst_00295,False,512,65,-0.03600973236,False,False,False,False,False
random-64-64-20|75|114524|500|b500_short1000_t050_i4,random-64-64-20|a75|s114524|it0|g557_label_matrix_random_64_64_20_a75_s114524_hb500_short1000_t050_i4_b500,,random,75,500,g557_gcst_00391,g557_gcst_00391;g557_gcst_00161;g557_gcst_00184;g557_gcst_00322;g557_gcst_00046,False,512,261,-0.0436374733,False,False,False,False,False
random-64-64-20|75|114558|5000|b5000_short2000_t050_i2,random-64-64-20|a75|s114558|it0|g557_label_matrix_random_64_64_20_a75_s114558_hb5000_short2000_t050_i2_b5000,,random,75,5000,g557_gcst_00414,g557_gcst_00414;g557_gcst_00115;g557_gcst_00128;g557_gcst_00259;g557_gcst_00084,False,512,114,-0.01521298175,False,False,False,False,False
random-32-32-20|100|101177|5000|b5000_short250_t200_i2,random-32-32-20|a100|s101177|it0|g557_label_matrix_random_32_32_20_a100_s101177_hb5000_short250_t200_i2_b5000,,random,100,5000,g557_gcst_00234,g557_gcst_00234;g557_gcst_00270;g557_gcst_00360;g557_gcst_00160;g557_gcst_00248,False,512,235,-0.05208801078,False,False,False,False,False
random-32-32-10|100|101145|1000|b1000_short2000_t200_i4,random-32-32-10|a100|s101145|it0|g557_label_matrix_random_32_32_10_a100_s101145_hb1000_short2000_t200_i4_b1000,,random,100,1000,g557_gcst_00072,g557_gcst_00072;g557_gcst_00478;g557_gcst_00501;g557_gcst_00107;g557_gcst_00037,False,512,99,-0.01776531089,False,False,False,False,False
random-64-64-10|75|114166|1000|b1000_short2000_t050_i2,random-64-64-10|a75|s114166|it0|g557_label_matrix_random_64_64_10_a75_s114166_hb1000_short2000_t050_i2_b1000,,random,75,1000,g557_gcst_00509,g557_gcst_00509;g557_gcst_00414;g557_gcst_00339;g557_gcst_00023;g557_gcst_00115,False,512,94,-0.01285669489,False,False,False,False,False
random-32-32-20|100|101623|500|b500_short2000_t050_i4,random-32-32-20|a100|s101623|it0|g557_label_matrix_random_32_32_20_a100_s101623_hb500_short2000_t050_i4_b500,,random,100,500,g557_gcst_00314,g557_gcst_00314;g557_gcst_00011;g557_gcst_00031;g557_gcst_00331;g557_gcst_00423,False,512,68,-0.02792553191,False,False,False,False,False
random-32-32-20|100|101657|5000|b5000_short250_t050_i4,random-32-32-20|a100|s101657|it0|g557_label_matrix_random_32_32_20_a100_s101657_hb5000_short250_t050_i4_b5000,,random,100,5000,g557_gcst_00353,g557_gcst_00353;g557_gcst_00438;g557_gcst_00234;g557_gcst_00375;g557_gcst_00200,False,512,325,-0.07087687415,False,False,False,False,False
random-32-32-10|100|101179|5000|b5000_short250_t200_i2,random-32-32-10|a100|s101179|it0|g557_label_matrix_random_32_32_10_a100_s101179_hb5000_short250_t200_i2_b5000,,random,100,5000,g557_gcst_00032,g557_gcst_00032;g557_gcst_00204;g557_gcst_00360;g557_gcst_00036;g557_gcst_00270,False,512,316,-0.04090073529,False,False,False,False,False
random-32-32-10|100|101625|1000|b1000_short250_t050_i8,random-32-32-10|a100|s101625|it0|g557_label_matrix_random_32_32_10_a100_s101625_hb1000_short250_t050_i8_b1000,,random,100,1000,g557_gcst_00215,g557_gcst_00215;g557_gcst_00318;g557_gcst_00054;g557_gcst_00097;g557_gcst_00244,False,512,84,-0.02662086732,False,False,False,False,False
random-64-64-10|75|114200|500|b500_short250_t050_i2,random-64-64-10|a75|s114200|it0|g557_label_matrix_random_64_64_10_a75_s114200_hb500_short250_t050_i2_b500,,random,75,500,g557_gcst_00053,g557_gcst_00053;g557_gcst_00436;g557_gcst_00334;g557_gcst_00235;g557_gcst_00297,False,512,169,-0.01480809913,False,False,False,False,False
random-64-64-10|75|114946|1000|b1000_short2000_t200_i2,random-64-64-10|a75|s114946|it0|g557_label_matrix_random_64_64_10_a75_s114946_hb1000_short2000_t200_i2_b1000,,random,75,1000,g557_gcst_00042,g557_gcst_00042;g557_gcst_00190;g557_gcst_00204;g557_gcst_00103;g557_gcst_00506,False,512,141,-0.0129032258,False,False,False,False,False
random-64-64-10|75|114980|500|b500_short250_t200_i2,random-64-64-10|a75|s114980|it0|g557_label_matrix_random_64_64_10_a75_s114980_hb500_short250_t200_i2_b500,,random,75,500,g557_gcst_00198,g557_gcst_00198;g557_gcst_00436;g557_gcst_00053;g557_gcst_00286;g557_gcst_00437,False,512,122,-0.0180704441,False,False,False,False,False
random-32-32-10|100|101659|5000|b5000_short500_t050_i4,random-32-32-10|a100|s101659|it0|g557_label_matrix_random_32_32_10_a100_s101659_hb5000_short500_t050_i4_b5000,,random,100,5000,g557_gcst_00294,g557_gcst_00294;g557_gcst_00188;g557_gcst_00435;g557_gcst_00083;g557_gcst_00372,False,512,128,-0.034416826,False,False,False,False,False
random-32-32-20|100|102103|500|b500_short250_t200_i8,random-32-32-20|a100|s102103|it0|g557_label_matrix_random_32_32_20_a100_s102103_hb500_short250_t200_i8_b500,,random,100,500,g557_gcst_00086,g557_gcst_00086;g557_gcst_00392;g557_gcst_00484;g557_gcst_00227;g557_gcst_00476,False,512,118,-0.03762726871,False,False,False,False,False
random-32-32-20|100|102137|5000|b5000_short500_t200_i8,random-32-32-20|a100|s102137|it0|g557_label_matrix_random_32_32_20_a100_s102137_hb5000_short500_t200_i8_b5000,,random,100,5000,g557_gcst_00225,g557_gcst_00225;g557_gcst_00262;g557_gcst_00314;g557_gcst_00510;g557_gcst_00153,False,512,305,-0.07843137255,False,False,False,False,False
random-32-32-10|100|102105|1000|b1000_short250_t200_i8,random-32-32-10|a100|s102105|it0|g557_label_matrix_random_32_32_10_a100_s102105_hb1000_short250_t200_i8_b1000,,random,100,1000,g557_gcst_00337,g557_gcst_00337;g557_gcst_00280;g557_gcst_00506;g557_gcst_00162;g557_gcst_00122,False,512,128,-0.02496467263,False,False,False,False,False
random-32-32-10|100|102139|5000|b5000_short500_t200_i8,random-32-32-10|a100|s102139|it0|g557_label_matrix_random_32_32_10_a100_s102139_hb5000_short500_t200_i8_b5000,,random,100,5000,g557_gcst_00392,g557_gcst_00392;g557_gcst_00255;g557_gcst_00286;g557_gcst_00308;g557_gcst_00461,False,512,167,-0.03523412146,False,False,False,False,False
random-32-32-20|100|102583|500|b500_short500_t050_i2,random-32-32-20|a100|s102583|it0|g557_label_matrix_random_32_32_20_a100_s102583_hb500_short500_t050_i2_b500,,random,100,500,g557_gcst_00505,g557_gcst_00505;g557_gcst_00001;g557_gcst_00021;g557_gcst_00101;g557_gcst_00131,False,512,347,-0.05255681818,False,False,False,False,False
random-64-64-20|100|100184|500|b500_short1000_t100_i8,random-64-64-20|a100|s100184|it0|g557_label_matrix_random_64_64_20_a100_s100184_hb500_short1000_t100_i8_b500,,random,100,500,g557_gcst_00322,g557_gcst_00322;g557_gcst_00236;g557_gcst_00368;g557_gcst_00184;g557_gcst_00080,False,512,42,-0.01460920379,False,False,False,False,False
random-32-32-20|100|102617|5000|b5000_short500_t050_i2,random-32-32-20|a100|s102617|it0|g557_label_matrix_random_32_32_20_a100_s102617_hb5000_short500_t050_i2_b5000,,random,100,5000,g557_gcst_00123,g557_gcst_00123;g557_gcst_00110;g557_gcst_00365;g557_gcst_00360;g557_gcst_00133,False,512,46,-0.02465262214,False,False,False,False,False
random-32-32-10|100|102585|1000|b1000_short500_t100_i2,random-32-32-10|a100|s102585|it0|g557_label_matrix_random_32_32_10_a100_s102585_hb1000_short500_t100_i2_b1000,,random,100,1000,g557_gcst_00375,g557_gcst_00375;g557_gcst_00509;g557_gcst_00367;g557_gcst_00417;g557_gcst_00498,False,512,241,-0.02990196078,False,False,False,False,False
random-64-64-20|100|100218|5000|b5000_short2000_t100_i4,random-64-64-20|a100|s100218|it0|g557_label_matrix_random_64_64_20_a100_s100218_hb5000_short2000_t100_i4_b5000,,random,100,5000,g557_gcst_00436,g557_gcst_00436;g557_gcst_00235;g557_gcst_00505;g557_gcst_00334;g557_gcst_00457,False,512,139,-0.01631251342,False,False,False,False,False
random-32-32-20|100|103063|500|b500_short500_t200_i4,random-32-32-20|a100|s103063|it0|g557_label_matrix_random_32_32_20_a100_s103063_hb500_short500_t200_i4_b500,,random,100,500,g557_gcst_00177,g557_gcst_00177;g557_gcst_00033;g557_gcst_00312;g557_gcst_00268;g557_gcst_00106,False,512,319,-0.05226641998,False,False,False,False,False
random-32-32-10|100|102619|5000|b5000_short1000_t100_i2,random-32-32-10|a100|s102619|it0|g557_label_matrix_random_32_32_10_a100_s102619_hb5000_short1000_t100_i2_b5000,,random,100,5000,g557_gcst_00114,g557_gcst_00114;g557_gcst_00137;g557_gcst_00495;g557_gcst_00048;g557_gcst_00210,False,512,163,-0.03525488327,False,False,False,False,False
