row_type,g567_evaluation_uid,context_id,map,map_family,agents,target_candidate_count,mean_L1_target_distance_to_g556,mean_L1_target_distance_to_static_flow,mean_L1_actor_prediction_distance_to_g556,mean_L1_actor_prediction_distance_to_static_flow
label_train_target_set,0daa7738a95c4d330bfa66499415b2c86987f3e01806c23afd534a2dff6d0a77,g567_gate3b_calibration_00070,ht_chantry,game,2000,1.0,0.06767729808413794,0.02288922484905004,,
label_train_target_set,0ddbc95943164a9abae08aacedd061e4c6fef9642d95654b161e7a1a5b1b2475,g567_gate3b_calibration_00013,ht_chantry,game,32,1.0,0.005439092218875897,0.08949246098597848,,
label_train_target_set,0de60c70952d860e379864e4f43b5de24d370025e5c1ccd94974516e454f6e2a,g567_gate3b_calibration_00435,g567-large-lanes-192x128-a-v2,large_lanes,2500,1.0,0.028731365511341627,0.11485566984566425,,
label_train_target_set,0e4a20b16345f4c938d6c4fcda6b2ddee8e9ccb4db878f539047e72b97c781d6,g567_gate3b_label_train_01327,room_64_64_16,room,384,1.0,0.0011493431197272526,0.09124356117513449,,
label_train_target_set,0e6a5dfc2fc66e905c384d2e25742e574838ce58b29dffa47c7a3f374f6c1648,g567_gate3b_label_train_00797,g567-large-empty-128x128-a-v1,large_empty,24,21.0,0.010900431875243663,0.08566372171663826,,
label_train_target_set,0e70415588910b28a2fa132db6f356ba645f300f1f20929c64abaa229ab070ca,g567_gate3b_calibration_00000,ht_chantry,game,8,2.0,0.008139952336038906,0.09148540865807314,,
label_train_target_set,0e753068e4bfc6d0197bd7f9f92dd9e4f54a9a6dc30510ad981dc3b847a19c23,g567_gate3b_calibration_00069,ht_chantry,game,2000,1.0,0.06767744011349151,0.022889862259229028,,
label_train_target_set,0e84f59bef9c6521468f5aabd62cf000d6c404a4373de65e97f3a53fda11dcd5,g567_gate3b_label_train_01421,maze_128_128_2,maze,512,1.0,0.06763082788104106,0.022884699891483954,,
label_train_target_set,0e9536b44625eed06d059c551f9cbba0bdcca099b876d04943db28d308fcaca8,g567_gate3b_label_train_01678,g567-room-64x48-b-v2,room,32,4.0,0.003401795999398314,0.09119660444675934,,
label_train_target_set,0ec357f612d0189463b5c63280c129cffcd639a3d7e4b55d11dc79951861b918,g567_gate3b_label_train_01499,g567-large-maze-192x128-a-v1,large_maze,2000,1.0,0.04519139014539264,0.04577301988525999,,
label_train_target_set,0f0c002f1734d0f21152a595cbd487baf6322e4046169e279b3c458aa222fc45,g567_gate3b_label_train_00719,g567-large-room-128x128-a-v2,large_room,3000,21.0,0.010823414289221494,0.08558079805774217,,
label_train_target_set,0f17b07ff105708a99465936ad06544db40cf379e3693b95a4b038f195400b5d,g567_gate3b_label_train_01422,maze_128_128_2,maze,512,1.0,0.06763082788104106,0.022884699891483954,,
label_train_target_set,0f5d4d259ed703a338d9656b8ef7ce300a05791b25b79af523a5e6af056ebcf9,g567_gate3b_calibration_00104,empty_16_16,empty,12,17.0,0.007638455017719383,0.08967284956788707,,
label_train_target_set,0f61770af1ac4495e92fa77a5694b90480e9e21dcec34f415b4d9c80fe70bcbf,g567_gate3b_calibration_00043,ht_chantry,game,128,1.0,0.0011339214113023665,0.0912281394667096,,
label_train_target_set,0f6945e9b07557d36fe37dad8c68d0a3d9850146fc08e69e0944e23a8e8a2df9,g567_gate3b_label_train_01887,g567-room-24x24-a-v2,room,80,2.0,0.007305160770340572,0.09152495365294203,,
label_train_target_set,0fba05cf9b2f08ad979f20ce17f04c971c927c224e1506ba0fbb02988b370352,g567_gate3b_calibration_00327,maze_128_128_1,maze,64,1.0,0.06752720239616576,0.02297598954231024,,
label_train_target_set,0ff0ae6ae9126df14d485bc61ce35f2d33fc73106efc65791dc306be702d7716,g567_gate3b_label_train_01185,g567-random-16x16-a-v0,random,24,1.0,0.005780136490625044,0.091409736975791,,
label_train_target_set,1008e395e995c35c4703e8cea0d34a5ba50df1623b93e145fd9616159e6e8e85,g567_gate3b_label_train_00846,g567-large-empty-128x128-a-v1,large_empty,1000,1.0,1.1842378929335004e-17,0.09009421805540724,,
label_train_target_set,10217557b0331e87d43f6d060690a4ae2e95cfdcbf71e19c0f20761cd0cd7056,g567_gate3b_calibration_00243,empty_32_32,empty,384,1.0,0.001721472210354287,0.09181569026576152,,
label_train_target_set,102984b18e9bd954dc1e9fdc4ae8c77948a0017faa12f5d278addac08f6dc92e,g567_gate3b_label_train_00985,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.06766354845629798,0.02287030922042,,
label_train_target_set,102be4a33eaf3183b0fcd9648960904faf40441e413cc5219c21f88bd9be9e35,g567_gate3b_label_train_01126,g567-room-48x48-a-v0,room,192,1.0,0.0037255396019845034,0.09087414836599714,,
label_train_target_set,1057b1d3e25c6094804728b728dcf7a09c2296158e6dc5e0876c147252c5c8fa,g567_gate3b_label_train_01765,g567-room-64x48-b-v3,room,1500,1.0,0.0018033399089934779,0.09043811280576024,,
label_train_target_set,105bec7f65099a5d0b26685fe0087fd7339ec9177bc3a4e1f188f34254d3001f,g567_gate3b_label_train_00365,warehouse_10_20_10_2_2,warehouse,64,1.0,0.005528102233296326,0.0912100598357973,,
label_train_target_set,10802d43223cc904faa1ab1e486661978af70441ed066c9d71ce11074e893ad7,g567_gate3b_calibration_00324,maze_128_128_1,maze,64,1.0,0.06752720239616576,0.02297598954231024,,
label_train_target_set,10924dda7377b499afe4d92b3c0af06edee17cd72a760da0c179dbd10baeaa44,g567_gate3b_calibration_00315,maze_128_128_1,maze,48,1.0,0.0675233279097648,0.022973585303813722,,
label_train_target_set,10b6a6ce884d768228a7a5163b5178bd9915c1643bd41ddd9fb4a679cc20653b,g567_gate3b_label_train_00687,g567-large-room-128x128-a-v2,large_room,3000,1.0,0.0017018953959147254,0.09179611345132195,,
label_train_target_set,10b89b9ac727473ef1748fbdc2e5467be8fc93109c339df3462dc5a7cbb7f493,g567_gate3b_label_train_01255,room_64_64_16,room,48,21.0,0.010885375293249067,0.08567886945724668,,
label_train_target_set,10c79dcd55dbf605f2668ac9a5b54f0bbaabab4bcb325a76fbb0867d1ce4b83f,g567_gate3b_label_train_00564,maze_32_32_2,maze,8,5.0,0.017670618444208114,0.08672909946195664,,
label_train_target_set,10cf0529efe6311fb7b69afc0435193a72b44ca65481e4ba82a19113faab5d16,g567_gate3b_label_train_00180,den312d,game,256,1.0,0.04520782190655904,0.04575875353245513,,
label_train_target_set,110b2f2b449e7dee762d62c50c40331e5977523b1247b66a6146d76cffc8a59b,g567_gate3b_calibration_00436,g567-large-lanes-192x128-a-v2,large_lanes,2500,1.0,0.04517811928476607,0.04578451594663047,,
label_train_target_set,110c278f3e9df414b1b2d697b925928994c9acf2e3258418921e7fa102edafb6,g567_gate3b_label_train_00431,warehouse_10_20_10_2_2,warehouse,384,1.0,0.022704204221566545,0.06864460842476952,,
label_train_target_set,110ea495fcdc90f40c18a194e38129aad57939a0a519abc38f4fd56554a97316,g567_gate3b_label_train_00556,room_64_64_8,room,2000,21.0,0.010830576092297641,0.08560347240482964,,
label_train_target_set,1111078c59a281a8cee91f37be105daf9df038473cbc9a0553308e73dea8bb12,g567_gate3b_label_train_01417,maze_128_128_2,maze,384,1.0,0.06762961370131326,0.02288449872580788,,
label_train_target_set,112e609ed68c9be8ee9ed8574ec47ed1746c27f73192f32c1f72ed018d690e18,g567_gate3b_calibration_00147,empty_16_16,empty,64,1.0,0.04521157355535605,0.04581787273051242,,
label_train_target_set,117a93c25b0fde0f3146354033ee04ffd8ba6d3808eee307ffa3d6c16121ed6e,g567_gate3b_label_train_01107,g567-room-48x48-a-v1,room,48,1.0,0.001195859909057629,0.09129007796446485,,
label_train_target_set,11cdfbc764627ba6f36fb03e9c65733cea29bd501728560471466eef0b1c60eb,g567_gate3b_label_train_00540,room_64_64_8,room,1000,1.0,0.06762434167521349,0.022889789172581217,,
label_train_target_set,11dd1f56398a1623afaf7383e0b98ad861afa6918885859e8b81c9fc66676ccf,g567_gate3b_label_train_01322,room_64_64_16,room,384,1.0,0.04521395942521471,0.045761039663874965,,
label_train_target_set,11dfbcc2d631ebcba5c0b7de4dde080954469e5cfb7f7e4cc775ee857cfbf813,g567_gate3b_label_train_00489,room_64_64_8,room,64,1.0,0.0054126277565956235,0.08948363949855172,,
label_train_target_set,121b80347a4b89054d0a56305c6afcf37183c2fc7dcffec2526cbe44ab32e959,g567_gate3b_calibration_00096,warehouse_small,warehouse,768,21.0,0.010850348451195209,0.08562439313708882,,
label_train_target_set,1225f26842574140cbcce28aafc0c2b722491d0a76a7bf46dd0f1a5dc5be27a3,g567_gate3b_label_train_01376,maze_128_128_2,maze,80,1.0,0.0009207725524902464,0.09101499060789747,,
label_train_target_set,124ef4b20573efa028d570cd7919f0d3c5640626775dbe4db8703765a28d5a8b,g567_gate3b_label_train_00354,warehouse_10_20_10_2_2,warehouse,48,2.0,0.007399782415420216,0.09162723489223959,,
label_train_target_set,12637a026c74b5b4d7eb8c179ca97173a5c6f1b17c0edd4c0996dd9ea1666d6e,g567_gate3b_label_train_01285,room_64_64_16,room,192,1.0,0.0009220441182454548,0.09101626217365269,,
label_train_target_set,12d3eea4126935df67077d057b21e5434f437d7180ddea52632d873d514c6409,g567_gate3b_calibration_00118,empty_16_16,empty,24,2.0,0.007444090772242828,0.09197058273213257,,
label_train_target_set,12ff90738c806411a1a89b3c7230e3ed3f5739f98835b1ef4a3b23ba61af3bf8,g567_gate3b_label_train_00936,g567-large-empty-128x128-a-v1,large_empty,2500,1.0,0.02280585200540603,0.06860995005520568,,
label_train_target_set,133fc6f54b3f92e98def7680ff114eb96646ac41ef25132a85c8639524765814,g567_gate3b_calibration_00206,empty_32_32,empty,64,1.0,0.005447056591510779,0.08949511657158538,,
label_train_target_set,13441cafc23bf2bd1763e74c9c38e02db74041d6778a87087dc7c226967174d3,g567_gate3b_label_train_00418,warehouse_10_20_10_2_2,warehouse,256,1.0,0.0036516656478246126,0.08889665047327681,,
label_train_target_set,13593e28945c50b3aa1273cb711587359e5f08be40421075dc00d5668b0314e6,g567_gate3b_label_train_00048,random_64_64_20,random,32,1.0,0.005590931574503618,0.08954305191834769,,
label_train_target_set,1366ec5c6450150009619bac07442b47bd966dc0eae9e88e20f363ec1c18225f,g567_gate3b_calibration_00376,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.0013559728955465648,0.09054619670860355,,
label_train_target_set,13dd1655b3df1548f5cdd11cd1426d4c4d6c7c8d14e524ab63c564404866d52b,g567_gate3b_label_train_01310,room_64_64_16,room,256,1.0,0.005431588391462944,0.08948994805415479,,
label_train_target_set,13e6f365ef29ea6e651972e695d330ea0ad40ed7113219945cc79bab39b81e24,g567_gate3b_label_train_01279,room_64_64_16,room,80,1.0,0.0018290500886855821,0.09045753707961426,,
label_train_target_set,13e8a987a52db253c2512abebf1b942c76265fb148b39bf12f85ec2d178d4552,g567_gate3b_label_train_01354,maze_128_128_2,maze,48,2.0,0.007448057868177846,0.09170589440871794,,
label_train_target_set,13fb3942ae1590b4a4508bafd7bc2b279d1eaffeb47f00e5de3096d0457d7326,g567_gate3b_label_train_00671,g567-large-room-128x128-a-v2,large_room,3000,1.0,0.010825823460306378,0.09337053032148449,,
label_train_target_set,1400e2388aaed75807c11af1eeae73aa1a4ace84a12ff82493a3d604b871822e,g567_gate3b_calibration_00066,ht_chantry,game,1000,2.0,0.007191367977195316,0.09151869936121838,,
label_train_target_set,1413eee9473f8be27ba7bc417b3c6639a2235156161c3f3e9c30ed13df3149c5,g567_gate3b_label_train_01484,g567-large-maze-192x128-a-v3,large_maze,2000,21.0,0.010960714748116593,0.08576103565914564,,
label_train_target_set,14260a1ce9a83c259ca672591fc5f1e046f12173409eb45eaebf39c1b156c35c,g567_gate3b_label_train_00132,den312d,game,32,1.0,0.0009828567504882812,0.09042183697223666,,
label_train_target_set,1428322b79d15895bed962750f201d22bfab100c78d71654a9b9b13335f02126,g567_gate3b_label_train_00300,g567-string-64x32-a-v2,irregular_bottleneck,384,21.0,0.01084098780078592,0.08563565800226917,,
label_train_target_set,144243af13d4c3840b76cd25e3153dafc024cdcf62e82dd328753ebbf73510e1,g567_gate3b_label_train_00064,random_64_64_20,random,48,2.0,0.0065367293925512986,0.09161635185991021,,
label_train_target_set,144db2de21a2a1d58907123be78141027a8e1dfba9264bee617c293b6f44ffb1,g567_gate3b_label_train_00315,g567-string-64x32-a-v0,irregular_bottleneck,384,21.0,0.010846117068355211,0.08564091847889911,,
label_train_target_set,146845bb56a33c8f9e47a27caaff87a605cd139f80de3395841b7e2f4bff477d,g567_gate3b_calibration_00482,g567-connector-48x48-a-v2,connector,256,21.0,0.010831793517392435,0.0856251306878016,,
label_train_target_set,1490f0631bcf514ba3841d56aeeedfc8b13b28ecda7fd3967c7ffed6b822d4e4,g567_gate3b_label_train_01161,g567-room-48x48-a-v0,room,512,1.0,1.1842378929335004e-17,0.09009421805540724,,
label_train_target_set,14962d1e6acdecd63bc1710bc2a9ffc97444e187124aeb0b972b6e97966dc4d8,g567_gate3b_label_train_00569,maze_32_32_2,maze,12,1.0,0.001355886459350672,0.09145010451475791,,
label_train_target_set,1497cb0e28ccfff44f30c3444f6b9246deff6b3ed230cece405af3ebe4ac0027,g567_gate3b_label_train_01040,g567-large-empty-128x128-a-v1,large_empty,3000,1.0,0.06766686072425247,0.022872566353707026,,
label_train_target_set,14af862cfadabc403150b5ce6233cc8af353e5dfce31bf319ca3d4d1ed0b62f4,g567_gate3b_label_train_01564,g567-random-16x16-a-v2,random,8,14.0,0.012932010264623749,0.08664964006533701,,
label_train_target_set,14cd019b92de5ec6ac3a478dd763f87d25b6c7baeaa13e88a0b0f0828d39fadf,g567_gate3b_label_train_01835,room_32_32_4,room,24,3.0,0.005688720682941392,0.09145901157427087,,
label_train_target_set,14e26da24114298255d1897b718b4e0b81410af5498098caf3d2b3028fd725c4,g567_gate3b_label_train_00507,room_64_64_8,room,192,1.0,0.0054955589250913735,0.09118637238703084,,
label_train_target_set,14eaba57d0ba408290f93ea0755516dbd4aff073a04a79a88332649c26c70f19,g567_gate3b_label_train_00570,maze_32_32_2,maze,12,17.0,0.0038267561247925623,0.09099032199655488,,
label_train_target_set,151538aaee6c847781129a38f8c72e5a02ad527c0c2dc8f6d320a7d6af32568f,g567_gate3b_label_train_01017,g567-large-empty-128x128-a-v3,large_empty,3000,21.0,0.010827141895225708,0.08558513704656386,,
label_train_target_set,152b9b34912fdfeef8fccb106e62abb9f9355c1f2a4188df09873f97c5693c76,g567_gate3b_label_train_01084,g567-room-48x48-a-v0,room,24,2.0,0.024400850548630667,0.06735369511539978,,
label_train_target_set,159464a3becf018f4ad9bd68de8b609738e648e2b301220ee937a36518f425ad,g567_gate3b_label_train_01346,maze_128_128_2,maze,48,1.0,0.0018130364020665557,0.08948987483978275,,
label_train_target_set,15b7fedb46f6a16471dbe147c3a8ca94de33c7e13a8708e36e3952ff18610e97,g567_gate3b_label_train_00453,room_64_64_8,room,12,21.0,0.010889516901492365,0.08566167700205084,,
label_train_target_set,15b8dcfd8080ceb5d2e9713a99f1b97230ff4a2dd702ded2df8a239c67734682,g567_gate3b_label_train_01207,g567-warehouse-20x10-a-v3,warehouse,16,3.0,0.0006448057467344656,0.0904674936507745,,
label_train_target_set,15c001ed5f7904fa954d7a2292126c7e986e077f1dcdb7c60431761eff741987,g567_gate3b_label_train_01072,g567-room-48x48-a-v3,room,8,21.0,0.011011372230896339,0.08579533548289328,,
label_train_target_set,15e13993970b95bf27928ae3355e3b312795eb0dd6f9d9be15674efdda78fb78,g567_gate3b_label_train_01302,room_64_64_16,room,256,1.0,0.00908699205470475,0.09247423202745506,,
label_train_target_set,15f476960e5111d990f10111a374d9a7f96475ed86339f8a018b5ce898e917b2,g567_gate3b_calibration_00210,empty_32_32,empty,64,3.0,0.0026168987013044875,0.09124528370206321,,
label_train_target_set,15f7af3e1e068b74139740269cd606bc1672be5644e4e4cf5880aac61ec4ce4f,g567_gate3b_label_train_00815,g567-large-empty-128x128-a-v3,large_empty,64,1.0,0.010996675704206644,0.09350126466580798,,
label_train_target_set,1603d1ed7eeb9f80824c8d3b2047152d686b971f0e426578035e554700d48e3f,g567_gate3b_calibration_00169,empty_16_16,empty,128,1.0,0.005493451394732032,0.09118424598186738,,
label_train_target_set,1606f15d2c1f06e25d5c072ef70882eeec395ba0eeb7d7f1e2fd3893220f9010,g567_gate3b_label_train_01702,g567-room-64x48-b-v3,room,384,2.0,0.007249106991858813,0.09150600257373998,,
label_train_target_set,1610ac3fbcb63b8802b6a047f215c29eedc944246935e4b9863c03756ba5d2e7,g567_gate3b_label_train_00220,random_32_32_10,random,16,3.0,0.005529097099468211,0.09158851840035631,,
label_train_target_set,161a0905cf75f60279024068436d4b8c965dc673e1961709e1cb8bb7a57a4ec7,g567_gate3b_label_train_00939,g567-large-empty-128x128-a-v3,large_empty,2500,1.0,0.06770598116375165,0.022950559088161918,,
label_train_target_set,161c55f7e98c2c79460464998ac3ab5dc66df698485e729535c84cc52696b4b0,g567_gate3b_label_train_00187,den312d,game,1500,1.0,0.02802457368563085,0.11439705586622627,,
label_train_target_set,16669b05edba54d5f3579b25558fa77cb43eba1055baee6d4584ceed2e221395,g567_gate3b_label_train_00055,random_64_64_20,random,32,1.0,0.00372728218634924,0.08892184942960743,,
label_train_target_set,1675d49c98d70d1a94fd80373ac5fb36b8705ff8847d5a4155ab61c51b2422f6,g567_gate3b_label_train_00599,maze_32_32_2,maze,32,2.0,0.0011075969726320298,0.09046341679398978,,
label_train_target_set,1685a25654d31f06030650a698c27642f1ec15bdcba8ed69bcd7f8ef0bbd9f69,g567_gate3b_label_train_00438,warehouse_10_20_10_2_2,warehouse,512,1.0,0.06765115094090267,0.022872871941044218,,
label_train_target_set,168e246b534bcdfd76c4473a7a5cca93d5d1038427869dd0ae54e8146f82fa9e,g567_gate3b_label_train_01168,g567-room-48x48-a-v3,room,1000,1.0,0.0018112746212217202,0.090443600151274,,
label_train_target_set,16d4c08dc8d925c73896d921988d98b15e81347e6e0489bf5b83a9e36fae2290,g567_gate3b_label_train_01818,room_32_32_4,room,16,1.0,0.009468218788268054,0.09290283730105754,,
label_train_target_set,16e0fb4d70e9691b531216ddf63db97dccb76401fec2c087515762f4c157f0d3,g567_gate3b_label_train_01487,g567-large-maze-192x128-a-v3,large_maze,2000,1.0,0.0008863350701710536,0.09038965651913297,,
label_train_target_set,16e21385d67f55b9e7dafba63259a76047c386fedab2cd2f666858a47feb4c42,g567_gate3b_calibration_00167,empty_16_16,empty,128,1.0,0.045211514953583005,0.04578599849390609,,
label_train_target_set,170712bbc5e2a0c24c6e45b6ca1841e0c13e6095a8b1ed1bd940bb7ccc367496,g567_gate3b_label_train_01085,g567-room-48x48-a-v3,room,24,1.0,0.01138702633835016,0.09407081706183289,,
label_train_target_set,1712cd730e6f70035d402e51ff66832eb94b0448cf8f6a70342675b7350c6fc9,g567_gate3b_label_train_01171,g567-room-48x48-a-v3,room,1000,1.0,0.001715246836344413,0.09180946489175164,,
label_train_target_set,17388c28b75feffcc3e8e64f3553b11e57306e2bb7bae38761d2d4ca1a3ea659,g567_gate3b_label_train_01043,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.04531858789542365,0.045901299525821046,,
label_train_target_set,173c186a7e0b341cc5472e659e96ee81a4a729e5dce1a44adebbb7553b33618c,g567_gate3b_calibration_00075,warehouse_small,warehouse,12,21.0,0.010858841875423035,0.08567412053736795,,
label_train_target_set,174e61abbee9f16738b2570c3f20b306bab12064576c60475c5531102beefdf2,g567_gate3b_label_train_01833,room_32_32_4,room,24,3.0,0.00631871843306477,0.09089914696714868,,
label_train_target_set,17548eabef1eec1347a0979a02629a3ff3356f2c1a0852744a34d3df8aefa37a,g567_gate3b_label_train_00341,warehouse_10_20_10_2_2,warehouse,32,1.0,0.0018381524085998608,0.08948149899641678,,
label_train_target_set,1756bfcf0dd3c165f7fdaeec9e72f62cbc1c29ec11465bf4409b08e63f769e3e,g567_gate3b_label_train_00885,g567-large-empty-128x128-a-v3,large_empty,1000,1.0,0.005411191582679756,0.08948315699895228,,
label_train_target_set,176de2e9a38c464dcb47bdf1787f60b2e83b3c91f6b1dca43b6047b6d4d29a53,g567_gate3b_calibration_00322,maze_128_128_1,maze,48,1.0,0.04495247901905144,0.04594712126349656,,
label_train_target_set,178670b675d4aaa1a0108c30dc354b857960e8ac0f487fbf6a4a8088d94b9166,g567_gate3b_label_train_00586,maze_32_32_2,maze,16,1.0,0.0018646303576135555,0.09048744358240608,,
label_train_target_set,179377419d1b1c805bde1b28239e5fe9136ab942169bad33a7eea8b55f34cf04,g567_gate3b_label_train_01118,g567-room-48x48-a-v0,room,64,1.0,0.04527512408438183,0.045940228937164214,,
label_train_target_set,17adaa73b6cb3df467a4fed5f1d34ef913d2d30e7f7fddd7cebeb4dd5a63e4e7,g567_gate3b_label_train_01536,g567-large-maze-192x128-a-v3,large_maze,2500,3.0,0.000758992301093244,0.09085321035650047,,
label_train_target_set,17af679dbb25178f2227c7b518709d73ca789f6e7deafc85e4f908e2ecc82305,g567_gate3b_label_train_00409,warehouse_10_20_10_2_2,warehouse,192,1.0,0.003642484063193808,0.09080131403037478,,
label_train_target_set,17b1227e948a02f06af86b846d3978b51208d910283f63acb2e2cde5bf403880,g567_gate3b_label_train_01028,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.0012946671909756249,0.09138888524638286,,
