theta_id,theta_family,support_strata,safe_positive_support,hard_negative_support,hard_negative_regression_count_vs_static_flow,hard_negative_regression_count_vs_additive,fingerprint_match_rate,support_distance_threshold,utility_mean,utility_CI,forbidden_reason,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549001988,g546_g548_safe_no_gain_neighborhood,2,8,0,0,0,1,0.05,0.0168897511375,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.369696460607,0.95,1,1.237998874,1,0.35,0.75,0.651317147366,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001989,surrogate_guided_theta_if_model_exists,2,4,0,0,0,1,0.05,0.033716126465,compact_audit_not_claim,,1.25,1.10569173862,1.25,0.75,0.75,1,1,0.95,1,1.24503080994,0.167677164646,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001990,negative_control,2,12,0,0,0,1,0.05,0.067375458,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.833717332565,1.02863344273,0.35,0.75,1,8.80116639767,0,0,1,False,False,False,False,False
repair5g549_theta_549001991,static_flow_local_perturbation_fulltheta,2,14,0,0,0,1,0.05,0.0269224120571,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.769043661913,0.95,1,0.874867850264,0.885575428849,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001992,lambda_flow_lambda_cong_sweep,2,6,0,0,0,1,0.05,0.0471981252367,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.0418479163,0.321731356537,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001993,alpha_flow_wait_progress_sweep,2,14,0,0,0,1,0.05,0.0337876293871,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.423456653087,0.95,1,1,0.433086633827,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001994,edge_cost_clamp_sweep,2,8,0,0,0,1,0.05,0.0377793490875,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.476636046728,10.2302595395,1,0,0,False,False,False,False,False
repair5g549_theta_549001995,goal_projection_mode_ablation,2,14,0,0,0,1,0.05,0.0311244115457,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.833552832894,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001996,alpha_cong_commit_nonprogress_sweep,2,12,0,0,0,1,0.05,0.0356927006117,compact_audit_not_claim,,1.25,1.0833500833,1.25,0.75,0.75,1,1,0.95,1,0.946984106032,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001997,g543_true_near_signal_neighborhood,2,16,0,0,0,1,0.05,0.0194120859775,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.518251963496,0.699793000414,0.710277829444,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001998,g546_g548_safe_no_gain_neighborhood,2,12,0,0,0,1,0.05,0.0428775342767,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.552450995098,0.95,1,1.01566551867,1,0.35,0.75,0.382105335789,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001999,surrogate_guided_theta_if_model_exists,2,10,0,0,0,1,0.05,0.033548353138,compact_audit_not_claim,,1.25,0.716710416579,1.25,0.75,0.75,1,1,0.95,1,0.932135435729,1.24331421337,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002000,negative_control,2,18,0,0,0,1,0.05,0.0398897703478,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.03753192494,1.04948640103,0.35,0.75,1,8.34578730843,0,0,1,False,False,False,False,False
repair5g549_theta_549002001,static_flow_local_perturbation_fulltheta,2,6,0,0,0,1,0.05,0.0149817439133,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.853294293411,0.95,1,1.29467261065,0.806929386141,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002002,lambda_flow_lambda_cong_sweep,2,6,0,0,0,1,0.05,0.0305763343033,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.39861120278,0.434175631649,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002003,alpha_flow_wait_progress_sweep,2,14,0,0,0,1,0.05,0.02295942502,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.279340691319,0.95,1,1,0.390417719165,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002004,edge_cost_clamp_sweep,2,8,0,0,0,1,0.05,0.0214929771625,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.637399725201,8.44792710415,1,0,0,False,False,False,False,False
repair5g549_theta_549002005,goal_projection_mode_ablation,2,8,0,0,0,1,0.05,0.0214929771625,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.0193124613751,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002006,alpha_cong_commit_nonprogress_sweep,2,8,0,0,0,1,0.05,0.0288457604225,compact_audit_not_claim,,1.25,1.57112535775,1.25,0.75,0.75,1,1,0.95,1,1.09574580851,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002007,g543_true_near_signal_neighborhood,2,16,0,0,0,1,0.05,0.0511307329337,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.698266003468,0.653235593529,1.20529033942,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002008,g546_g548_safe_no_gain_neighborhood,2,2,0,0,0,1,0.05,0.03568429891,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.369727960544,0.95,1,1.25287279425,1,0.35,0.75,0.577527644945,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002009,surrogate_guided_theta_if_model_exists,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,0.680078039844,1.25,0.75,0.75,1,1,0.95,1,1.42156165688,0.686638926722,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002010,negative_control,2,14,0,0,0,1,0.05,0.05807479396,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.753728492543,1.04223091554,0.35,0.75,1,9.96915606169,0,0,1,False,False,False,False,False
repair5g549_theta_549002011,static_flow_local_perturbation_fulltheta,2,12,0,0,0,1,0.05,0.0264912546667,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.18555802888,0.95,1,0.85356009288,0.884120431759,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002012,lambda_flow_lambda_cong_sweep,2,8,0,0,0,1,0.05,0.0352486787425,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.06617386765,0.0348809302381,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002013,alpha_flow_wait_progress_sweep,2,10,0,0,0,1,0.05,0.020840781466,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.01216172568,0.95,1,1,0.996797506405,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002014,edge_cost_clamp_sweep,2,8,0,0,0,1,0.05,0.0214929771625,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.493352763294,9.08242583515,1,0,0,False,False,False,False,False
repair5g549_theta_549002015,goal_projection_mode_ablation,2,10,0,0,0,1,0.05,0.028532490306,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.631263237474,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549002016,alpha_cong_commit_nonprogress_sweep,2,18,0,0,0,1,0.05,0.0384939793422,compact_audit_not_claim,,1.25,1.5207492085,1.25,0.75,0.75,1,1,0.95,1,0.61209477581,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002017,g543_true_near_signal_neighborhood,2,16,0,0,0,1,0.05,0.0483649768312,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.208726982546,0.610836178328,1.02033320933,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002018,g546_g548_safe_no_gain_neighborhood,2,4,0,0,0,1,0.05,0.02093013676,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.273835852328,0.95,1,1.35276719447,1,0.35,0.75,0.360368829262,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002019,surrogate_guided_theta_if_model_exists,2,2,0,0,0,1,0.05,0.00988630747,compact_audit_not_claim,,1.25,0.768231363537,1.25,0.75,0.75,1,1,0.95,1,1.13109263781,0.405846688307,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002020,negative_control,2,6,0,0,0,1,0.05,0.0232080802967,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.4227011546,0.976426047148,0.35,0.75,1,10.3530752938,0,0,1,False,False,False,False,False
repair5g549_theta_549002021,static_flow_local_perturbation_fulltheta,2,6,0,0,0,1,0.05,0.030771298,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.15024089952,0.95,1,1.06527566945,0.899134201732,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002022,lambda_flow_lambda_cong_sweep,2,18,2,2,2,1,0.05,0.0309403180956,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.661110677779,0.356159287681,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002023,alpha_flow_wait_progress_sweep,2,14,0,0,0,1,0.05,0.0217128125857,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.68791487417,0.95,1,1,0.231607036786,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002024,edge_cost_clamp_sweep,2,10,0,0,0,1,0.05,0.020531994054,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.634153731693,8.12649574701,1,0,0,False,False,False,False,False
repair5g549_theta_549002025,goal_projection_mode_ablation,2,4,2,2,2,1,0.05,0.032560896135,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.178322643355,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549002026,alpha_cong_commit_nonprogress_sweep,2,2,2,2,2,1,0.05,0.00713685978,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.08684632631,1.25,0.75,0.75,1,1,0.95,1,1.43598712803,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002027,g543_true_near_signal_neighborhood,2,18,0,0,0,1,0.05,0.0426173267122,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.64641490717,0.370298159404,0.932971134058,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002028,g546_g548_safe_no_gain_neighborhood,2,16,0,0,0,1,0.05,0.020188324855,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.877926344147,0.95,1,0.938718672563,1,0.35,0.75,0.715359569281,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002029,surrogate_guided_theta_if_model_exists,2,14,2,2,2,1,0.05,0.0235032805,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.05640288719,1.25,0.75,0.75,1,1,0.95,1,0.933161833676,0.309792880414,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002030,negative_control,2,10,0,0,0,1,0.05,0.042393626768,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.35045429909,1.00095549809,0.35,0.75,1,10.562994874,0,0,1,False,False,False,False,False
repair5g549_theta_549002031,static_flow_local_perturbation_fulltheta,2,20,0,0,0,1,0.05,0.031362467222,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.754714490571,0.95,1,0.722172355655,1.15667828664,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002032,lambda_flow_lambda_cong_sweep,2,4,2,2,2,1,0.05,0.038819839685,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.12614274771,0.211444077112,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002033,alpha_flow_wait_progress_sweep,2,12,2,2,2,1,0.05,0.02244862528,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.315600618799,0.95,1,1,0.60225479549,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002034,edge_cost_clamp_sweep,2,8,2,2,2,1,0.05,0.0214929771625,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.334138581723,11.6063207874,1,0,0,False,False,False,False,False
repair5g549_theta_549002035,goal_projection_mode_ablation,2,10,0,0,0,1,0.05,0.020531994054,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.551521896956,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002036,alpha_cong_commit_nonprogress_sweep,2,10,0,0,0,1,0.05,0.02866446824,compact_audit_not_claim,,1.25,1.04517140966,1.25,0.75,0.75,1,1,0.95,1,1.06850786298,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002037,g543_true_near_signal_neighborhood,2,4,0,0,0,1,0.05,0.005847114195,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.153458293083,0.511736876526,0.608016283967,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002038,g546_g548_safe_no_gain_neighborhood,2,12,2,2,2,1,0.05,0.0226247407383,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.419424061152,0.95,1,0.969732060536,1,0.35,0.75,0.395566008868,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002039,surrogate_guided_theta_if_model_exists,2,6,0,0,0,1,0.05,0.00869985461333,compact_audit_not_claim,,1.25,0.864164721671,1.25,0.75,0.75,1,1,0.95,1,1.34224661551,1.14851920296,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549002040,negative_control,2,20,0,0,0,1,0.05,0.041443158169,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.921698156604,0.781370937258,0.35,0.75,1,11.727004546,0,0,1,False,False,False,False,False
repair5g550_theta_550000001,safe_expert_mixture_with_abstention,4,88,1,1,1,1,0.05,0.0240067593893,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.13431216672,1.25,0.75,0.75,1,1,0.95,1,0.992699831842,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000002,safe_expert_mixture_with_abstention,4,80,2,1,2,1,0.05,0.024310271711,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.22107804168,1.25,0.75,0.75,1,1,0.95,1,0.99817495796,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000003,safe_expert_mixture_with_abstention,4,80,2,1,2,1,0.05,0.0231776488243,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.19215608336,1.25,0.75,0.75,1,1,0.95,1,0.996349915921,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000004,safe_expert_mixture_with_abstention,4,83,0,0,0,1,0.05,0.0207538169656,compact_audit_not_claim,,1.25,1.16323412504,1.25,0.75,0.75,1,1,0.95,1,0.994524873881,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000005,safe_expert_mixture_with_abstention,4,123,0,0,0,1,0.05,0.0334400141895,compact_audit_not_claim,,1.25,1.42825314349,1.25,0.75,0.75,1,1,0.95,1,0.678355643289,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000006,safe_expert_mixture_with_abstention,4,124,0,0,0,1,0.05,0.0389754164675,compact_audit_not_claim,,1.25,0.972530304939,1.25,0.75,0.75,1,1,0.95,1,0.567225865548,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000007,safe_expert_mixture_with_abstention,4,118,2,1,2,1,0.05,0.0338244713153,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.50001499997,1.25,0.75,0.75,1,1,0.95,1,0.674627650745,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000008,safe_expert_mixture_with_abstention,4,115,1,1,0,1,0.05,0.0315000154387,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.5407504185,1.25,0.75,0.75,1,1,0.95,1,0.719444561111,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000009,safe_expert_mixture_with_abstention,4,81,6,6,6,1,0.05,0.0228910418532,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.04443266113,1.25,0.75,0.75,1,1,0.95,1,0.971122057756,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g550_theta_550000010,safe_expert_mixture_with_abstention,4,21,3,3,3,1,0.05,0.0218395198998,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.884763490042,1.25,0.75,0.75,1,0.91,0.95,1,1.19123979821,0.78,0.3325,0.6675,0.89,10.34,1,0,0,False,False,False,False,False
repair5g550_theta_550000011,safe_expert_mixture_with_abstention,4,67,5,5,4,1,0.05,0.023497314056,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.33848835673,1.25,0.75,0.75,1,0.87,0.95,1,0.784232867155,0.84,0.4165,0.5925,0.84,8.91,1,0,0,False,False,False,False,False
repair5g550_theta_550000012,safe_expert_mixture_with_abstention,4,22,3,3,2,1,0.05,0.0282402753879,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.24774338339,1.25,0.75,0.75,1,0.89,0.95,1,1.07211581839,0.78,0.322,0.6,0.94,11.88,1,0,0,False,False,False,False,False
repair5g550_theta_550000013,safe_expert_mixture_with_abstention,4,37,1,1,0,1,0.05,0.0268343700994,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.37251772173,1.25,0.75,0.75,1,1.2,0.95,1,1.14160480662,0.82,0.4025,0.675,0.88,9.9,1,0,0,False,False,False,False,False
repair5g550_theta_550000014,safe_expert_mixture_with_abstention,4,63,2,2,1,1,0.05,0.0218755199262,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.3158021134,1.25,0.75,0.75,1,0.85,0.95,1,0.883502850339,1.2,0.3255,0.66,0.8,11.55,1,0,0,False,False,False,False,False
repair5g550_theta_550000015,safe_expert_mixture_with_abstention,4,73,2,2,1,1,0.05,0.0261597637955,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.33848835673,1.25,0.75,0.75,1,1.17,0.95,1,0.823940860429,1.06,0.273,0.705,1,12,1,0,0,False,False,False,False,False
repair5g550_theta_550000016,safe_expert_mixture_with_abstention,4,53,2,2,1,1,0.05,0.0246237711252,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.37251772173,1.25,0.75,0.75,1,1.06,0.95,1,0.883502850339,1.07,0.3115,0.645,1,9.57,1,0,0,False,False,False,False,False
repair5g550_theta_550000017,safe_expert_mixture_with_abstention,4,46,2,2,2,1,0.05,0.0295939851837,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.97550846338,1.25,0.75,0.75,1,0.93,0.95,1,0.903356846976,0.82,0.301,0.6525,1,9.35,1,0,0,False,False,False,False,False
repair5g550_theta_550000018,safe_expert_mixture_with_abstention,4,96,3,3,1,1,0.05,0.0326695171835,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.3838608434,1.25,0.75,0.75,1,0.95,0.95,1,1.14160480662,1.13,0.2975,0.915,1,12,1,0,0,False,False,False,False,False
repair5g550_theta_550000019,safe_expert_mixture_with_abstention,4,55,1,1,1,1,0.05,0.022673532164,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.952822220045,1.25,0.75,0.75,1,0.96,0.95,1,0.923210843613,0.94,0.42,0.63,1,11.66,1,0,0,False,False,False,False,False
repair5g550_theta_550000020,safe_expert_mixture_with_abstention,4,122,1,1,0,1,0.05,0.0388134467714,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.952822220045,1.25,0.75,0.75,1,0.81,0.95,1,1.04233482343,0.83,0.413,0.8925,1,9.35,1,0,0,False,False,False,False,False
repair5g550_theta_550000021,safe_expert_mixture_with_abstention,4,115,2,2,2,1,0.05,0.0454394559007,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.00953782838,1.25,0.75,0.75,1,0.9,0.95,1,0.794159865474,0.93,0.406,0.8775,0.96,12,1,0,0,False,False,False,False,False
repair5g550_theta_550000022,safe_expert_mixture_with_abstention,4,76,2,2,2,1,0.05,0.0235478639239,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.986851585047,1.25,0.75,0.75,1,0.83,0.95,1,1.15153180494,1.04,0.3115,0.8175,0.83,12,1,0,0,False,False,False,False,False
repair5g550_theta_550000023,safe_expert_mixture_with_abstention,4,114,0,0,0,1,0.05,0.0391730029171,compact_audit_not_claim,,1.25,1.04356719338,1.25,0.75,0.75,1,1.11,0.95,1,0.933137841931,1.19,0.378,0.915,0.95,12,1,0,0,False,False,False,False,False
repair5g550_theta_550000024,safe_expert_mixture_with_abstention,4,76,0,0,0,1,0.05,0.0251389468978,compact_audit_not_claim,,1.25,1.06625343672,1.25,0.75,0.75,1,0.96,0.95,1,0.94306484025,1.1,0.392,0.72,0.92,8.8,1,0,0,False,False,False,False,False
repair5g550_theta_550000025,safe_expert_mixture_with_abstention,4,24,1,1,1,1,0.05,0.0317681949584,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.20237089672,1.25,0.75,0.75,1,1.12,0.95,1,1.08204281671,1.11,0.3255,0.6375,1,9.24,1,0,0,False,False,False,False,False
repair5g550_theta_550000026,safe_expert_mixture_with_abstention,4,47,0,0,0,1,0.05,0.0288731581943,compact_audit_not_claim,,1.25,1.3158021134,1.25,0.75,0.75,1,1.1,0.95,1,0.794159865474,0.86,0.3325,0.585,0.82,12,1,0,0,False,False,False,False,False
repair5g550_theta_550000027,safe_expert_mixture_with_abstention,4,92,1,1,1,1,0.05,0.0265048540552,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.29311587006,1.25,0.75,0.75,1,1.12,0.95,1,0.952991838568,0.78,0.3115,0.8175,0.93,10.45,1,0,0,False,False,False,False,False
repair5g550_theta_550000028,safe_expert_mixture_with_abstention,4,113,1,1,1,1,0.05,0.0317546320645,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.20237089672,1.25,0.75,0.75,1,1.21,0.95,1,0.863648853702,1.21,0.413,0.825,0.8,12,1,0,0,False,False,False,False,False
repair5g550_theta_550000029,safe_expert_mixture_with_abstention,4,28,2,2,2,1,0.05,0.0197558404423,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.884763490042,1.25,0.75,0.75,1,1.06,0.95,1,1.05226182175,1.13,0.413,0.6075,1,11.44,1,0,0,False,False,False,False,False
repair5g550_theta_550000030,safe_expert_mixture_with_abstention,4,67,0,0,0,1,0.05,0.0241521199664,compact_audit_not_claim,,1.25,0.998194706714,1.25,0.75,0.75,1,1.2,0.95,1,1.09196981503,1.12,0.28,0.8325,1,12,1,0,0,False,False,False,False,False
repair5g550_theta_550000031,safe_expert_mixture_with_abstention,4,41,1,1,1,1,0.05,0.0234151027751,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.3158021134,1.25,0.75,0.75,1,1.05,0.95,1,1.14160480662,0.88,0.3955,0.705,1,8.58,1,0,0,False,False,False,False,False
repair5g550_theta_550000032,safe_expert_mixture_with_abstention,4,103,3,3,3,1,0.05,0.030751177746,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.19102777506,1.25,0.75,0.75,1,0.92,0.95,1,1.21109379485,1.14,0.4095,0.9,1,11.55,1,0,0,False,False,False,False,False
repair5g550_theta_550000033,safe_expert_mixture_with_abstention,4,102,1,1,1,1,0.05,0.0321123512081,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.952822220045,1.25,0.75,0.75,1,1.08,0.95,1,0.883502850339,0.9,0.273,0.915,1,11.44,1,0,0,False,False,False,False,False
