model,sample_id,top3_safe_oracle_capture_rate,region_top2_capture_rate,safe_policy_sim_utility,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g524_best_agent_density_reproduced,259,0.08333333333333333,0.3611111111111111,0.04694170779654546,False,False,False,False,False
g524_best_agent_density_reproduced,260,0.06944444444444445,0.3333333333333333,0.04518761178686275,False,False,False,False,False
g524_best_agent_density_reproduced,261,0.041666666666666664,0.375,0.04090158831053571,False,False,False,False,False
g524_best_agent_density_reproduced,262,0.06944444444444445,0.4027777777777778,0.04151333195711538,False,False,False,False,False
g524_best_agent_density_reproduced,263,0.041666666666666664,0.4027777777777778,0.04179689430942308,False,False,False,False,False
g524_best_agent_density_reproduced,264,0.027777777777777776,0.3611111111111111,0.045750138047291666,False,False,False,False,False
g524_best_agent_density_reproduced,265,0.08333333333333333,0.4861111111111111,0.04755824084904762,False,False,False,False,False
g524_best_agent_density_reproduced,266,0.06944444444444445,0.3055555555555556,0.03695377753386364,False,False,False,False,False
g524_best_agent_density_reproduced,267,0.09722222222222222,0.3888888888888889,0.032502046935185186,False,False,False,False,False
g524_best_agent_density_reproduced,268,0.08333333333333333,0.3055555555555556,0.039303660904893616,False,False,False,False,False
g524_best_agent_density_reproduced,269,0.06944444444444445,0.3055555555555556,0.04220938014088889,False,False,False,False,False
g524_best_agent_density_reproduced,270,0.1111111111111111,0.375,0.05236103682093023,False,False,False,False,False
g524_best_agent_density_reproduced,271,0.1111111111111111,0.3611111111111111,0.03779835616645833,False,False,False,False,False
g524_best_agent_density_reproduced,272,0.08333333333333333,0.4027777777777778,0.031382903513541664,False,False,False,False,False
g524_best_agent_density_reproduced,273,0.041666666666666664,0.3194444444444444,0.04167468771945946,False,False,False,False,False
g524_best_agent_density_reproduced,274,0.09722222222222222,0.3472222222222222,0.04009781860777777,False,False,False,False,False
g524_best_agent_density_reproduced,275,0.08333333333333333,0.3888888888888889,0.04551013983903846,False,False,False,False,False
g524_best_agent_density_reproduced,276,0.06944444444444445,0.2638888888888889,0.029395161635000003,False,False,False,False,False
g524_best_agent_density_reproduced,277,0.09722222222222222,0.4444444444444444,0.04382277644574467,False,False,False,False,False
g524_best_agent_density_reproduced,278,0.041666666666666664,0.2777777777777778,0.03825984541163266,False,False,False,False,False
g524_best_agent_density_reproduced,279,0.125,0.4305555555555556,0.03917448575177778,False,False,False,False,False
g524_best_agent_density_reproduced,280,0.1111111111111111,0.4583333333333333,0.04565243672354166,False,False,False,False,False
g524_best_agent_density_reproduced,281,0.125,0.3888888888888889,0.03761232786133333,False,False,False,False,False
g524_best_agent_density_reproduced,282,0.027777777777777776,0.2777777777777778,0.033455427481228074,False,False,False,False,False
g524_best_agent_density_reproduced,283,0.06944444444444445,0.4166666666666667,0.04205201598829788,False,False,False,False,False
g524_best_agent_density_reproduced,284,0.0,0.2916666666666667,0.03554029744020001,False,False,False,False,False
g524_best_agent_density_reproduced,285,0.1527777777777778,0.4166666666666667,0.02862805029239131,False,False,False,False,False
g524_best_agent_density_reproduced,286,0.08333333333333333,0.375,0.030564217066530622,False,False,False,False,False
g524_best_agent_density_reproduced,287,0.041666666666666664,0.3472222222222222,0.04187926121375001,False,False,False,False,False
g524_best_agent_density_reproduced,288,0.027777777777777776,0.3055555555555556,0.03375864796488372,False,False,False,False,False
g524_best_agent_density_reproduced,289,0.027777777777777776,0.3611111111111111,0.04522472227978261,False,False,False,False,False
g524_best_agent_density_reproduced,290,0.05555555555555555,0.3888888888888889,0.040374475674615384,False,False,False,False,False
g524_best_agent_density_reproduced,291,0.08333333333333333,0.4444444444444444,0.04150512216066667,False,False,False,False,False
g524_best_agent_density_reproduced,292,0.05555555555555555,0.3611111111111111,0.03423553227980393,False,False,False,False,False
g524_best_agent_density_reproduced,293,0.1527777777777778,0.4444444444444444,0.047287895566249995,False,False,False,False,False
g524_best_agent_density_reproduced,294,0.027777777777777776,0.375,0.034512571970888896,False,False,False,False,False
g524_best_agent_density_reproduced,295,0.05555555555555555,0.3333333333333333,0.04749277170020833,False,False,False,False,False
g524_best_agent_density_reproduced,296,0.125,0.4305555555555556,0.03647454965704546,False,False,False,False,False
g524_best_agent_density_reproduced,297,0.06944444444444445,0.3472222222222222,0.041202459735813955,False,False,False,False,False
g524_best_agent_density_reproduced,298,0.09722222222222222,0.3888888888888889,0.0459574525092,False,False,False,False,False
g524_best_agent_density_reproduced,299,0.125,0.4305555555555556,0.04401743476886364,False,False,False,False,False
region_prior_reproduced,0,0.027777777777777776,0.2916666666666667,0.061800077280000025,False,False,False,False,False
region_prior_reproduced,1,0.041666666666666664,0.375,0.055315536008510635,False,False,False,False,False
region_prior_reproduced,2,0.013888888888888888,0.3194444444444444,0.0506374830676923,False,False,False,False,False
region_prior_reproduced,3,0.0,0.3055555555555556,0.05353903061288463,False,False,False,False,False
region_prior_reproduced,4,0.06944444444444445,0.4166666666666667,0.04914411518844444,False,False,False,False,False
region_prior_reproduced,5,0.013888888888888888,0.3611111111111111,0.05065119255208334,False,False,False,False,False
region_prior_reproduced,6,0.027777777777777776,0.3472222222222222,0.05397814716446808,False,False,False,False,False
region_prior_reproduced,7,0.041666666666666664,0.4305555555555556,0.05117984859404254,False,False,False,False,False
region_prior_reproduced,8,0.027777777777777776,0.3611111111111111,0.05673809456680852,False,False,False,False,False
region_prior_reproduced,9,0.027777777777777776,0.3333333333333333,0.04998278864769231,False,False,False,False,False
region_prior_reproduced,10,0.013888888888888888,0.3472222222222222,0.04571599237755102,False,False,False,False,False
region_prior_reproduced,11,0.013888888888888888,0.3055555555555556,0.06358015789396229,False,False,False,False,False
region_prior_reproduced,12,0.013888888888888888,0.375,0.046561850135306115,False,False,False,False,False
region_prior_reproduced,13,0.027777777777777776,0.2638888888888889,0.04600941806627452,False,False,False,False,False
region_prior_reproduced,14,0.013888888888888888,0.3194444444444444,0.06552586803039216,False,False,False,False,False
region_prior_reproduced,15,0.013888888888888888,0.3055555555555556,0.05791627565980769,False,False,False,False,False
region_prior_reproduced,16,0.013888888888888888,0.3194444444444444,0.05442360682543478,False,False,False,False,False
region_prior_reproduced,17,0.0,0.3055555555555556,0.057969314644893605,False,False,False,False,False
region_prior_reproduced,18,0.013888888888888888,0.3194444444444444,0.06638026312537038,False,False,False,False,False
region_prior_reproduced,19,0.05555555555555555,0.2916666666666667,0.056083005597200024,False,False,False,False,False
region_prior_reproduced,20,0.1111111111111111,0.4027777777777778,0.05244085969185185,False,False,False,False,False
region_prior_reproduced,21,0.013888888888888888,0.375,0.058433020963953496,False,False,False,False,False
region_prior_reproduced,22,0.05555555555555555,0.3472222222222222,0.0505018872058,False,False,False,False,False
region_prior_reproduced,23,0.027777777777777776,0.3055555555555556,0.051185941991399996,False,False,False,False,False
region_prior_reproduced,24,0.013888888888888888,0.2777777777777778,0.055825456523018874,False,False,False,False,False
region_prior_reproduced,25,0.027777777777777776,0.2777777777777778,0.0487559915978182,False,False,False,False,False
region_prior_reproduced,26,0.041666666666666664,0.375,0.05700721138956522,False,False,False,False,False
region_prior_reproduced,27,0.08333333333333333,0.2638888888888889,0.04888741259754387,False,False,False,False,False
region_prior_reproduced,28,0.027777777777777776,0.3611111111111111,0.058438676478478245,False,False,False,False,False
region_prior_reproduced,29,0.013888888888888888,0.3194444444444444,0.06531194111448979,False,False,False,False,False
region_prior_reproduced,30,0.027777777777777776,0.25,0.04543741827720002,False,False,False,False,False
region_prior_reproduced,31,0.041666666666666664,0.3194444444444444,0.06590136210489793,False,False,False,False,False
region_prior_reproduced,32,0.0,0.3472222222222222,0.04863204230234043,False,False,False,False,False
region_prior_reproduced,33,0.027777777777777776,0.4305555555555556,0.058967186215744705,False,False,False,False,False
region_prior_reproduced,34,0.027777777777777776,0.3472222222222222,0.0471628998143182,False,False,False,False,False
region_prior_reproduced,35,0.041666666666666664,0.4027777777777778,0.05757149981750001,False,False,False,False,False
region_prior_reproduced,36,0.05555555555555555,0.3472222222222222,0.05783899094833334,False,False,False,False,False
region_prior_reproduced,37,0.041666666666666664,0.2361111111111111,0.05576733974372885,False,False,False,False,False
region_prior_reproduced,38,0.027777777777777776,0.2638888888888889,0.04945067269849058,False,False,False,False,False
region_prior_reproduced,39,0.013888888888888888,0.4027777777777778,0.05094787173069768,False,False,False,False,False
region_prior_reproduced,40,0.027777777777777776,0.375,0.053884501801250005,False,False,False,False,False
region_prior_reproduced,41,0.027777777777777776,0.3055555555555556,0.051855055738000005,False,False,False,False,False
region_prior_reproduced,42,0.027777777777777776,0.3194444444444444,0.06714377258653847,False,False,False,False,False
region_prior_reproduced,43,0.041666666666666664,0.3611111111111111,0.05707622391895834,False,False,False,False,False
region_prior_reproduced,44,0.013888888888888888,0.2638888888888889,0.06354403036941178,False,False,False,False,False
region_prior_reproduced,45,0.05555555555555555,0.375,0.05875522028955555,False,False,False,False,False
region_prior_reproduced,46,0.027777777777777776,0.2916666666666667,0.05900697561509803,False,False,False,False,False
region_prior_reproduced,47,0.013888888888888888,0.25,0.06382806386846153,False,False,False,False,False
region_prior_reproduced,48,0.027777777777777776,0.3472222222222222,0.04697429582,False,False,False,False,False
region_prior_reproduced,49,0.013888888888888888,0.3055555555555556,0.04080076526326531,False,False,False,False,False
region_prior_reproduced,50,0.0,0.3055555555555556,0.058254444616226406,False,False,False,False,False
region_prior_reproduced,51,0.0,0.2361111111111111,0.04790297431314815,False,False,False,False,False
region_prior_reproduced,52,0.027777777777777776,0.4583333333333333,0.06817563784555555,False,False,False,False,False
region_prior_reproduced,53,0.027777777777777776,0.3333333333333333,0.05602083063800002,False,False,False,False,False
region_prior_reproduced,54,0.027777777777777776,0.3333333333333333,0.053206875471020425,False,False,False,False,False
region_prior_reproduced,55,0.06944444444444445,0.3055555555555556,0.06084479203196429,False,False,False,False,False
region_prior_reproduced,56,0.041666666666666664,0.3472222222222222,0.0649497174136,False,False,False,False,False
region_prior_reproduced,57,0.05555555555555555,0.3055555555555556,0.05817105965185185,False,False,False,False,False
region_prior_reproduced,58,0.041666666666666664,0.2916666666666667,0.05589304013685186,False,False,False,False,False
region_prior_reproduced,59,0.027777777777777776,0.4027777777777778,0.04487259606931819,False,False,False,False,False
region_prior_reproduced,60,0.041666666666666664,0.3888888888888889,0.05503671267782608,False,False,False,False,False
region_prior_reproduced,61,0.013888888888888888,0.3194444444444444,0.05768400267555554,False,False,False,False,False
region_prior_reproduced,62,0.013888888888888888,0.4166666666666667,0.056728698164999994,False,False,False,False,False
