map,map_family,solver_seed,solver_scenario_path,scenario_file_exists,scenario_sha256_expected,scenario_sha256_actual,scenario_sha256_match,map_file_exists,map_sha256_expected,map_sha256_actual,map_sha256_match,scenario_pair_count_expected,scenario_pair_count_actual,scenario_pair_count_match,unique_start_count,unique_goal_count,duplicate_starts,duplicate_goals,all_starts_traversable,all_goals_traversable,all_pairs_reachable,assignment_sha256_expected,assignment_sha256_actual,assignment_sha256_match,width_height_match,valid,failure_reasons,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g559-synth-warehouse-a-32,warehouse,8714,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-8714.scen,True,200455a87f95ada747e3decbcf908c901d76e0fc89927735f71cc71b312789ad,200455a87f95ada747e3decbcf908c901d76e0fc89927735f71cc71b312789ad,True,True,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,True,128,128,True,41,128,True,False,True,True,True,e8404b510e2ca2aae4b97fbba14b8f12208712dcff66e95a45d5b72781c5e58e,e8404b510e2ca2aae4b97fbba14b8f12208712dcff66e95a45d5b72781c5e58e,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-warehouse-b-36,warehouse,8715,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-8715.scen,True,f3bf14fec8cc771b2e3d8fd1bfa219b53535cb2de5776f03d91d2288b2c74d4c,f3bf14fec8cc771b2e3d8fd1bfa219b53535cb2de5776f03d91d2288b2c74d4c,True,True,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,True,256,256,True,256,256,False,False,True,True,True,431b3e78d219c6ea3bd20abb312888685a5cc9cb3b6ef5a3b6cd9005e7a289de,431b3e78d219c6ea3bd20abb312888685a5cc9cb3b6ef5a3b6cd9005e7a289de,True,True,True,,False,False,False,False,False
g559-synth-connector-32,irregular_bottleneck,8716,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-8716.scen,True,6c9670f8725182682c416f5a351a80ed6c0cc1f030110c37d0fc9208a457c8b3,6c9670f8725182682c416f5a351a80ed6c0cc1f030110c37d0fc9208a457c8b3,True,True,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,True,16,16,True,16,16,False,False,True,True,True,1fa20f558f33af29e2ea0f004517c5f203f381a9d825839cbdf74683d60700ea,1fa20f558f33af29e2ea0f004517c5f203f381a9d825839cbdf74683d60700ea,True,True,True,,False,False,False,False,False
g559-synth-corners-34,irregular_bottleneck,8717,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8717.scen,True,1707edb3570d6b224c6140761b0f717b94e11669a22b2e9b1b9aa0ea17e1cdae,1707edb3570d6b224c6140761b0f717b94e11669a22b2e9b1b9aa0ea17e1cdae,True,True,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,True,32,32,True,32,32,False,False,True,True,True,58795dc2e0e51672efdb798ab2163ce4467d2214ca8707657e1c13d3bb697471,58795dc2e0e51672efdb798ab2163ce4467d2214ca8707657e1c13d3bb697471,True,True,True,,False,False,False,False,False
g559-synth-loop-chain-36,irregular_bottleneck,8718,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-8718.scen,True,c488006ecace8e45ad72394e301540f57238355d16e4263670917c091bf62ba4,c488006ecace8e45ad72394e301540f57238355d16e4263670917c091bf62ba4,True,True,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,True,64,64,True,64,64,False,False,True,True,True,a00f79c3740e199b40972cbf92816d5a5e591ff31ab07e4f240b14503dcc0b8b,a00f79c3740e199b40972cbf92816d5a5e591ff31ab07e4f240b14503dcc0b8b,True,True,True,,False,False,False,False,False
g559-synth-tunnel-38,irregular_bottleneck,8719,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-8719.scen,True,2fd24395d5ce003464cb29231c859777c9740494cab82bcfc37a940835672157,2fd24395d5ce003464cb29231c859777c9740494cab82bcfc37a940835672157,True,True,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,True,96,96,True,75,96,True,False,True,True,True,cccc593b1db7f0715f5e4b2823f5a183adda43a38cb221a045121543e109f472,cccc593b1db7f0715f5e4b2823f5a183adda43a38cb221a045121543e109f472,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-string-40,irregular_bottleneck,8720,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-8720.scen,True,b2cbf161008b1e77b0be365da869f12f3b51afe037a3de108e96dccc3bf31f5c,b2cbf161008b1e77b0be365da869f12f3b51afe037a3de108e96dccc3bf31f5c,True,True,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,True,128,128,True,128,128,False,False,True,True,True,b72b5bc44f5ac461ef18166652a6811944a10205e0937f4bdb516e1d2f5ef102,b72b5bc44f5ac461ef18166652a6811944a10205e0937f4bdb516e1d2f5ef102,True,True,True,,False,False,False,False,False
g559-synth-tree-42,irregular_bottleneck,8721,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-8721.scen,True,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,True,True,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,True,256,256,True,93,86,True,True,True,True,True,eb2be24a1486dc51319f6221ef269ce6f6d675c954ec0704b9dc7bae3a8e0a57,eb2be24a1486dc51319f6221ef269ce6f6d675c954ec0704b9dc7bae3a8e0a57,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-game-den-32,game,8722,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-8722.scen,True,7620dc48d3ff50cc51830efb573d25891194b26d70f40b01cbfdf95a21ad5fbc,7620dc48d3ff50cc51830efb573d25891194b26d70f40b01cbfdf95a21ad5fbc,True,True,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,True,16,16,True,16,16,False,False,True,True,True,3737e2aa08cbb4b76dd1f0e60e7d94dbe92e47046aceb7830d1c1a54b5f8efda,3737e2aa08cbb4b76dd1f0e60e7d94dbe92e47046aceb7830d1c1a54b5f8efda,True,True,True,,False,False,False,False,False
g559-synth-game-brc-32,game,8723,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-8723.scen,True,900b1ec71bcb375d6e4f1f7369785601c5e190f1eb81abd49d62c3788de2e5c7,900b1ec71bcb375d6e4f1f7369785601c5e190f1eb81abd49d62c3788de2e5c7,True,True,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,True,32,32,True,32,32,False,False,True,True,True,f6db777f31ce0532590c7516df1e476372103b23377a6a2e9a375248d156d807,f6db777f31ce0532590c7516df1e476372103b23377a6a2e9a375248d156d807,True,True,True,,False,False,False,False,False
g559-synth-city-berlin-32,city,8724,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8724.scen,True,cafff1b0d0ca108b913680fa5705c580cf65ed9838a5f36b37565c08d1b7a087,cafff1b0d0ca108b913680fa5705c580cf65ed9838a5f36b37565c08d1b7a087,True,True,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,True,64,64,True,60,64,True,False,True,True,False,b76651d7ed1ee2011cdbc7cd182f29b1a7519f51bbb784268465dd89134c019d,b76651d7ed1ee2011cdbc7cd182f29b1a7519f51bbb784268465dd89134c019d,True,True,False,duplicate_starts;pair_not_reachable,False,False,False,False,False
g559-synth-city-boston-32,city,8725,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-8725.scen,True,66dbefcba941081eec05c94a91bac1b1ba891e23ca5f7786550b8affb373969e,66dbefcba941081eec05c94a91bac1b1ba891e23ca5f7786550b8affb373969e,True,True,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,True,96,96,True,96,96,False,False,True,True,True,57b4edf18d9578724a7e4bc9a8b0ddfacbb258a3b48682a1ac1967b286cc9be1,57b4edf18d9578724a7e4bc9a8b0ddfacbb258a3b48682a1ac1967b286cc9be1,True,True,True,,False,False,False,False,False
g559-synth-city-paris-32,city,8726,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8726.scen,True,eefd2628d4925c94717b62412025e0bd8855e60682c8813b51a3dfc6d8956f8f,eefd2628d4925c94717b62412025e0bd8855e60682c8813b51a3dfc6d8956f8f,True,True,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,True,128,128,True,128,128,False,False,True,True,False,c22b6e69ad89f790db984110cafffb43e27b76e42b6cc285cab6ec794af3d39f,c22b6e69ad89f790db984110cafffb43e27b76e42b6cc285cab6ec794af3d39f,True,True,False,pair_not_reachable,False,False,False,False,False
g559-synth-game-lak-32,game,8727,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-8727.scen,True,f663ba365a8b5545bfa89f0b1801b10a88083a62df9984a665abd50b268b12f6,f663ba365a8b5545bfa89f0b1801b10a88083a62df9984a665abd50b268b12f6,True,True,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,True,256,256,True,256,249,False,True,True,True,True,ebac259d68313f3cc82b116b51301894cfe984e0c15a3a2b533714bef2a23afe,ebac259d68313f3cc82b116b51301894cfe984e0c15a3a2b533714bef2a23afe,True,True,False,duplicate_goals,False,False,False,False,False
empty-8-8,empty,8728,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8728.scen,True,50f54d5fb995dee93828041343fdd6b36ff7743d825e1241d4c174eaa571ef55,50f54d5fb995dee93828041343fdd6b36ff7743d825e1241d4c174eaa571ef55,True,True,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,True,16,16,True,16,16,False,False,True,True,True,b0fe2bda8e238b81033cf6ffb476d48c5f355a659a2ee8d70862beb9f02b50c5,b0fe2bda8e238b81033cf6ffb476d48c5f355a659a2ee8d70862beb9f02b50c5,True,True,True,,False,False,False,False,False
empty-16-16,empty,8729,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8729.scen,True,6cb9ec89b91e589df9c99d0c4b9def3e66bc31fe72e3c94ee6fa2354ad81aa30,6cb9ec89b91e589df9c99d0c4b9def3e66bc31fe72e3c94ee6fa2354ad81aa30,True,True,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,True,32,32,True,25,32,True,False,True,True,True,56209574f0604b2c8a5ba95821a067bf947eb4dcdcf5acab4e5c1a75190c005a,56209574f0604b2c8a5ba95821a067bf947eb4dcdcf5acab4e5c1a75190c005a,True,True,False,duplicate_starts,False,False,False,False,False
empty-32-32,empty,8730,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8730.scen,True,e83b2b092de795a8e29434845babfc6fbbdf8721baa4fcaca1bad8eb4ad241c3,e83b2b092de795a8e29434845babfc6fbbdf8721baa4fcaca1bad8eb4ad241c3,True,True,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,True,64,64,True,64,64,False,False,True,True,True,13ed5f10475200be3ff50efd6acddbe968b39ff9248367c5255b5e615806d315,13ed5f10475200be3ff50efd6acddbe968b39ff9248367c5255b5e615806d315,True,True,True,,False,False,False,False,False
random-8-8-20,random,8731,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-8731.scen,True,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,edbfc80731ce63911831b2aa4333b11a6f5c2ed8fdb6381f4c4b8d849c44e09c,True,True,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,True,32,32,True,20,12,True,True,True,True,True,c66670d71beed8b7378a395af24e90c0115b5e877f08777f875c4cbeaa36e829,c66670d71beed8b7378a395af24e90c0115b5e877f08777f875c4cbeaa36e829,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
random-32-32-10,random,8732,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8732.scen,True,fcfb592b2288dcbe0e207583e9f655c55dc11b0efbe661a1241e7e20336226cf,fcfb592b2288dcbe0e207583e9f655c55dc11b0efbe661a1241e7e20336226cf,True,True,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,True,128,128,True,128,128,False,False,True,True,True,89a2a422f9a63ea638adadea04e13e9fc63fe7f06d2e4af0307fc3566cc5f67c,89a2a422f9a63ea638adadea04e13e9fc63fe7f06d2e4af0307fc3566cc5f67c,True,True,True,,False,False,False,False,False
random-32-32-20,random,8733,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8733.scen,True,2024bd90bd96a07ba97d7a16faf1315ed6a9a7c5f747a07581dce7eb1e234240,2024bd90bd96a07ba97d7a16faf1315ed6a9a7c5f747a07581dce7eb1e234240,True,True,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,True,256,256,True,256,256,False,False,True,True,True,0d2d4407e564692adb776c70f535bf50877084fc5cf8d96dc6caae7ee5d88fd2,0d2d4407e564692adb776c70f535bf50877084fc5cf8d96dc6caae7ee5d88fd2,True,True,True,,False,False,False,False,False
maze-32-32-2,maze,8734,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-8734.scen,True,5352248b6a24da5efbd0b1d2fabbf5f8dc015a658ba68943a341277bfff2c7b0,5352248b6a24da5efbd0b1d2fabbf5f8dc015a658ba68943a341277bfff2c7b0,True,True,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,True,16,16,True,16,16,False,False,True,True,True,baf6b79be5ce87f4f55f21bbe7a1caf1560e24e59db8d2e881e864e37a3a4291,baf6b79be5ce87f4f55f21bbe7a1caf1560e24e59db8d2e881e864e37a3a4291,True,True,True,,False,False,False,False,False
maze-36-32-4,maze,8735,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8735.scen,True,e28668ad5c3b36cb8ce95d29c561ab7d7030a89cdeaed090bbac17a7cec20309,e28668ad5c3b36cb8ce95d29c561ab7d7030a89cdeaed090bbac17a7cec20309,True,True,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,True,32,32,True,32,32,False,False,True,True,True,4d44006a50c77b00e4b6252fc33fcdc42e764bfe793b377f171278ae28443eab,4d44006a50c77b00e4b6252fc33fcdc42e764bfe793b377f171278ae28443eab,True,True,True,,False,False,False,False,False
room-32-32-4,room,8736,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-8736.scen,True,f4fe1608ce350ec6e71068e7cbfa19f517aa890b5a008fbff4bb0f933b381801,f4fe1608ce350ec6e71068e7cbfa19f517aa890b5a008fbff4bb0f933b381801,True,True,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,True,64,64,True,64,64,False,False,True,True,True,c6b35bff8bc5990f8a8dc4c39cae3a832809f4bd5daf6deaef2685ee2f1d3807,c6b35bff8bc5990f8a8dc4c39cae3a832809f4bd5daf6deaef2685ee2f1d3807,True,True,True,,False,False,False,False,False
room-40-32-8,room,8737,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-8737.scen,True,1ee591b97fa4946caf975446f331df7515e5a692b3e9451d40dec90e4e1428c0,1ee591b97fa4946caf975446f331df7515e5a692b3e9451d40dec90e4e1428c0,True,True,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,True,96,96,True,96,96,False,False,True,True,True,eb90cb8443fe1add6c899b9700dfeb40995e1a3327e261138ae57541b5f02cba,eb90cb8443fe1add6c899b9700dfeb40995e1a3327e261138ae57541b5f02cba,True,True,True,,False,False,False,False,False
g559-synth-warehouse-a-32,warehouse,8738,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-8738.scen,True,564877dd8e656537f6cfd20569304d78ebb5acdcf06be9508df7b7ace7920de0,564877dd8e656537f6cfd20569304d78ebb5acdcf06be9508df7b7ace7920de0,True,True,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,True,128,128,True,128,128,False,False,True,True,True,0ae61d5538d55c022516c91bad4a09f535da8e4fb52dacdc47a2c810706ec65d,0ae61d5538d55c022516c91bad4a09f535da8e4fb52dacdc47a2c810706ec65d,True,True,True,,False,False,False,False,False
g559-synth-warehouse-b-36,warehouse,8739,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-8739.scen,True,99c2567b9d35ab852dc9e450a2a1ad254254db0db0ba2d77b1b82e9450b38096,99c2567b9d35ab852dc9e450a2a1ad254254db0db0ba2d77b1b82e9450b38096,True,True,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,True,256,256,True,59,256,True,False,True,True,True,303ecb53ba5decc9d33fb9470000ff74d4c6f6a17b66a01a232befbe539c0b9e,303ecb53ba5decc9d33fb9470000ff74d4c6f6a17b66a01a232befbe539c0b9e,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-connector-32,irregular_bottleneck,8740,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-8740.scen,True,e6faf476f7108c0b69a718cf26eaa12632366f6b3670781766d994e700b7bdc7,e6faf476f7108c0b69a718cf26eaa12632366f6b3670781766d994e700b7bdc7,True,True,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,True,16,16,True,16,16,False,False,True,True,True,3d0ee5054df08aace4a62a1fb871c52811f0be528d0acb85040ae2fa4490ed26,3d0ee5054df08aace4a62a1fb871c52811f0be528d0acb85040ae2fa4490ed26,True,True,True,,False,False,False,False,False
g559-synth-corners-34,irregular_bottleneck,8741,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8741.scen,True,211b31895877b22b9e94b738ae286b66636db9aca0cd0c6e535e0a6d09f8f875,211b31895877b22b9e94b738ae286b66636db9aca0cd0c6e535e0a6d09f8f875,True,True,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,True,32,32,True,32,32,False,False,True,True,True,9061f1db5993a22d0b899536e503999cb5cea585eff3865a4ed3fc94486d5a5a,9061f1db5993a22d0b899536e503999cb5cea585eff3865a4ed3fc94486d5a5a,True,True,True,,False,False,False,False,False
g559-synth-loop-chain-36,irregular_bottleneck,8742,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-8742.scen,True,0efaf529c51c3bd44214fe0c97ca15521d40f8d164f15c0fe1131a4d80dd6249,0efaf529c51c3bd44214fe0c97ca15521d40f8d164f15c0fe1131a4d80dd6249,True,True,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,True,64,64,True,64,64,False,False,True,True,True,ca99febb4e88980e5d26cf5dc218d2e884679aaba57a5c70242f3481608c93b9,ca99febb4e88980e5d26cf5dc218d2e884679aaba57a5c70242f3481608c93b9,True,True,True,,False,False,False,False,False
g559-synth-tunnel-38,irregular_bottleneck,8743,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-8743.scen,True,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,c2daa7691f8440b15387cfb6ca075e421b686028cd447220cc4359b68b9b3573,True,True,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,True,96,96,True,80,73,True,True,True,True,True,8c6ef01d8e56ef9e820142bfbe9b0a4a15c7d21dd76c73ab42503d7e1908e8a7,8c6ef01d8e56ef9e820142bfbe9b0a4a15c7d21dd76c73ab42503d7e1908e8a7,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-string-40,irregular_bottleneck,8744,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-8744.scen,True,ad80d948af0f1adca1868e2695abd6d02be55ffda5d5acd6ce558a54820feadf,ad80d948af0f1adca1868e2695abd6d02be55ffda5d5acd6ce558a54820feadf,True,True,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,True,128,128,True,75,128,True,False,True,True,True,528d2c553d9b315a79c5aeb2ff04bbd09e59c13995aa7d2d28a56d8ff3e4fa22,528d2c553d9b315a79c5aeb2ff04bbd09e59c13995aa7d2d28a56d8ff3e4fa22,True,True,False,duplicate_starts,False,False,False,False,False
g559-synth-tree-42,irregular_bottleneck,8745,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-8745.scen,True,f246ed3828a88bc9ecbbc90c22d5fa494376e3f5845b1c3253d7616d00263438,f246ed3828a88bc9ecbbc90c22d5fa494376e3f5845b1c3253d7616d00263438,True,True,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,True,256,256,True,256,256,False,False,True,True,True,1f8ff35e64386a6570eb50520e276917cac0fd27116298862c5c6af53f4320af,1f8ff35e64386a6570eb50520e276917cac0fd27116298862c5c6af53f4320af,True,True,True,,False,False,False,False,False
g559-synth-game-den-32,game,8746,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-8746.scen,True,497df06f8bfd12918b588c1b89f081ed4e4c4a0498a75cb18e47eab325c486fa,497df06f8bfd12918b588c1b89f081ed4e4c4a0498a75cb18e47eab325c486fa,True,True,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,True,16,16,True,16,16,False,False,True,True,True,31cee7656353c335fe335364b592813b20cd9018a035d7c1943feb9eb48f8111,31cee7656353c335fe335364b592813b20cd9018a035d7c1943feb9eb48f8111,True,True,True,,False,False,False,False,False
g559-synth-game-brc-32,game,8747,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-8747.scen,True,512c4103e80896b937a6b481a8735197d66d6c9c10f5cfc157c80c69d127691f,512c4103e80896b937a6b481a8735197d66d6c9c10f5cfc157c80c69d127691f,True,True,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,True,32,32,True,32,32,False,False,True,True,True,d87b72d86ae8216a29bd9889cd5c540f18b8b11971ce89f866a7e5cc775deebf,d87b72d86ae8216a29bd9889cd5c540f18b8b11971ce89f866a7e5cc775deebf,True,True,True,,False,False,False,False,False
