dataset_row_id,g560_evaluation_uid,g560_instance_uid,split,map,map_family,agent_count,seed,budget_ms,horizon_id,scenario_path,scenario_sha256_actual,scenario_sha256_expected,scenario_hash_match,physical_map_sha256_actual,physical_map_sha256_expected,physical_map_hash_match,node_count,directed_edge_count,node_feature_dim,edge_feature_dim,paired_od_tokens,actual_scenario_pairs_used,analytic_theta_target_used,real_solver_label_rows,safe_count,safe_improving_count,harmful_count,censored_count,best_positive_quality_delta_vs_g556,target_theta_defined_from_real_positive_safe_set,fallback_to_hard_g556_target,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_real_graph_000030,04fa4051d6ea0697bc07352737e85dfc2524bdda86462d9ed0da3f91925d4a13,7ec738457a88979bd6ef5709b20933faf99ecb7f06fb1bc69b56accde21c14b8,train,random-32-32-10,random,128,7220,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-10-random-7220.scen,c131e219baab0ac467a4b6f143cc285a132de964243eb671733094e18a1473fd,c131e219baab0ac467a4b6f143cc285a132de964243eb671733094e18a1473fd,True,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,True,922,3238,9,9,128,True,False,65,65,8,56,0,-0.012190992210000084,True,False,False,False,False,False,False
g562_real_graph_000031,04fa62e4e0e31ee4a57ebd9ae17d00d8aea47f0afd3f2d6ca28f5c6a2e34fe32,a192ffda48b2c4ccbf8c1fe446fcf5fd1cab76acb9b5354a256b08fc9ce37825,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8166,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-loop-chain-36-random-8166.scen,ed8edb0efedf8dbf8512419a1a1ac25e2cc75f8b4f0152f80395767745192c76,ed8edb0efedf8dbf8512419a1a1ac25e2cc75f8b4f0152f80395767745192c76,True,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,True,371,1236,9,9,64,True,False,65,64,0,64,0,,False,False,False,False,False,False,False
g562_real_graph_000032,050bbaee48a8873755735e85be3162d84f9ca57d66a9b707ef5a9f15ee1672de,32fe74123012d2476515bb15dedda9f6ba13015308cf2eb3bfc3150dacf20496,train,g559-synth-city-boston-32,city,96,8893,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-boston-32-random-8893.scen,fa4937087549516c51ad5a6783389ef6ca3561474471e0d943ad1c1f03e43afa,fa4937087549516c51ad5a6783389ef6ca3561474471e0d943ad1c1f03e43afa,True,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,True,803,2448,9,9,96,True,False,65,65,30,34,0,-0.08806016921999982,True,False,False,False,False,False,False
g562_real_graph_000033,0514e52b25125dbb172571ccd112ab11e60f29b7316a6a8604ee57a0d6ec9768,b8aa873f7c6de439dbbe51ac6b85b54cfeb459121bf27dd4adfa4d223ada3e1a,validation,random-32-32-20,random,256,8829,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-20-random-8829.scen,8bd512376ce6e8b1de653d85b810a5cca8c3c30c1b707c26c4ba0b6fed34717f,8bd512376ce6e8b1de653d85b810a5cca8c3c30c1b707c26c4ba0b6fed34717f,True,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,True,819,2540,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000034,052ca4dd171e5097bed0466d5d874973eddbb81a990d4ddce2e0d69a1ed62016,edb6b764becc6fd0b5024b889a08a2acf8a105010163d34aaee4beff68b86799,train,g559-synth-city-boston-32,city,96,8629,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-boston-32-random-8629.scen,9ad6bde325b507af45f7dedfb5a0f0a275be0a78edf89393e95bd6de2e7f776f,9ad6bde325b507af45f7dedfb5a0f0a275be0a78edf89393e95bd6de2e7f776f,True,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,True,803,2448,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000035,0533a8460587ec4931ffab49d9a89bf9f1cbd9209ac28c717c93f9d21642de15,40cf5f14a8c8f29c71b4592bb2db1647e47f45f133d9ce2cd44e659867c8e646,train,g559-synth-city-boston-32,city,96,8077,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-boston-32-random-8077.scen,7aaa6547f481f9b6bcd9e9eb0f26b54611a45d5df60f4f4dbf3dc8fd989817fe,7aaa6547f481f9b6bcd9e9eb0f26b54611a45d5df60f4f4dbf3dc8fd989817fe,True,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,True,803,2448,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000036,056c005cdaaa5fcc2c010306bd6764f0d1badf06be3d118c96476240bd954dc6,caab15b956c2f788f19b938268e22becf84d706dfec7c4e60c42e8e10d6bc502,validation,g559-synth-game-den-32,game,16,7690,2000,g559_b2000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-den-32-random-7690.scen,a9151f379ce8220443c158e315aac50f6ed650810c96feed64d934d819e3f0a3,a9151f379ce8220443c158e315aac50f6ed650810c96feed64d934d819e3f0a3,True,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,True,784,2308,9,9,16,True,False,65,65,35,29,0,-0.03296703297000003,True,False,False,False,False,False,False
g562_real_graph_000037,056d656a245583c4d084119a1a50554602fa4eee80dfc3bb5ad9a82e5decc251,28aa21eae63131c03b6d971a90bfd53823c2faf31bf21bb43013af00876ec192,train,g559-synth-tree-42,irregular_bottleneck,256,8985,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tree-42-random-8985.scen,f3c4e9ab08055c096edd0ed3fa69263494153b16acde80ccad31abdab168c5b3,f3c4e9ab08055c096edd0ed3fa69263494153b16acde80ccad31abdab168c5b3,True,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,True,409,1360,9,9,256,True,False,65,65,29,0,64,0.0,True,False,False,False,False,False,False
g562_real_graph_000038,056d7557c03055e16cd37f0dd20f3bed84ba2127bd2d5e3005b1653f36cf5e68,5292b6aaf2820f5b2bed4c1c22e1a2f323c493ae5afda13f22b055fd21388b10,train,room-32-32-4,room,64,7008,500,g559_b500_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-32-32-4-random-7008.scen,da2c53806d264143ac6bf5a1585ad9bd446e3865b9de066e3d10bfdc90fc60f6,da2c53806d264143ac6bf5a1585ad9bd446e3865b9de066e3d10bfdc90fc60f6,True,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,True,682,1928,9,9,64,True,False,65,64,8,56,0,-0.049003322259999926,True,False,False,False,False,False,False
g562_real_graph_000039,05839627fd0e8eaa6de9baf30c6047eb54d7384e4877a4db63457a6003fe0b8e,cea848b89cac6c426a01fc1ac810657d99299655477368a7238107eaad37f64a,train,random-32-32-10,random,128,7268,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-10-random-7268.scen,d87ab84c9c322b86b368b26ce72255f20fd0b4a04eb17e8ce975a4190be4d8c7,d87ab84c9c322b86b368b26ce72255f20fd0b4a04eb17e8ce975a4190be4d8c7,True,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,True,922,3238,9,9,128,True,False,65,65,16,48,0,-0.05029515937999984,True,False,False,False,False,False,False
g562_real_graph_000040,05aa2eb79caf1762a294632b69cf489411594e854ad1f5fa7d24325e8aff4119,c7756798f7a33e9a18733a7989c48c62bdb317418ee3dd3f9ac03956fddfcd14,validation,maze-36-32-4,maze,32,8975,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-36-32-4-random-8975.scen,330ade4ebcb3864c8616f4aad960dce63e4808340a84f8b306599d5978eae14a,330ade4ebcb3864c8616f4aad960dce63e4808340a84f8b306599d5978eae14a,True,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,True,892,2860,9,9,32,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000041,05c404a618e848184d49702b943b6a4a1d4e36b8370c7b69a57633bbc78d8fd4,36335961e2d8db0a0c16d65cce431f474328b2b7cf342f89ff148047b02b692d,train,empty-32-32,empty,64,7842,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/empty-32-32-random-7842.scen,a7647b84b32bb6295a28727c77a4c7798ab5aa2434386f3cab21952a55c4630e,a7647b84b32bb6295a28727c77a4c7798ab5aa2434386f3cab21952a55c4630e,True,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,True,1024,3968,9,9,64,True,False,65,65,6,58,0,-0.006628787879999987,True,False,False,False,False,False,False
g562_real_graph_000042,05eceb39ddcf744b5ab811843b02b6eb7675d79295da21c0be45385561d633fc,adc6b85c77cfa0873e4dfe085f2fdd93a6c3922c517184146fc6d9527c27172a,train,empty-32-32,empty,64,7938,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/empty-32-32-random-7938.scen,f2736733c445a4c32e6854f8d48916fe59ea6e8d57a00307af49760f7b7d43bd,f2736733c445a4c32e6854f8d48916fe59ea6e8d57a00307af49760f7b7d43bd,True,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,True,1024,3968,9,9,64,True,False,65,65,9,55,0,-0.014384920629999964,True,False,False,False,False,False,False
g562_real_graph_000043,060d9e5f41d17a4e552f5545a9f639e7ea8a092a5249e026dd1fca78d085145e,83f9592ee2ca9c152d1e2ae4bb43a4f5ad8c5190a3ad5c4c19d775cbc679bf5c,heldout,g559-synth-string-40,irregular_bottleneck,128,7376,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-string-40-random-7376.scen,ec2fccb6fb0d71d5d81eb760b96a6e986f3ea9a1f230a29ebd167b63cdbc6cad,ec2fccb6fb0d71d5d81eb760b96a6e986f3ea9a1f230a29ebd167b63cdbc6cad,True,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,True,397,1320,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000044,065c0b8d52ec0ff9551809c8d979d898d48bf895f91adf10de2252fda95c8258,1e2355369117e8b3cb50e33afa66e85ea20cf4872753590524b3cc9d825a6de5,train,random-8-8-20,random,32,8395,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-8-8-20-random-8395.scen,7ac8505d813df525b3d514b20dc6d95ec0a9aff015a1e5f5155428e62707de63,7ac8505d813df525b3d514b20dc6d95ec0a9aff015a1e5f5155428e62707de63,True,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,True,51,142,9,9,32,True,False,65,65,23,41,0,-0.859375,True,False,False,False,False,False,False
g562_real_graph_000045,068171e441cff4934effb54b2794afd2baaa9a3d3e176144c74c260be28b6507,e9b89cfba4d5c8bcf9f573ba3b1f43c22b2dcd6e5d949937154f74a989eccb0b,train,g559-synth-city-paris-32,city,128,7070,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-paris-32-random-7070.scen,9ed19eef548467f0eba8829ab424dc52f1ab25e29c64096e63eec722586793b9,9ed19eef548467f0eba8829ab424dc52f1ab25e29c64096e63eec722586793b9,True,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,True,781,2322,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000046,06ad4d686b13f9bf3c283e14138b16fad39ad82e88f0f9a2312f0d2002c6ede8,523031fcdb5acd0634ed1e857fecb28f3a81369ccd9f12de222de9da34384104,validation,g559-synth-warehouse-a-32,warehouse,128,7802,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-warehouse-a-32-random-7802.scen,4392bea8dca02260160285cdcce149a787e99803e7477a815541cbac7afbc4bd,4392bea8dca02260160285cdcce149a787e99803e7477a815541cbac7afbc4bd,True,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,True,640,2144,9,9,128,True,False,65,65,30,34,0,-0.08703878901999995,True,False,False,False,False,False,False
g562_real_graph_000047,06d281b99339bf390b6f0ff8bdd5a764f5f80ee8aec25b993c175f61ed911a66,519907f9cf7728e42db0d56ee053dbb829d74de606b1fb2a85a3f6950ab12b77,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8286,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-loop-chain-36-random-8286.scen,070c61efbd36b3d6d625f7d86ff8aa1134b14e1fca327eb1339ae7bb95ee15df,070c61efbd36b3d6d625f7d86ff8aa1134b14e1fca327eb1339ae7bb95ee15df,True,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,True,371,1236,9,9,64,True,False,65,55,8,56,0,-0.19580022701999988,True,False,False,False,False,False,False
g562_real_graph_000048,06d72a5ab93252cb3acc4efcef42a234f0f9a186f73030e02569d46b8feef4cb,6630c707ea120f0e73c93db55bbd6868dab32b3682f44fc0667c194c9d8212e4,validation,g559-synth-game-den-32,game,16,8362,2000,g559_b2000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-den-32-random-8362.scen,3bff5496dd03b2f9ddef8779118d5028f39b7439e2da2c645ad97d2891793066,3bff5496dd03b2f9ddef8779118d5028f39b7439e2da2c645ad97d2891793066,True,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,True,784,2308,9,9,16,True,False,65,65,26,36,0,-0.03886925795000007,True,False,False,False,False,False,False
g562_real_graph_000049,06ddc996f4da0a0c98714acffddba28924359c0aeaf764925d07f9e4c0b42322,6e88cd714289bc8810373f5263155a39119e0cfcc7120ac18d6c46d4b5797f18,heldout,g559-synth-string-40,irregular_bottleneck,128,7904,500,g559_b500_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-string-40-random-7904.scen,8f2f06ddf68bdba5251a1905e507b0c092a3564841ea57ecfba67e5912b31749,8f2f06ddf68bdba5251a1905e507b0c092a3564841ea57ecfba67e5912b31749,True,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,True,397,1320,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000050,06e9d758feccf197a6c916e4639395c0e8df12a158f05d3916ae73e8c7b2a5e0,0d3058a39f0bf455c0c6a381a590f2b42302221b38c234664af3edc5f9a6be2a,train,room-40-32-8,room,96,7777,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-40-32-8-random-7777.scen,36bf55d08fd9d17fa6562b142fd306963849fe4f04bc3b77fcbbea8f69826c49,36bf55d08fd9d17fa6562b142fd306963849fe4f04bc3b77fcbbea8f69826c49,True,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,True,1213,4572,9,9,96,True,False,65,65,12,52,0,-0.052777777780000035,True,False,False,False,False,False,False
g562_real_graph_000051,072416c87794ee03d643ed6f4acdd8d71657a4bbd7eb7910ba8cb72cc0b86ce4,85b1ba7dd4090a4c324d950c90fb41870c0570102945638576675e6df4ed8827,train,room-40-32-8,room,96,8545,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-40-32-8-random-8545.scen,e0fd39743cd339a6900a8f6943b7106ed4eb5f99867f6af64c5b4d996e75f461,e0fd39743cd339a6900a8f6943b7106ed4eb5f99867f6af64c5b4d996e75f461,True,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,True,1213,4572,9,9,96,True,False,65,65,2,62,0,-0.014823717949999926,True,False,False,False,False,False,False
g562_real_graph_000052,073906f4e30cdc84fd9b4934a651a4307e3ea28787378e3d78f0c12e78756f9a,0381dc76c665bddb3b38137309d37e2299e94e01c1193ce01dd9a0f83e05b344,train,g559-synth-game-lak-32,game,256,7839,5000,g559_b5000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-lak-32-random-7839.scen,693951b4f5523498c75b66651c61cfcfcadf4c59b72bf06f0cc85976adfc51fc,693951b4f5523498c75b66651c61cfcfcadf4c59b72bf06f0cc85976adfc51fc,True,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,True,794,2370,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000053,0754bdf9f89c734c263f6f29df516698bd88c834a1c6112be07d7502f1e97a4f,1383e67eb01961235c62c8d11b00d8c7bd9b2efe63bda73f6a343f7c7c869e95,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8526,2000,g559_b2000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-loop-chain-36-random-8526.scen,dbda3eccb7757e09ab0660899ce7d2d1be228ef698c5da9a1328927124a146e2,dbda3eccb7757e09ab0660899ce7d2d1be228ef698c5da9a1328927124a146e2,True,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,True,371,1236,9,9,64,True,False,65,30,2,62,0,-0.34767836919000006,True,False,False,False,False,False,False
g562_real_graph_000054,075ce09cc2785aefd69ee45b8a4b782437633ae1d376fc92d7d641d0cf719647,f926cb2f4900067573401f9364cd048d9419980af4d551e9190b78f062ab91ff,train,g559-synth-game-lak-32,game,256,7287,5000,g559_b5000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-lak-32-random-7287.scen,af86a6da3cff68a4db85d22c269644c866443310ebfc70c3000191084f05e393,af86a6da3cff68a4db85d22c269644c866443310ebfc70c3000191084f05e393,True,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,True,794,2370,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000055,078f53b1cf2ba5bf46dbd3629e12e06fa34ee3c0b3d3808d50095b5f504c09fa,3d406deb2ae655635918c804e65372b6c5c2ceeabd1ab2e30f5f81bdc449383e,train,g559-synth-tree-42,irregular_bottleneck,256,7689,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tree-42-random-7689.scen,06dd56a3a7cc38688f3129437cd7bc05467f3cac5beb11670724d9ee723bba94,06dd56a3a7cc38688f3129437cd7bc05467f3cac5beb11670724d9ee723bba94,True,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,True,409,1360,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000056,0795c0a4f56e18d976527c123ae9daa2006533a1819491d7b4155401bbb2d617,bc19330916ecf0f6f1be7aff5eda154e2e74d4444b086835fb0cca3db8b5b2c0,train,random-8-8-20,random,32,7435,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-8-8-20-random-7435.scen,cbbe94aa22eef839d164a0897b8e875337bf50231417c91a86ffb162f661bbe7,cbbe94aa22eef839d164a0897b8e875337bf50231417c91a86ffb162f661bbe7,True,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,True,51,142,9,9,32,True,False,65,65,28,36,0,-1.6187500000000004,True,False,False,False,False,False,False
g562_real_graph_000057,07a8eae54c3628c1be97f5301548831dcfe91ceb9fd4946191e7289be11aefa9,72c44b119b846cf6692ca3184b2116b9a9fe6d779b9a89d70ed1ce169b97fd64,validation,g559-synth-city-berlin-32,city,64,8436,500,g559_b500_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-berlin-32-random-8436.scen,c9519877b0bd624e5ada9f1a0dba3da97ed35563bedf5bf1e45a36203d3a9e4e,c9519877b0bd624e5ada9f1a0dba3da97ed35563bedf5bf1e45a36203d3a9e4e,True,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,True,795,2392,9,9,64,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000058,07d6ae7b72dd752a2514ac3a0d067de82f3e54df9d9ead1a281a514a4a106f21,bbd0cc987f225795bc24b0321b63947cc948b85619b81340c1ea3c7e79c16545,validation,g559-synth-warehouse-a-32,warehouse,128,8666,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-warehouse-a-32-random-8666.scen,aa7fe52c0ef9f896d2867972438afbf5de98c954e36286b322cf24a3887a7cff,aa7fe52c0ef9f896d2867972438afbf5de98c954e36286b322cf24a3887a7cff,True,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,True,640,2144,9,9,128,True,False,65,65,25,39,0,-0.06938976378000006,True,False,False,False,False,False,False
g562_real_graph_000059,07efb7c8cf5e430eb580eeef70608c992caa74993b1f11d161bdfab475b364a8,6cdfa5fed9db598824688797f7cb2d0eef9079f43369bb9ca6537ea7d2065bcf,train,g559-synth-tunnel-38,irregular_bottleneck,96,8599,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tunnel-38-random-8599.scen,c9c0ed2e07a2dee4bbc101172d6cb9fc23f7fa430eb041e387e48a040e1a38ec,c9c0ed2e07a2dee4bbc101172d6cb9fc23f7fa430eb041e387e48a040e1a38ec,True,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,True,385,1280,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
