context_horizon_key,context_id,map_family,agents,seed,nominal_budget_ms,horizon_id,route,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|2343|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2343|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2343_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2343,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2335|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2335|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2335_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2335,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2340|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2340|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2340_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2340,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2342|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2342|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2342_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2342,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2337|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2337|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2337_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2337,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2341|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2341|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2341_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2341,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2339|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2339|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2339_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2339,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2335|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2335|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2335_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2335,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2337|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2337|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2337_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2337,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2340|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2340|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2340_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2340,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2341|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2341|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2341_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2341,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2341|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2341|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2341_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2341,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2338|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2338|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2338_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2338,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2343|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2343|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2343_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2343,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2343|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2343|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2343_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2343,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2342|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2342|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2342_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2342,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2344|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2344|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2344_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2344,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2342|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2342|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2342_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2342,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2344|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2344|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2344_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2344,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2351|2000|iteration_label_expansion_failure_short2000_t050_i2,iteration_label_expansion|random|a50|s2351|b2000|failure_short2000_t050_i2,random,50,2351,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2346|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2346|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2346_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2346,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2345|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2345|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2345_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2345,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2346|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2346|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2346_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2346,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2345|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2345|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2345_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2345,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2347|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2347|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2347_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2347,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2347|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2347|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2347_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2347,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2348|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2348|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2348_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2348,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2347|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2347|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2347_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2347,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2350|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2350|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2350_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2350,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2345|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2345|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2345_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2345,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2344|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2344|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2344_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2344,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2352|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2352|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2352_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2352,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2348|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2348|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2348_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2348,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2351|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2351|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2351_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2351,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2351|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2351|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2351_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2351,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2354|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2354|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2354_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2354,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2350|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2350|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2350_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2350,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2348|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2348|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2348_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2348,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2354|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2354|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2354_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2354,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2346|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2346|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2346_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2346,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2349|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2349|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2349_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2349,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2354|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2354|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2354_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2354,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2352|2000|iteration_label_expansion_failure_short2000_t100_i2,random-32-32-20|a50|s2352|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2352_hiteration_label_expansion_failure_short2000_t100_i2_b2000,random,50,2352,2000,iteration_label_expansion_failure_short2000_t100_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2352|2000|iteration_label_expansion_failure_short1000_t050_i2,random-32-32-20|a50|s2352|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2352_hiteration_label_expansion_failure_short1000_t050_i2_b2000,random,50,2352,2000,iteration_label_expansion_failure_short1000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
random-32-32-20|50|2349|2000|iteration_label_expansion_failure_short2000_t050_i2,random-32-32-20|a50|s2349|it0|g551_iteration_label_expansion_random_32_32_20_a50_s2349_hiteration_label_expansion_failure_short2000_t050_i2_b2000,random,50,2349,2000,iteration_label_expansion_failure_short2000_t050_i2,B_targeted_failure_analog,False,False,False,False,False
