agents,best_delta,best_minus_second,best_minus_target,best_probe_rule,candidate_count,checkpoint_id,harmful_candidate_count,iteration,map_name,second_delta,second_probe_rule,seed,split,target_delta,target_in_tie_eps_0_001,target_in_tie_eps_0_0025,target_in_tie_eps_0_005,target_in_tie_eps_0_01,target_in_tie_eps_0_02,target_rule_executable,target_rule_original,tie_count_eps_0_001,tie_count_eps_0_0025,tie_count_eps_0_005,tie_count_eps_0_01,tie_count_eps_0_02
100,0.0531614981877,0.031010873942800003,0.0,wait_light,8,room-32-32-4__a100__i5__phase4_phase4-full-repair1__iter0,1,0,room-32-32-4,0.0221506242449,commit_heavy,5,train,0.0531614981877,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.040676600886,0.018525976641100003,0.0,wait_heavy,8,room-32-32-4__a100__i5__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,0.0221506242449,block_light,5,train,0.040676600886,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,2
100,0.0583971002819,0.0269834877165,0.0,wait_heavy,8,room-32-32-4__a100__i5__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.0314136125654,wait_light,5,train,0.0583971002819,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
100,0.0124848973017,0.0124848973017,0.0,block_light,8,room-32-32-4__a100__i5__phase4_phase4-full-repair1__iter3,4,3,room-32-32-4,0.0,additive_ltm,5,train,0.0124848973017,1,1,1,1,1,block_light,block_light,1,1,1,1,3
200,0.0807864512361,0.029589254428599998,0.0,wait_light,8,room-32-32-4__a200__i5__phase4_phase4-full-repair1__iter0,3,0,room-32-32-4,0.0511971968075,block_heavy,5,train,0.0807864512361,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.151255596652,0.036597235741,0.0,block_light,8,room-32-32-4__a200__i5__phase4_phase4-full-repair1__iter1,5,1,room-32-32-4,0.114658360911,wait_light,5,train,0.151255596652,1,1,1,1,1,block_light,block_light,1,1,1,1,1
200,0.083901109597,0.01343196418140001,0.0,block_light,8,room-32-32-4__a200__i5__phase4_phase4-full-repair1__iter2,5,2,room-32-32-4,0.0704691454156,wait_light,5,train,0.083901109597,1,1,1,1,1,block_light,block_light,1,1,1,1,2
200,0.0776717928752,0.003893322951099995,0.0,commit_heavy,8,room-32-32-4__a200__i5__phase4_phase4-full-repair1__iter3,1,3,room-32-32-4,0.0737784699241,block_light,5,train,0.0776717928752,1,1,1,1,1,commit_heavy,commit_heavy,1,1,2,2,3
400,0.496277429467,0.246963166144,0.0,block_heavy,8,room-32-32-4__a400__i5__phase4_phase4-full-repair1__iter0,2,0,room-32-32-4,0.249314263323,commit_heavy,5,train,0.496277429467,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
400,0.219729623824,0.07974137931,0.0,block_heavy,8,room-32-32-4__a400__i5__phase4_phase4-full-repair1__iter1,4,1,room-32-32-4,0.139988244514,wait_light,5,train,0.219729623824,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
400,0.328076018809,0.07092476489100003,0.0,commit_heavy,8,room-32-32-4__a400__i5__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.257151253918,wait_light,5,train,0.328076018809,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
400,0.189557210031,0.09561128526610001,0.0,commit_heavy,8,room-32-32-4__a400__i5__phase4_phase4-full-repair1__iter3,0,3,room-32-32-4,0.0939459247649,wait_light,5,train,0.189557210031,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.0494590417311,0.0386398763524,0.0,block_heavy,8,room-32-32-4__a50__i6__phase4_phase4-full-repair1__iter0,1,0,room-32-32-4,0.0108191653787,block_light,6,train,0.0494590417311,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
50,0.0409582689335,0.011591962905699998,0.0,block_light,8,room-32-32-4__a50__i6__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,0.0293663060278,commit_heavy,6,train,0.0409582689335,1,1,1,1,1,block_light,block_light,1,1,1,1,2
50,0.0425038639876,0.0293663060278,0.0,block_heavy,8,room-32-32-4__a50__i6__phase4_phase4-full-repair1__iter2,1,2,room-32-32-4,0.0131375579598,wait_heavy,6,train,0.0425038639876,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
50,0.0293663060278,0.02318392581142,0.0,decay_095,8,room-32-32-4__a50__i6__phase4_phase4-full-repair1__iter3,0,3,room-32-32-4,0.00618238021638,block_heavy,6,train,0.0293663060278,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
100,0.003108003108,0.003108003108,0.003108003108,wait_heavy,8,room-32-32-4__a100__i6__phase4_phase4-full-repair1__iter0,3,0,room-32-32-4,0.0,decay_095,6,train,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,4,5,5
100,0.0547785547786,0.003496503496499999,0.0,wait_light,8,room-32-32-4__a100__i6__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,0.0512820512821,decay_090,6,train,0.0547785547786,1,1,1,1,1,wait_light,wait_light,1,1,2,3,6
100,0.0,0.0205905205905,0.0,additive_ltm,8,room-32-32-4__a100__i6__phase4_phase4-full-repair1__iter2,7,2,room-32-32-4,-0.0205905205905,block_light,6,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
100,0.0019425019425,0.0019425019425,0.0019425019425,wait_light,8,room-32-32-4__a100__i6__phase4_phase4-full-repair1__iter3,4,3,room-32-32-4,0.0,additive_ltm,6,train,0.0,0,1,1,1,1,additive_ltm,neutral_additive,1,2,3,4,4
200,0.24928693668,0.12112568929499998,0.0,block_heavy,8,room-32-32-4__a200__i6__phase4_phase4-full-repair1__iter0,1,0,room-32-32-4,0.128161247385,commit_heavy,6,train,0.24928693668,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
200,0.0114090131204,0.0114090131204,0.0,wait_light,8,room-32-32-4__a200__i6__phase4_phase4-full-repair1__iter1,2,1,room-32-32-4,0.0,additive_ltm,6,train,0.0114090131204,1,1,1,1,1,wait_light,wait_light,1,1,1,1,3
200,0.0882297014642,0.030043734550300003,0.0,commit_heavy,8,room-32-32-4__a200__i6__phase4_phase4-full-repair1__iter2,1,2,room-32-32-4,0.0581859669139,decay_090,6,train,0.0882297014642,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
200,0.144324015973,0.102490967865,0.0,wait_light,8,room-32-32-4__a200__i6__phase4_phase4-full-repair1__iter3,2,3,room-32-32-4,0.041833048108,decay_090,6,train,0.144324015973,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
400,1.0,0.0,0.0,wait_light,8,room-32-32-4__a400__i6__phase4_phase4-full-repair1__iter0,0,0,room-32-32-4,1.0,wait_heavy,6,train,1.0,1,1,1,1,1,commit_heavy,commit_heavy,4,4,4,4,4
400,0.191564840363,0.03675601103699999,0.0,commit_heavy,8,room-32-32-4__a400__i6__phase4_phase4-full-repair1__iter1,3,1,room-32-32-4,0.154808829326,wait_light,6,train,0.191564840363,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
400,0.0,0.100906582578,0.0,additive_ltm,8,room-32-32-4__a400__i6__phase4_phase4-full-repair1__iter2,7,2,room-32-32-4,-0.100906582578,wait_heavy,6,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
400,0.176586519511,0.055577453684999986,0.0,commit_heavy,8,room-32-32-4__a400__i6__phase4_phase4-full-repair1__iter3,1,3,room-32-32-4,0.121009065826,block_light,6,train,0.176586519511,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.0171086398631,0.0034217279726,0.0,block_heavy,8,room-32-32-4__a50__i7__phase4_phase4-full-repair1__iter0,3,0,room-32-32-4,0.0136869118905,wait_heavy,7,train,0.0171086398631,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,5
50,0.0248075278015,0.011120615911000001,0.0,decay_090,8,room-32-32-4__a50__i7__phase4_phase4-full-repair1__iter1,4,1,room-32-32-4,0.0136869118905,block_light,7,train,0.0248075278015,1,1,1,1,1,decay_090,decay_090,1,1,1,1,2
50,0.0393498716852,0.009409751924700002,0.0,commit_heavy,8,room-32-32-4__a50__i7__phase4_phase4-full-repair1__iter2,0,2,room-32-32-4,0.0299401197605,block_heavy,7,train,0.0393498716852,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,2,5
50,0.0453378956373,0.006843455945300003,0.0,block_light,8,room-32-32-4__a50__i7__phase4_phase4-full-repair1__iter3,0,3,room-32-32-4,0.038494439692,commit_heavy,7,train,0.0453378956373,1,1,1,1,1,block_light,block_light,1,1,1,2,2
100,0.010030527693,0.00523331879636,0.0,wait_heavy,8,room-32-32-4__a100__i7__phase4_phase4-full-repair1__iter0,3,0,room-32-32-4,0.00479720889664,block_heavy,7,train,0.010030527693,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,2,5
100,0.127780200611,0.051024858264700004,0.0,commit_heavy,8,room-32-32-4__a100__i7__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,0.0767553423463,decay_090,7,train,0.127780200611,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
100,0.0191888355866,0.009158307893599999,0.0,block_light,8,room-32-32-4__a100__i7__phase4_phase4-full-repair1__iter2,4,2,room-32-32-4,0.010030527693,commit_heavy,7,train,0.0191888355866,1,1,1,1,1,block_light,block_light,1,1,1,2,3
100,0.041430440471,0.010902747492400004,0.0,commit_heavy,8,room-32-32-4__a100__i7__phase4_phase4-full-repair1__iter3,0,3,room-32-32-4,0.0305276929786,wait_heavy,7,train,0.041430440471,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,3
200,0.036013400335,0.017378559464,0.0,wait_light,8,room-32-32-4__a200__i7__phase4_phase4-full-repair1__iter0,2,0,room-32-32-4,0.018634840871,wait_heavy,7,train,0.036013400335,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
200,0.0,0.00837520938023,0.0,additive_ltm,8,room-32-32-4__a200__i7__phase4_phase4-full-repair1__iter1,6,1,room-32-32-4,-0.00837520938023,block_heavy,7,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,2,2
200,0.0309882747069,0.017587939698499998,0.0,commit_heavy,8,room-32-32-4__a200__i7__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.0134003350084,decay_090,7,train,0.0309882747069,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,3
200,0.0303601340034,0.005025125628200001,0.0,wait_light,8,room-32-32-4__a200__i7__phase4_phase4-full-repair1__iter3,3,3,room-32-32-4,0.0253350083752,decay_095,7,train,0.0303601340034,1,1,1,1,1,wait_light,wait_light,1,1,1,2,2
400,1.0,0.0,0.0,wait_light,8,room-32-32-4__a400__i7__phase4_phase4-full-repair1__iter0,0,0,room-32-32-4,1.0,commit_heavy,7,train,1.0,1,1,1,1,1,block_light,block_light,4,4,4,4,4
50,0.00481927710843,0.00481927710843,0.00481927710843,wait_light,8,room-32-32-4__a50__i8__phase4_phase4-full-repair1__iter0,2,0,room-32-32-4,0.0,decay_095,8,train,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,4,4,5
50,0.0144578313253,0.013654618473893999,0.0,block_heavy,8,room-32-32-4__a50__i8__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,0.000803212851406,wait_light,8,train,0.0144578313253,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,5
50,0.0232931726908,0.004016064257100001,0.0,block_heavy,8,room-32-32-4__a50__i8__phase4_phase4-full-repair1__iter2,3,2,room-32-32-4,0.0192771084337,block_light,8,train,0.0232931726908,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,3
50,0.0248995983936,0.007228915662699998,0.0,commit_heavy,8,room-32-32-4__a50__i8__phase4_phase4-full-repair1__iter3,0,3,room-32-32-4,0.0176706827309,wait_light,8,train,0.0248995983936,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,3,6
100,0.070068853787,0.029971648440699994,0.0,wait_light,8,room-32-32-4__a100__i8__phase4_phase4-full-repair1__iter0,1,0,room-32-32-4,0.0400972053463,commit_heavy,8,train,0.070068853787,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.0639935196436,0.013770757391700007,0.0,block_heavy,8,room-32-32-4__a100__i8__phase4_phase4-full-repair1__iter1,1,1,room-32-32-4,0.0502227622519,wait_light,8,train,0.0639935196436,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
100,0.0400972053463,0.03483191575537,0.0,block_light,8,room-32-32-4__a100__i8__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.00526528959093,decay_090,8,train,0.0400972053463,1,1,1,1,1,block_light,block_light,1,1,1,1,1
100,0.0384771162414,0.0040502227623,0.0,block_light,8,room-32-32-4__a100__i8__phase4_phase4-full-repair1__iter3,1,3,room-32-32-4,0.0344268934791,wait_light,8,train,0.0384771162414,1,1,1,1,1,block_light,block_light,1,1,2,2,3
200,0.149639423077,0.0014022435900000185,0.0,commit_heavy,8,room-32-32-4__a200__i8__phase4_phase4-full-repair1__iter0,1,0,room-32-32-4,0.148237179487,wait_light,8,train,0.149639423077,1,1,1,1,1,commit_heavy,commit_heavy,1,2,2,2,2
200,0.14202724359,0.0012019230769999834,0.0,decay_095,8,room-32-32-4__a200__i8__phase4_phase4-full-repair1__iter1,1,1,room-32-32-4,0.140825320513,wait_light,8,train,0.14202724359,1,1,1,1,1,decay_095,decay_095,1,2,2,3,3
200,0.101161858974,0.06330128205089999,0.0,decay_090,8,room-32-32-4__a200__i8__phase4_phase4-full-repair1__iter2,5,2,room-32-32-4,0.0378605769231,wait_light,8,train,0.101161858974,1,1,1,1,1,decay_090,decay_090,1,1,1,1,1
200,0.0104166666667,0.0104166666667,0.0,block_light,8,room-32-32-4__a200__i8__phase4_phase4-full-repair1__iter3,6,3,room-32-32-4,0.0,additive_ltm,8,train,0.0104166666667,1,1,1,1,1,block_light,block_light,1,1,1,1,2
400,0.0,0.0,0.0,decay_095,8,room-32-32-4__a400__i8__phase4_phase4-full-repair1__iter0,5,0,room-32-32-4,0.0,decay_090,8,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,3,3,3
400,1.0,0.0,0.0,wait_heavy,8,room-32-32-4__a400__i8__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,1.0,decay_095,8,train,1.0,1,1,1,1,1,block_heavy,block_heavy,3,3,3,3,3
400,1.74610837438,0.03349753694000013,0.0,commit_heavy,8,room-32-32-4__a400__i8__phase4_phase4-full-repair1__iter2,3,2,room-32-32-4,1.71261083744,wait_heavy,8,train,1.74610837438,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
400,0.173201970443,0.09241379310310001,0.0,decay_095,8,room-32-32-4__a400__i8__phase4_phase4-full-repair1__iter3,2,3,room-32-32-4,0.0807881773399,commit_heavy,8,train,0.173201970443,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
50,0.058568329718,0.058568329718,0.0,block_heavy,8,room-32-32-4__a50__i9__phase4_phase4-full-repair1__iter0,3,0,room-32-32-4,0.0,decay_095,9,train,0.058568329718,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
50,0.0708604483008,0.0216919739696,0.0,block_heavy,8,room-32-32-4__a50__i9__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,0.0491684743312,decay_095,9,train,0.0708604483008,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
50,0.0397686189443,0.026753434562499998,0.0,decay_095,8,room-32-32-4__a50__i9__phase4_phase4-full-repair1__iter2,1,2,room-32-32-4,0.0130151843818,wait_light,9,train,0.0397686189443,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
50,0.0,0.00216919739696,0.0,additive_ltm,8,room-32-32-4__a50__i9__phase4_phase4-full-repair1__iter3,2,3,room-32-32-4,-0.00216919739696,block_light,9,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,2,2,2,6
100,0.0944741532977,0.0944741532977,0.0,block_heavy,8,room-32-32-4__a100__i9__phase4_phase4-full-repair1__iter0,3,0,room-32-32-4,0.0,decay_095,9,train,0.0944741532977,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
100,0.0627450980392,0.0121212121212,0.0,commit_heavy,8,room-32-32-4__a100__i9__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,0.050623885918,decay_095,9,train,0.0627450980392,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,3
100,0.0645276292335,0.0345811051693,0.0,wait_light,8,room-32-32-4__a100__i9__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.0299465240642,block_light,9,train,0.0645276292335,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.0224598930481,0.0089126559715,0.0,wait_heavy,8,room-32-32-4__a100__i9__phase4_phase4-full-repair1__iter3,3,3,room-32-32-4,0.0135472370766,decay_095,9,train,0.0224598930481,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,2,2
200,0.0584166026134,0.0584166026134,0.0,wait_light,8,room-32-32-4__a200__i9__phase4_phase4-full-repair1__iter0,4,0,room-32-32-4,0.0,decay_095,9,train,0.0584166026134,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.100883935434,0.002113758646899999,0.0,decay_090,8,room-32-32-4__a200__i9__phase4_phase4-full-repair1__iter1,1,1,room-32-32-4,0.0987701767871,commit_heavy,9,train,0.100883935434,1,1,1,1,1,decay_090,decay_090,1,2,2,2,2
200,0.169100691776,0.03343581860200001,0.0,wait_light,8,room-32-32-4__a200__i9__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.135664873174,commit_heavy,9,train,0.169100691776,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0197924673328,0.01671790930052,0.0,block_light,8,room-32-32-4__a200__i9__phase4_phase4-full-repair1__iter3,3,3,room-32-32-4,0.00307455803228,wait_light,9,train,0.0197924673328,1,1,1,1,1,block_light,block_light,1,1,1,1,4
400,0.464059916351,0.15543235093900004,0.0,wait_light,8,room-32-32-4__a400__i9__phase4_phase4-full-repair1__iter0,1,0,room-32-32-4,0.308627565412,wait_heavy,9,train,0.464059916351,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
400,0.0,0.183445190157,0.0,additive_ltm,8,room-32-32-4__a400__i9__phase4_phase4-full-repair1__iter1,7,1,room-32-32-4,-0.183445190157,decay_090,9,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
400,0.0430891936582,0.0430891936582,0.0,wait_light,8,room-32-32-4__a400__i9__phase4_phase4-full-repair1__iter2,6,2,room-32-32-4,0.0,additive_ltm,9,train,0.0430891936582,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
400,1.0,0.0,0.0,wait_heavy,8,room-32-32-4__a400__i9__phase4_phase4-full-repair1__iter3,0,3,room-32-32-4,1.0,decay_090,9,train,1.0,1,1,1,1,1,wait_heavy,wait_heavy,3,3,3,3,3
50,0.0496515679443,0.004355400696899998,0.0,block_heavy,8,room-32-32-4__a50__i10__phase4_phase4-full-repair1__iter0,1,0,room-32-32-4,0.0452961672474,block_light,10,train,0.0496515679443,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,2
50,0.108013937282,0.0034843205570000008,0.0,decay_095,8,room-32-32-4__a50__i10__phase4_phase4-full-repair1__iter1,0,1,room-32-32-4,0.104529616725,wait_heavy,10,train,0.108013937282,1,1,1,1,1,decay_095,decay_095,1,1,2,2,2
50,0.0331010452962,0.017421602787499997,0.0,wait_light,8,room-32-32-4__a50__i10__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.0156794425087,block_heavy,10,train,0.0331010452962,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
50,0.0287456445993,0.014808362369299999,0.0,decay_095,8,room-32-32-4__a50__i10__phase4_phase4-full-repair1__iter3,0,3,room-32-32-4,0.01393728223,block_heavy,10,train,0.0287456445993,1,1,1,1,1,decay_095,decay_095,1,1,1,1,2
100,0.0961049957663,0.0,0.0,wait_light,8,room-32-32-4__a100__i10__phase4_phase4-full-repair1__iter0,0,0,room-32-32-4,0.0961049957663,commit_heavy,10,train,0.0961049957663,1,1,1,1,1,commit_heavy,commit_heavy,2,2,2,2,2
100,0.00211685012701,0.00211685012701,0.00211685012701,decay_095,8,room-32-32-4__a100__i10__phase4_phase4-full-repair1__iter1,4,1,room-32-32-4,0.0,additive_ltm,10,train,0.0,0,1,1,1,1,additive_ltm,neutral_additive,1,2,2,2,4
100,0.0330228619814,0.009737510584299995,0.0,block_light,8,room-32-32-4__a100__i10__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.0232853513971,wait_light,10,train,0.0330228619814,1,1,1,1,1,block_light,block_light,1,1,1,2,2
100,0.00338696020322,0.002963590177818,0.00338696020322,wait_light,8,room-32-32-4__a100__i10__phase4_phase4-full-repair1__iter3,4,3,room-32-32-4,0.000423370025402,block_light,10,train,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,3,3,4
200,0.133804198548,0.12988032175772998,0.0,block_heavy,8,room-32-32-4__a200__i10__phase4_phase4-full-repair1__iter0,1,0,room-32-32-4,0.00392387679027,wait_light,10,train,0.133804198548,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
200,0.165979988228,0.0700412007059,0.0,wait_light,8,room-32-32-4__a200__i10__phase4_phase4-full-repair1__iter1,2,1,room-32-32-4,0.0959387875221,block_light,10,train,0.165979988228,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.148126348833,0.03609966647099999,0.0,wait_light,8,room-32-32-4__a200__i10__phase4_phase4-full-repair1__iter2,0,2,room-32-32-4,0.112026682362,block_light,10,train,0.148126348833,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.035903472631,0.004904845987899999,0.0,wait_heavy,8,room-32-32-4__a200__i10__phase4_phase4-full-repair1__iter3,1,3,room-32-32-4,0.0309986266431,commit_heavy,10,train,0.035903472631,1,1,1,1,1,wait_heavy,wait_heavy,1,1,2,2,3
400,0.180914904083,0.180914904083,0.0,wait_heavy,8,room-32-32-4__a400__i10__phase4_phase4-full-repair1__iter0,4,0,room-32-32-4,0.0,decay_095,10,train,0.180914904083,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
50,0.0238645111624,0.02155504234023,0.0,wait_light,8,room-32-32-4__a50__i11__phase4_phase4-full-repair1__iter0,0,0,room-32-32-4,0.00230946882217,commit_heavy,11,train,0.0238645111624,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.0,0.00615858352579,0.0,additive_ltm,8,room-32-32-4__a50__i11__phase4_phase4-full-repair1__iter1,3,1,room-32-32-4,-0.00615858352579,decay_090,11,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,2,5
50,0.0377213240955,0.004618937644399995,0.0,block_heavy,8,room-32-32-4__a50__i11__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.0331023864511,wait_heavy,11,train,0.0377213240955,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,2
50,0.00769822940724,0.00769822940724,0.0,wait_heavy,8,room-32-32-4__a50__i11__phase4_phase4-full-repair1__iter3,5,3,room-32-32-4,0.0,additive_ltm,11,train,0.00769822940724,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,2,3
100,0.03955453149,0.013824884792600002,0.0,wait_light,8,room-32-32-4__a100__i11__phase4_phase4-full-repair1__iter0,0,0,room-32-32-4,0.0257296466974,block_heavy,11,train,0.03955453149,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
100,0.044930875576,0.0241935483871,0.0,wait_light,8,room-32-32-4__a100__i11__phase4_phase4-full-repair1__iter1,1,1,room-32-32-4,0.0207373271889,decay_090,11,train,0.044930875576,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.0122887864823,0.0015360983103000006,0.0,decay_095,8,room-32-32-4__a100__i11__phase4_phase4-full-repair1__iter2,2,2,room-32-32-4,0.010752688172,wait_heavy,11,train,0.0122887864823,1,1,1,1,1,decay_095,decay_095,1,2,2,4,6
100,0.0322580645161,0.0015360983103000006,0.0,decay_090,8,room-32-32-4__a100__i11__phase4_phase4-full-repair1__iter3,2,3,room-32-32-4,0.0307219662058,decay_095,11,train,0.0322580645161,1,1,1,1,1,decay_090,decay_090,1,2,2,2,2
200,0.0321821036107,0.0321821036107,0.0,wait_heavy,8,room-32-32-4__a200__i11__phase4_phase4-full-repair1__iter0,2,0,room-32-32-4,0.0,decay_095,11,train,0.0321821036107,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,1,1
200,0.0949764521193,0.0229591836735,0.0,decay_095,8,room-32-32-4__a200__i11__phase4_phase4-full-repair1__iter1,1,1,room-32-32-4,0.0720172684458,wait_light,11,train,0.0949764521193,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
200,0.0,0.00137362637363,0.0,additive_ltm,8,room-32-32-4__a200__i11__phase4_phase4-full-repair1__iter2,6,2,room-32-32-4,-0.00137362637363,wait_heavy,11,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,2,2,2,2
200,0.0347331240188,0.03061224489792,0.0,block_light,8,room-32-32-4__a200__i11__phase4_phase4-full-repair1__iter3,3,3,room-32-32-4,0.00412087912088,decay_095,11,train,0.0347331240188,1,1,1,1,1,block_light,block_light,1,1,1,1,1
